,Unnamed: 0,Unnamed: 0.1,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,Unnamed: 0_x,Unnamed: 0.1_x,trade_date_x,open_x,high_x,low_x,close_x,pre_close_x,change_x,pct_chg_x,vol_x,amount_x,Unnamed: 0_y,Unnamed: 0.1_y,trade_date_y,open_y,high_y,low_y,close_y,pre_close_y,change_y,pct_chg_y,vol_y,amount_y
26,1133.0,1133.0,002665.SZ,20220323.0,3.8,4.0,3.79,4.0,3.64,0.36,9.8901,1675130.4,662675.075,,,,,,,,,,,,,,,,,,,,,,,,
27,1158.0,1158.0,002691.SZ,20220323.0,5.7,6.26,5.68,6.26,5.69,0.57,10.0176,107366.21,64821.168,,,,,,,,,,,,,,,,,,,,,,,,
28,1254.0,1254.0,002796.SZ,20220323.0,8.78,9.68,8.78,9.68,8.8,0.88,10.0,189581.46,178492.183,,,,,,,,,,,,,,,,,,,,,,,,
30,1353.0,1353.0,002902.SZ,20220323.0,11.98,13.26,11.93,13.26,12.05,1.21,10.0415,114097.0,146890.753,,,,,,,,,,,,,,,,,,,,,,,,
31,1357.0,1357.0,002907.SZ,20220323.0,14.63,16.08,14.2,16.08,14.62,1.46,9.9863,93714.21,144454.035,,,,,,,,,,,,,,,,,,,,,,,,
32,1901.0,1901.0,300428.SZ,20220323.0,22.3,24.43,22.03,24.2,22.02,2.18,9.9001,160979.66,382533.592,,,,,,,,,,,,,,,,,,,,,,,,
33,2614.0,2614.0,600007.SH,20220323.0,13.47,14.81,13.43,14.81,13.46,1.35,10.0297,179886.52,262431.67,,,,,,,,,,,,,,,,,,,,,,,,
34,2636.0,2636.0,600032.SH,20220323.0,13.69,14.4,13.5,14.4,13.09,1.31,10.0076,192488.24,269563.11,,,,,,,,,,,,,,,,,,,,,,,,
36,2766.0,2766.0,600192.SH,20220323.0,6.29,6.73,6.25,6.73,6.12,0.61,9.9673,468220.97,307312.332,,,,,,,,,,,,,,,,,,,,,,,,
38,3002.0,3002.0,600498.SH,20220323.0,14.88,16.39,14.88,16.39,14.9,1.49,10.0,303015.24,481570.054,,,,,,,,,,,,,,,,,,,,,,,,
39,3098.0,3098.0,600606.SH,20220323.0,4.28,4.75,4.27,4.75,4.32,0.43,9.9537,2450146.71,1123228.941,,,,,,,,,,,,,,,,,,,,,,,,
41,3167.0,3167.0,600691.SH,20220323.0,4.6,4.84,4.42,4.84,4.4,0.44,10.0,1101176.61,516152.459,,,,,,,,,,,,,,,,,,,,,,,,
42,3222.0,3222.0,600753.SH,20220323.0,16.01,17.61,15.6,17.61,16.01,1.6,9.9938,156971.27,265289.804,,,,,,,,,,,,,,,,,,,,,,,,
43,3239.0,3239.0,600771.SH,20220323.0,31.28,34.29,30.78,34.29,31.17,3.12,10.0096,367996.17,1232586.71,,,,,,,,,,,,,,,,,,,,,,,,
44,3243.0,3243.0,600776.SH,20220323.0,9.7,10.64,9.65,10.64,9.67,0.97,10.031,113508.28,118816.141,,,,,,,,,,,,,,,,,,,,,,,,
48,3477.0,3477.0,601218.SH,20220323.0,4.82,5.15,4.8,5.15,4.68,0.47,10.0427,452353.38,227434.41,,,,,,,,,,,,,,,,,,,,,,,,
49,3480.0,3480.0,601226.SH,20220323.0,5.55,6.03,5.54,6.03,5.48,0.55,10.0365,102651.0,60462.08,,,,,,,,,,,,,,,,,,,,,,,,
50,3554.0,3554.0,601700.SH,20220323.0,5.3,5.74,5.23,5.74,5.22,0.52,9.9617,793510.44,446714.58,,,,,,,,,,,,,,,,,,,,,,,,
52,3565.0,3565.0,601798.SH,20220323.0,8.07,8.07,8.07,8.07,7.34,0.73,9.9455,60900.5,49146.704,,,,,,,,,,,,,,,,,,,,,,,,
54,3707.0,3707.0,603108.SH,20220323.0,11.82,12.89,11.75,12.89,11.72,1.17,9.9829,350128.43,441846.213,,,,,,,,,,,,,,,,,,,,,,,,
55,3742.0,3742.0,603169.SH,20220323.0,9.08,9.08,9.08,9.08,8.25,0.83,10.0606,152644.43,138601.142,,,,,,,,,,,,,,,,,,,,,,,,
56,3766.0,3766.0,603213.SH,20220323.0,18.1,18.59,18.08,18.59,16.9,1.69,10.0,47028.45,87060.734,,,,,,,,,,,,,,,,,,,,,,,,
58,3831.0,3831.0,603330.SH,20220323.0,17.01,18.55,16.88,18.55,16.86,1.69,10.0237,104735.08,190323.635,,,,,,,,,,,,,,,,,,,,,,,,
60,3968.0,3968.0,603660.SH,20220323.0,7.12,7.77,7.02,7.77,7.06,0.71,10.0567,213854.13,161901.832,,,,,,,,,,,,,,,,,,,,,,,,
61,3975.0,3975.0,603668.SH,20220323.0,12.5,14.04,12.43,14.04,12.76,1.28,10.0313,294263.84,408658.254,,,,,,,,,,,,,,,,,,,,,,,,
62,4040.0,4040.0,603798.SH,20220323.0,10.66,11.34,10.6,11.34,10.31,1.03,9.9903,25281.0,28117.85,,,,,,,,,,,,,,,,,,,,,,,,
63,4174.0,4174.0,605056.SH,20220323.0,14.6,16.17,14.59,16.17,14.7,1.47,10.0,17966.47,28673.223,,,,,,,,,,,,,,,,,,,,,,,,
