,Unnamed: 0,Unnamed: 0.1,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,Unnamed: 0_x,Unnamed: 0.1_x,trade_date_x,open_x,high_x,low_x,close_x,pre_close_x,change_x,pct_chg_x,vol_x,amount_x,Unnamed: 0_y,Unnamed: 0.1_y,trade_date_y,open_y,high_y,low_y,close_y,pre_close_y,change_y,pct_chg_y,vol_y,amount_y
0,47.0,47.0,000065.SZ,20220308.0,8.69,9.81,8.65,9.81,8.92,0.89,9.9776,764317.15,732762.815,,,,,,,,,,,,,,,,,,,,,,,,
1,115.0,115.0,000524.SZ,20220308.0,8.93,9.92,8.93,9.92,9.02,0.9,9.9778,209198.0,205541.384,,,,,,,,,,,,,,,,,,,,,,,,
2,366.0,366.0,000889.SZ,20220308.0,3.84,4.2,3.72,4.2,3.82,0.38,9.9476,1313082.78,542412.776,,,,,,,,,,,,,,,,,,,,,,,,
4,459.0,459.0,001212.SZ,20220308.0,33.09,36.47,32.23,36.47,33.15,3.32,10.0151,73488.44,261624.184,,,,,,,,,,,,,,,,,,,,,,,,
5,472.0,472.0,001296.SZ,20220308.0,38.86,42.94,37.31,42.94,39.04,3.9,9.9898,85228.72,352742.671,,,,,,,,,,,,,,,,,,,,,,,,
9,1331.0,1331.0,002882.SZ,20220308.0,9.87,11.0,9.8,11.0,10.0,1.0,10.0,130386.0,137351.717,,,,,,,,,,,,,,,,,,,,,,,,
10,2824.0,2824.0,600277.SH,20220308.0,6.39,7.14,6.35,7.14,6.49,0.65,10.0154,3299951.75,2311840.962,,,,,,,,,,,,,,,,,,,,,,,,
12,3010.0,3010.0,600520.SH,20220308.0,10.05,11.47,10.04,11.47,10.43,1.04,9.9712,307187.99,346897.316,,,,,,,,,,,,,,,,,,,,,,,,
14,3082.0,3082.0,600602.SH,20220308.0,7.52,8.29,7.48,8.29,7.54,0.75,9.9469,1399026.34,1141371.889,,,,,,,,,,,,,,,,,,,,,,,,
16,3709.0,3709.0,603132.SH,20220308.0,19.83,21.65,18.7,21.65,19.68,1.97,10.0102,509006.63,1042716.023,,,,,,,,,,,,,,,,,,,,,,,,
18,3818.0,3818.0,603335.SH,20220308.0,5.93,6.38,5.9,6.38,5.8,0.58,10.0,361341.16,228891.054,,,,,,,,,,,,,,,,,,,,,,,,
19,3890.0,3890.0,603538.SH,20220308.0,36.35,36.42,33.51,36.42,33.11,3.31,9.997,103925.59,369223.867,,,,,,,,,,,,,,,,,,,,,,,,
20,4026.0,4026.0,603803.SH,20220308.0,8.19,9.1,8.15,9.1,8.27,0.83,10.0363,368830.4,331233.47,,,,,,,,,,,,,,,,,,,,,,,,
21,4072.0,4072.0,603887.SH,20220308.0,9.4,10.04,9.4,10.04,9.13,0.91,9.9671,118599.69,118115.967,,,,,,,,,,,,,,,,,,,,,,,,
