,Unnamed: 0,Unnamed: 0.1,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,Unnamed: 0_x,Unnamed: 0.1_x,trade_date_x,open_x,high_x,low_x,close_x,pre_close_x,change_x,pct_chg_x,vol_x,amount_x,Unnamed: 0_y,Unnamed: 0.1_y,trade_date_y,open_y,high_y,low_y,close_y,pre_close_y,change_y,pct_chg_y,vol_y,amount_y
1,63.0,63.0,000156.SZ,20220209.0,7.9,8.69,7.89,8.69,7.9,0.79,10.0,243687.48,206509.984,,,,,,,,,,,,,,,,,,,,,,,,
2,85.0,85.0,000419.SZ,20220209.0,5.91,6.63,5.9,6.63,6.03,0.6,9.9502,676074.34,426196.138,,,,,,,,,,,,,,,,,,,,,,,,
3,86.0,86.0,000420.SZ,20220209.0,4.43,4.87,4.38,4.87,4.43,0.44,9.9323,711408.33,331798.598,,,,,,,,,,,,,,,,,,,,,,,,
4,128.0,128.0,000539.SZ,20220209.0,4.9,5.36,4.8,5.36,4.87,0.49,10.0616,552979.03,288137.499,,,,,,,,,,,,,,,,,,,,,,,,
6,199.0,199.0,000630.SZ,20220209.0,3.53,3.89,3.51,3.89,3.54,0.35,9.887,6725714.57,2553234.905,,,,,,,,,,,,,,,,,,,,,,,,
7,217.0,217.0,000665.SZ,20220209.0,7.51,8.39,7.45,8.39,7.63,0.76,9.9607,2180706.99,1773155.504,,,,,,,,,,,,,,,,,,,,,,,,
11,407.0,407.0,000948.SZ,20220209.0,14.67,15.9,14.37,15.9,14.45,1.45,10.0346,259834.66,398595.447,,,,,,,,,,,,,,,,,,,,,,,,
12,415.0,415.0,000958.SZ,20220209.0,4.78,5.05,4.71,5.05,4.59,0.46,10.0218,283904.45,140421.421,,,,,,,,,,,,,,,,,,,,,,,,
13,446.0,446.0,000997.SZ,20220209.0,17.45,18.9,17.3,18.9,17.18,1.72,10.0116,752984.22,1396596.22,,,,,,,,,,,,,,,,,,,,,,,,
14,448.0,448.0,000999.SZ,20220209.0,35.99,39.73,35.77,39.73,36.12,3.61,9.9945,216975.1,842201.713,,,,,,,,,,,,,,,,,,,,,,,,
15,484.0,484.0,002006.SZ,20220209.0,18.79,20.67,18.41,20.67,18.79,1.88,10.0053,107264.69,210576.786,,,,,,,,,,,,,,,,,,,,,,,,
16,495.0,495.0,002017.SZ,20220209.0,14.59,16.12,14.51,16.12,14.65,1.47,10.0341,329956.77,518176.718,,,,,,,,,,,,,,,,,,,,,,,,
18,542.0,542.0,002065.SZ,20220209.0,7.3,8.03,7.28,8.03,7.3,0.73,10.0,896098.5,701669.976,,,,,,,,,,,,,,,,,,,,,,,,
19,568.0,568.0,002093.SZ,20220209.0,6.11,6.72,6.08,6.72,6.11,0.61,9.9836,218560.42,141506.254,,,,,,,,,,,,,,,,,,,,,,,,
