,Unnamed: 0,Unnamed: 0.1,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,Unnamed: 0_x,Unnamed: 0.1_x,trade_date_x,open_x,high_x,low_x,close_x,pre_close_x,change_x,pct_chg_x,vol_x,amount_x,Unnamed: 0_y,Unnamed: 0.1_y,trade_date_y,open_y,high_y,low_y,close_y,pre_close_y,change_y,pct_chg_y,vol_y,amount_y
0,23.0,23.0,000030.SZ,20220511.0,4.68,5.15,4.63,5.15,4.68,0.47,10.0427,82266.32,41046.035,,,,,,,,,,,,,,,,,,,,,,,,
1,37.0,37.0,000049.SZ,20220511.0,32.42,35.16,32.42,35.16,31.96,3.2,10.0125,75169.88,257303.195,,,,,,,,,,,,,,,,,,,,,,,,
2,80.0,80.0,000411.SZ,20220511.0,12.43,13.68,12.32,13.68,12.44,1.24,9.9678,78832.79,103064.988,,,,,,,,,,,,,,,,,,,,,,,,
7,305.0,305.0,000801.SZ,20220511.0,6.0,6.44,5.95,6.44,5.85,0.59,10.0855,64289.0,40614.355,,,,,,,,,,,,,,,,,,,,,,,,
8,320.0,320.0,000821.SZ,20220511.0,7.96,8.76,7.96,8.76,7.96,0.8,10.0503,211553.0,180437.046,,,,,,,,,,,,,,,,,,,,,,,,
9,333.0,333.0,000838.SZ,20220511.0,6.38,6.99,6.38,6.99,6.35,0.64,10.0787,149080.49,102028.609,,,,,,,,,,,,,,,,,,,,,,,,
12,486.0,486.0,002011.SZ,20220511.0,7.23,7.93,7.16,7.93,7.21,0.72,9.9861,146712.71,111886.439,,,,,,,,,,,,,,,,,,,,,,,,
14,719.0,719.0,002251.SZ,20220511.0,8.88,9.61,8.76,9.61,8.74,0.87,9.9542,2011391.98,1836410.227,,,,,,,,,,,,,,,,,,,,,,,,
15,764.0,764.0,002297.SZ,20220511.0,7.35,7.35,7.35,7.35,6.68,0.67,10.0299,162499.71,119437.286,,,,,,,,,,,,,,,,,,,,,,,,
16,801.0,801.0,002334.SZ,20220511.0,4.87,5.38,4.84,5.38,4.89,0.49,10.0204,221167.09,116115.077,,,,,,,,,,,,,,,,,,,,,,,,
17,809.0,809.0,002342.SZ,20220511.0,3.38,3.72,3.38,3.72,3.38,0.34,10.0592,327269.53,120311.105,,,,,,,,,,,,,,,,,,,,,,,,
18,813.0,813.0,002346.SZ,20220511.0,11.14,12.22,11.1,12.22,11.11,1.11,9.991,26677.0,31513.919,,,,,,,,,,,,,,,,,,,,,,,,
19,817.0,817.0,002350.SZ,20220511.0,5.45,5.95,5.41,5.95,5.41,0.54,9.9815,137015.59,78726.035,,,,,,,,,,,,,,,,,,,,,,,,
20,843.0,843.0,002377.SZ,20220511.0,2.63,2.9,2.63,2.9,2.64,0.26,9.8485,218521.84,60731.162,,,,,,,,,,,,,,,,,,,,,,,,
22,915.0,915.0,002453.SZ,20220511.0,10.45,11.45,10.45,11.45,10.41,1.04,9.9904,255719.46,286476.406,,,,,,,,,,,,,,,,,,,,,,,,
24,1017.0,1017.0,002560.SZ,20220511.0,5.29,5.29,5.29,5.29,4.81,0.48,9.9792,72211.03,38199.634,,,,,,,,,,,,,,,,,,,,,,,,
28,1123.0,1123.0,002670.SZ,20220511.0,8.66,8.71,8.34,8.71,7.92,0.79,9.9747,473011.71,405366.459,,,,,,,,,,,,,,,,,,,,,,,,
31,1163.0,1163.0,002715.SZ,20220511.0,10.26,11.15,10.1,11.15,10.14,1.01,9.9606,14153.0,15332.523,,,,,,,,,,,,,,,,,,,,,,,,
33,1189.0,1189.0,002742.SZ,20220511.0,5.93,6.42,5.78,6.42,5.84,0.58,9.9315,70749.28,44190.715,,,,,,,,,,,,,,,,,,,,,,,,
34,1210.0,1210.0,002766.SZ,20220511.0,4.61,4.61,4.61,4.61,4.19,0.42,10.0239,1932.0,890.652,,,,,,,,,,,,,,,,,,,,,,,,
35,1214.0,1214.0,002771.SZ,20220511.0,8.6,9.24,8.6,9.24,8.4,0.84,10.0,23352.3,21160.183,,,,,,,,,,,,,,,,,,,,,,,,
38,1306.0,1306.0,002871.SZ,20220511.0,9.05,9.99,9.04,9.99,9.08,0.91,10.022,33873.7,33039.478,,,,,,,,,,,,,,,,,,,,,,,,
40,1448.0,1448.0,003026.SZ,20220511.0,40.98,45.08,40.52,45.08,40.98,4.1,10.0049,12651.0,55197.824,,,,,,,,,,,,,,,,,,,,,,,,
41,1460.0,1460.0,003039.SZ,20220511.0,18.05,19.14,18.04,19.14,17.4,1.74,10.0,55548.26,105195.48,,,,,,,,,,,,,,,,,,,,,,,,
43,2802.0,2802.0,600250.SH,20220511.0,4.7,5.08,4.68,5.08,4.62,0.46,9.9567,141067.14,69690.988,,,,,,,,,,,,,,,,,,,,,,,,
44,2819.0,2819.0,600272.SH,20220511.0,8.89,9.79,8.89,9.79,8.9,0.89,10.0,49734.01,47525.002,,,,,,,,,,,,,,,,,,,,,,,,
45,2921.0,2921.0,600396.SH,20220511.0,2.88,3.17,2.86,3.17,2.88,0.29,10.0694,943033.67,291391.046,,,,,,,,,,,,,,,,,,,,,,,,
48,3052.0,3052.0,600577.SH,20220511.0,4.33,4.75,4.3,4.75,4.32,0.43,9.9537,509240.05,234769.399,,,,,,,,,,,,,,,,,,,,,,,,
49,3096.0,3096.0,600624.SH,20220511.0,6.08,6.67,6.08,6.67,6.06,0.61,10.066,265803.9,172189.302,,,,,,,,,,,,,,,,,,,,,,,,
50,3100.0,3100.0,600630.SH,20220511.0,5.4,5.74,5.39,5.74,5.22,0.52,9.9617,223788.01,125193.4,,,,,,,,,,,,,,,,,,,,,,,,
52,3195.0,3195.0,600745.SH,20220511.0,62.56,68.71,62.56,68.71,62.46,6.25,10.0064,152451.17,1026578.252,,,,,,,,,,,,,,,,,,,,,,,,
54,3248.0,3248.0,600807.SH,20220511.0,3.52,3.83,3.49,3.83,3.48,0.35,10.0575,97262.03,36603.003,,,,,,,,,,,,,,,,,,,,,,,,
56,3343.0,3343.0,600933.SH,20220511.0,11.68,12.83,11.67,12.83,11.66,1.17,10.0343,104443.09,130799.496,,,,,,,,,,,,,,,,,,,,,,,,
60,3505.0,3505.0,601607.SH,20220511.0,18.78,20.37,18.78,20.37,18.52,1.85,9.9892,361607.35,723375.109,,,,,,,,,,,,,,,,,,,,,,,,
61,3514.0,3514.0,601633.SH,20220511.0,23.05,25.36,23.05,25.36,23.05,2.31,10.0217,312912.35,770334.45,,,,,,,,,,,,,,,,,,,,,,,,
62,3631.0,3631.0,603032.SH,20220511.0,55.0,61.88,55.0,61.88,56.25,5.63,10.0089,32647.1,195940.197,,,,,,,,,,,,,,,,,,,,,,,,
64,3772.0,3772.0,603266.SH,20220511.0,14.2,15.8,14.12,15.8,14.36,1.44,10.0279,185168.56,279057.899,,,,,,,,,,,,,,,,,,,,,,,,
