,Unnamed: 0,Unnamed: 0.1,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,Unnamed: 0_x,Unnamed: 0.1_x,trade_date_x,open_x,high_x,low_x,close_x,pre_close_x,change_x,pct_chg_x,vol_x,amount_x,Unnamed: 0_y,Unnamed: 0.1_y,trade_date_y,open_y,high_y,low_y,close_y,pre_close_y,change_y,pct_chg_y,vol_y,amount_y
35,2639.0,2639.0,600056.SH,20220310.0,19.03,19.03,19.03,19.03,17.3,1.73,10.0,209606.19,398880.58,,,,,,,,,,,,,,,,,,,,,,,,
36,2641.0,2641.0,600058.SH,20220310.0,9.2,9.9,9.17,9.9,9.0,0.9,10.0,293560.2,287239.009,,,,,,,,,,,,,,,,,,,,,,,,
37,2675.0,2675.0,600099.SH,20220310.0,8.92,9.61,8.92,9.61,8.74,0.87,9.9542,59993.68,56627.853,,,,,,,,,,,,,,,,,,,,,,,,
39,2791.0,2791.0,600233.SH,20220310.0,17.47,17.86,17.47,17.86,16.24,1.62,9.9754,328952.67,585715.676,,,,,,,,,,,,,,,,,,,,,,,,
40,2929.0,2929.0,600399.SH,20220310.0,13.35,13.89,13.35,13.89,12.63,1.26,9.9762,438633.03,603225.327,,,,,,,,,,,,,,,,,,,,,,,,
41,2981.0,2981.0,600486.SH,20220310.0,114.04,114.04,111.0,114.04,103.67,10.37,10.0029,21211.53,241620.375,,,,,,,,,,,,,,,,,,,,,,,,
42,2983.0,2983.0,600488.SH,20220310.0,4.42,4.81,4.41,4.81,4.37,0.44,10.0686,137385.5,65679.323,,,,,,,,,,,,,,,,,,,,,,,,
45,3026.0,3026.0,600537.SH,20220310.0,4.18,4.55,4.18,4.55,4.14,0.41,9.9034,456946.46,203263.276,,,,,,,,,,,,,,,,,,,,,,,,
46,3093.0,3093.0,600613.SH,20220310.0,5.8,6.29,5.79,6.29,5.72,0.57,9.965,79255.93,48655.008,,,,,,,,,,,,,,,,,,,,,,,,
47,3139.0,3139.0,600668.SH,20220310.0,21.63,23.32,20.18,23.32,21.2,2.12,10.0,799475.61,1779389.3,,,,,,,,,,,,,,,,,,,,,,,,
48,3154.0,3154.0,600689.SH,20220310.0,7.65,8.31,7.58,8.31,7.55,0.76,10.0662,99062.91,81092.586,,,,,,,,,,,,,,,,,,,,,,,,
49,3175.0,3175.0,600713.SH,20220310.0,4.63,5.03,4.63,5.03,4.57,0.46,10.0656,193182.92,95155.373,,,,,,,,,,,,,,,,,,,,,,,,
50,3197.0,3197.0,600736.SH,20220310.0,4.84,5.25,4.74,5.25,4.77,0.48,10.0629,485500.52,250125.232,,,,,,,,,,,,,,,,,,,,,,,,
51,3212.0,3212.0,600753.SH,20220310.0,14.04,15.14,14.0,15.14,13.76,1.38,10.0291,65087.4,96068.321,,,,,,,,,,,,,,,,,,,,,,,,
52,3216.0,3216.0,600757.SH,20220310.0,5.57,6.06,5.56,6.06,5.51,0.55,9.9819,362550.43,213438.695,,,,,,,,,,,,,,,,,,,,,,,,
53,3223.0,3223.0,600765.SH,20220310.0,41.8,44.01,41.46,44.01,40.01,4.0,9.9975,273634.38,1192876.915,,,,,,,,,,,,,,,,,,,,,,,,
54,3248.0,3248.0,600793.SH,20220310.0,12.01,12.83,11.85,12.83,11.66,1.17,10.0343,22701.54,28414.997,,,,,,,,,,,,,,,,,,,,,,,,
56,3273.0,3273.0,600821.SH,20220310.0,8.55,9.2,8.34,9.2,8.36,0.84,10.0478,1687514.78,1522326.064,,,,,,,,,,,,,,,,,,,,,,,,
57,3281.0,3281.0,600829.SH,20220310.0,6.34,6.89,6.34,6.89,6.26,0.63,10.0639,387459.6,266219.009,,,,,,,,,,,,,,,,,,,,,,,,
58,3472.0,3472.0,601233.SH,20220310.0,16.88,17.71,16.86,17.7,16.1,1.6,9.9379,724722.11,1253328.326,,,,,,,,,,,,,,,,,,,,,,,,
59,3554.0,3554.0,601799.SH,20220310.0,134.0,142.99,134.0,142.99,129.99,13.0,10.0008,34874.92,496472.078,,,,,,,,,,,,,,,,,,,,,,,,
60,3692.0,3692.0,603105.SH,20220310.0,13.7,14.7,13.61,14.7,13.36,1.34,10.0299,166903.57,238716.848,,,,,,,,,,,,,,,,,,,,,,,,
61,3734.0,3734.0,603179.SH,20220310.0,36.09,37.74,35.85,37.74,34.31,3.43,9.9971,61184.9,228944.082,,,,,,,,,,,,,,,,,,,,,,,,
62,3808.0,3808.0,603320.SH,20220310.0,14.04,15.15,13.8,15.15,13.77,1.38,10.0218,58843.2,86905.243,,,,,,,,,,,,,,,,,,,,,,,,
63,3817.0,3817.0,603330.SH,20220310.0,16.58,17.71,16.48,17.71,16.1,1.61,10.0,68128.11,118269.907,,,,,,,,,,,,,,,,,,,,,,,,
64,3835.0,3835.0,603360.SH,20220310.0,12.0,12.49,11.88,12.49,11.35,1.14,10.0441,32434.95,39707.174,,,,,,,,,,,,,,,,,,,,,,,,
66,3934.0,3934.0,603616.SH,20220310.0,8.55,9.32,8.36,9.32,8.47,0.85,10.0354,695399.08,628580.237,,,,,,,,,,,,,,,,,,,,,,,,
67,4002.0,4002.0,603730.SH,20220310.0,15.68,16.5,15.3,16.5,15.0,1.5,10.0,30117.31,48256.609,,,,,,,,,,,,,,,,,,,,,,,,
68,4049.0,4049.0,603839.SH,20220310.0,9.0,9.74,9.0,9.74,8.85,0.89,10.0565,67560.21,64494.067,,,,,,,,,,,,,,,,,,,,,,,,
69,4056.0,4056.0,603860.SH,20220310.0,23.75,25.08,23.48,25.08,22.8,2.28,10.0,30984.0,77217.243,,,,,,,,,,,,,,,,,,,,,,,,
73,4138.0,4138.0,603995.SH,20220310.0,52.02,54.08,52.02,54.08,49.16,4.92,10.0081,28837.94,155631.55,,,,,,,,,,,,,,,,,,,,,,,,
75,4155.0,4155.0,605033.SH,20220310.0,17.2,18.69,17.19,18.69,16.99,1.7,10.0059,49963.58,92082.778,,,,,,,,,,,,,,,,,,,,,,,,
76,4180.0,4180.0,605123.SH,20220310.0,122.5,130.86,122.5,130.86,118.96,11.9,10.0034,13228.0,169027.665,,,,,,,,,,,,,,,,,,,,,,,,
77,4214.0,4214.0,605286.SH,20220310.0,26.3,28.35,26.21,28.35,25.77,2.58,10.0116,93966.34,263790.163,,,,,,,,,,,,,,,,,,,,,,,,
78,4239.0,4239.0,605388.SH,20220310.0,17.72,18.96,17.66,18.96,17.24,1.72,9.9768,59450.0,109919.807,,,,,,,,,,,,,,,,,,,,,,,,
79,4467.0,4467.0,688317.SH,20220310.0,38.5,41.12,38.26,41.09,37.4,3.69,9.8663,107774.86,429031.978,,,,,,,,,,,,,,,,,,,,,,,,
