,Unnamed: 0,Unnamed: 0.1,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,Unnamed: 0_x,Unnamed: 0.1_x,trade_date_x,open_x,high_x,low_x,close_x,pre_close_x,change_x,pct_chg_x,vol_x,amount_x,Unnamed: 0_y,Unnamed: 0.1_y,trade_date_y,open_y,high_y,low_y,close_y,pre_close_y,change_y,pct_chg_y,vol_y,amount_y
0,109.0,109.0,000518.SZ,20220418.0,3.59,3.96,3.59,3.96,3.6,0.36,10.0,843432.92,321434.501,,,,,,,,,,,,,,,,,,,,,,,,
1,251.0,251.0,000715.SZ,20220418.0,5.58,6.18,5.43,6.18,5.62,0.56,9.9644,115742.38,69238.659,,,,,,,,,,,,,,,,,,,,,,,,
2,281.0,281.0,000759.SZ,20220418.0,5.49,6.15,5.31,6.15,5.59,0.56,10.0179,377144.58,222060.171,,,,,,,,,,,,,,,,,,,,,,,,
3,304.0,304.0,000798.SZ,20220418.0,8.03,9.04,8.01,9.04,8.22,0.82,9.9757,144373.06,127969.463,,,,,,,,,,,,,,,,,,,,,,,,
4,313.0,313.0,000810.SZ,20220418.0,11.75,12.93,11.65,12.93,11.75,1.18,10.0426,242747.16,306393.597,,,,,,,,,,,,,,,,,,,,,,,,
8,443.0,443.0,001201.SZ,20220418.0,38.84,42.72,38.8,42.72,38.84,3.88,9.9897,28246.08,116477.058,,,,,,,,,,,,,,,,,,,,,,,,
9,468.0,468.0,001313.SZ,20220418.0,12.56,13.95,12.52,13.95,12.68,1.27,10.0158,151014.28,203590.836,,,,,,,,,,,,,,,,,,,,,,,,
10,560.0,560.0,002088.SZ,20220418.0,13.9,14.97,13.67,14.97,13.61,1.36,9.9927,45710.3,65825.752,,,,,,,,,,,,,,,,,,,,,,,,
11,704.0,704.0,002234.SZ,20220418.0,18.15,19.43,18.11,19.43,17.66,1.77,10.0227,302414.86,573614.535,,,,,,,,,,,,,,,,,,,,,,,,
12,798.0,798.0,002330.SZ,20220418.0,8.6,9.33,8.5,9.33,8.48,0.85,10.0236,587153.8,539452.045,,,,,,,,,,,,,,,,,,,,,,,,
13,924.0,924.0,002458.SZ,20220418.0,9.16,9.83,9.1,9.83,8.94,0.89,9.9553,327954.59,313771.909,,,,,,,,,,,,,,,,,,,,,,,,
14,929.0,929.0,002463.SZ,20220418.0,11.61,12.85,11.53,12.85,11.68,1.17,10.0171,402920.37,503844.132,,,,,,,,,,,,,,,,,,,,,,,,
15,1147.0,1147.0,002687.SZ,20220418.0,6.77,6.77,6.77,6.77,6.15,0.62,10.0813,44737.03,30286.969,,,,,,,,,,,,,,,,,,,,,,,,
16,1148.0,1148.0,002688.SZ,20220418.0,5.15,5.68,5.13,5.68,5.16,0.52,10.0775,439589.4,243826.657,,,,,,,,,,,,,,,,,,,,,,,,
17,1181.0,1181.0,002725.SZ,20220418.0,9.75,10.48,9.75,10.48,9.53,0.95,9.9685,431886.97,441893.321,,,,,,,,,,,,,,,,,,,,,,,,
18,1201.0,1201.0,002746.SZ,20220418.0,8.52,9.21,8.39,9.21,8.37,0.84,10.0358,109418.72,97013.177,,,,,,,,,,,,,,,,,,,,,,,,
