,Unnamed: 0,Unnamed: 0.1,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,Unnamed: 0_x,Unnamed: 0.1_x,trade_date_x,open_x,high_x,low_x,close_x,pre_close_x,change_x,pct_chg_x,vol_x,amount_x,Unnamed: 0_y,Unnamed: 0.1_y,trade_date_y,open_y,high_y,low_y,close_y,pre_close_y,change_y,pct_chg_y,vol_y,amount_y
0,8.0,8.0,000010.SZ,20220524.0,3.39,3.67,3.37,3.67,3.34,0.33,9.8802,332203.32,119635.788,,,,,,,,,,,,,,,,,,,,,,,,
2,105.0,105.0,000517.SZ,20220524.0,3.51,3.83,3.37,3.83,3.48,0.35,10.0575,2143005.82,786669.588,,,,,,,,,,,,,,,,,,,,,,,,
3,152.0,152.0,000572.SZ,20220524.0,5.4,5.89,5.26,5.89,5.35,0.54,10.0935,822108.51,461089.546,,,,,,,,,,,,,,,,,,,,,,,,
4,165.0,165.0,000595.SZ,20220524.0,3.6,4.05,3.57,4.05,3.68,0.37,10.0543,681304.07,268162.577,,,,,,,,,,,,,,,,,,,,,,,,
6,299.0,299.0,000798.SZ,20220524.0,8.59,9.5,8.5,9.5,8.64,0.86,9.9537,269011.0,243470.32,,,,,,,,,,,,,,,,,,,,,,,,
8,455.0,455.0,001219.SZ,20220524.0,28.97,31.28,27.7,31.28,28.44,2.84,9.9859,123260.06,369544.025,,,,,,,,,,,,,,,,,,,,,,,,
10,481.0,481.0,002007.SZ,20220524.0,17.76,19.23,17.52,19.23,17.48,1.75,10.0114,997480.59,1846902.71,,,,,,,,,,,,,,,,,,,,,,,,
11,490.0,490.0,002016.SZ,20220524.0,6.52,7.22,6.41,7.22,6.56,0.66,10.061,226461.07,157636.58,,,,,,,,,,,,,,,,,,,,,,,,
12,591.0,591.0,002121.SZ,20220524.0,4.54,4.54,4.54,4.54,4.13,0.41,9.9274,11978.26,5438.13,,,,,,,,,,,,,,,,,,,,,,,,
14,610.0,610.0,002140.SZ,20220524.0,10.6,11.11,10.35,11.11,10.1,1.01,10.0,368178.37,399644.379,,,,,,,,,,,,,,,,,,,,,,,,
15,743.0,743.0,002277.SZ,20220524.0,3.51,3.89,3.43,3.89,3.54,0.35,9.887,958310.89,363540.039,,,,,,,,,,,,,,,,,,,,,,,,
16,820.0,820.0,002355.SZ,20220524.0,4.47,4.91,4.34,4.91,4.46,0.45,10.0897,333704.54,153659.986,,,,,,,,,,,,,,,,,,,,,,,,
17,870.0,870.0,002406.SZ,20220524.0,5.02,5.57,5.02,5.57,5.06,0.51,10.0791,229272.42,125508.413,,,,,,,,,,,,,,,,,,,,,,,,
18,887.0,887.0,002424.SZ,20220524.0,7.57,7.95,7.28,7.95,7.23,0.72,9.9585,897644.68,682319.717,,,,,,,,,,,,,,,,,,,,,,,,
24,1281.0,1281.0,002846.SZ,20220524.0,6.71,6.71,6.71,6.71,6.1,0.61,10.0,32093.88,21534.993,,,,,,,,,,,,,,,,,,,,,,,,
26,1296.0,1296.0,002862.SZ,20220524.0,11.8,11.8,11.8,11.8,10.73,1.07,9.972,16869.52,19906.034,,,,,,,,,,,,,,,,,,,,,,,,
27,1382.0,1382.0,002956.SZ,20220524.0,13.5,14.78,13.3,14.78,13.44,1.34,9.9702,76755.6,109786.697,,,,,,,,,,,,,,,,,,,,,,,,
28,1398.0,1398.0,002973.SZ,20220524.0,11.54,12.64,11.32,12.64,11.49,1.15,10.0087,68398.73,84120.208,,,,,,,,,,,,,,,,,,,,,,,,
29,1459.0,1459.0,003039.SZ,20220524.0,19.52,21.45,19.31,21.45,19.5,1.95,10.0,219258.31,458807.588,,,,,,,,,,,,,,,,,,,,,,,,
30,2677.0,2677.0,600098.SH,20220524.0,6.42,6.42,6.33,6.42,5.84,0.58,9.9315,212553.52,136403.481,,,,,,,,,,,,,,,,,,,,,,,,
31,2831.0,2831.0,600283.SH,20220524.0,12.54,13.61,12.45,13.61,12.37,1.24,10.0243,200427.29,270286.609,,,,,,,,,,,,,,,,,,,,,,,,
34,3406.0,3406.0,601015.SH,20220524.0,5.38,5.93,5.33,5.93,5.39,0.54,10.0186,1293682.57,751262.33,,,,,,,,,,,,,,,,,,,,,,,,
39,3975.0,3975.0,603696.SH,20220524.0,9.88,10.88,9.43,10.88,9.89,0.99,10.0101,398110.61,408784.817,,,,,,,,,,,,,,,,,,,,,,,,
41,4199.0,4199.0,605196.SH,20220524.0,7.3,8.03,7.22,8.03,7.3,0.73,10.0,501662.47,394474.432,,,,,,,,,,,,,,,,,,,,,,,,
