,Unnamed: 0,Unnamed: 0.1,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,Unnamed: 0_x,Unnamed: 0.1_x,trade_date_x,open_x,high_x,low_x,close_x,pre_close_x,change_x,pct_chg_x,vol_x,amount_x,Unnamed: 0_y,Unnamed: 0.1_y,trade_date_y,open_y,high_y,low_y,close_y,pre_close_y,change_y,pct_chg_y,vol_y,amount_y
1,102.0,102.0,000506.SZ,20220309.0,3.87,3.87,3.64,3.87,3.52,0.35,9.9432,1227574.71,469476.909,,,,,,,,,,,,,,,,,,,,,,,,
2,299.0,299.0,000788.SZ,20220309.0,7.32,8.2,7.3,8.2,7.45,0.75,10.0671,330804.61,267094.296,,,,,,,,,,,,,,,,,,,,,,,,
3,321.0,321.0,000815.SZ,20220309.0,14.0,15.38,13.26,15.38,13.98,1.4,10.0143,1720941.42,2463731.037,,,,,,,,,,,,,,,,,,,,,,,,
5,466.0,466.0,001227.SZ,20220309.0,5.32,5.87,5.21,5.87,5.34,0.53,9.9251,2985989.97,1705075.737,,,,,,,,,,,,,,,,,,,,,,,,
8,837.0,837.0,002366.SZ,20220309.0,5.0,5.8,5.0,5.8,5.27,0.53,10.0569,1817655.15,1029489.885,,,,,,,,,,,,,,,,,,,,,,,,
9,864.0,864.0,002393.SZ,20220309.0,22.35,24.42,22.02,24.42,22.2,2.22,10.0,117478.06,281869.874,,,,,,,,,,,,,,,,,,,,,,,,
11,907.0,907.0,002437.SZ,20220309.0,2.98,3.18,2.94,3.18,2.89,0.29,10.0346,3109751.7,971376.139,,,,,,,,,,,,,,,,,,,,,,,,
12,943.0,943.0,002474.SZ,20220309.0,7.51,8.15,7.2,8.15,7.41,0.74,9.9865,781696.66,603015.418,,,,,,,,,,,,,,,,,,,,,,,,
13,1085.0,1085.0,002620.SZ,20220309.0,6.3,6.67,6.3,6.67,6.06,0.61,10.066,306567.43,203835.497,,,,,,,,,,,,,,,,,,,,,,,,
14,1190.0,1190.0,002730.SZ,20220309.0,10.6,11.01,10.4,11.01,10.01,1.0,9.99,244572.25,266668.018,,,,,,,,,,,,,,,,,,,,,,,,
15,1220.0,1220.0,002762.SZ,20220309.0,11.6,12.6,11.11,12.6,11.45,1.15,10.0437,732615.61,892283.493,,,,,,,,,,,,,,,,,,,,,,,,
16,1231.0,1231.0,002774.SZ,20220309.0,9.02,9.88,9.02,9.88,8.98,0.9,10.0223,240232.12,235075.658,,,,,,,,,,,,,,,,,,,,,,,,
17,1238.0,1238.0,002781.SZ,20220309.0,8.16,9.11,8.16,9.11,8.28,0.83,10.0242,336979.93,297609.925,,,,,,,,,,,,,,,,,,,,,,,,
18,1318.0,1318.0,002868.SZ,20220309.0,11.55,12.54,11.36,12.54,11.4,1.14,10.0,52023.77,62644.861,,,,,,,,,,,,,,,,,,,,,,,,
19,1385.0,1385.0,002941.SZ,20220309.0,13.9,15.46,13.82,15.46,14.05,1.41,10.0356,695563.15,1055511.96,,,,,,,,,,,,,,,,,,,,,,,,
20,2755.0,2755.0,600192.SH,20220309.0,5.43,6.06,5.43,6.06,5.51,0.55,9.9819,585193.65,349655.455,,,,,,,,,,,,,,,,,,,,,,,,
21,2761.0,2761.0,600199.SH,20220309.0,24.0,27.02,23.68,27.02,24.56,2.46,10.0163,1230975.12,3231647.356,,,,,,,,,,,,,,,,,,,,,,,,
22,2779.0,2779.0,600220.SH,20220309.0,2.97,2.97,2.97,2.97,2.7,0.27,10.0,297094.59,88237.093,,,,,,,,,,,,,,,,,,,,,,,,
23,2892.0,2892.0,600358.SH,20220309.0,6.29,7.21,6.1,7.21,6.55,0.66,10.0763,1025247.5,718874.982,,,,,,,,,,,,,,,,,,,,,,,,
24,3001.0,3001.0,600510.SH,20220309.0,14.58,15.54,14.21,15.54,14.13,1.41,9.9788,1461517.75,2225967.957,,,,,,,,,,,,,,,,,,,,,,,,
27,3256.0,3256.0,600804.SH,20220309.0,6.35,6.97,6.2,6.97,6.34,0.63,9.9369,1596014.47,1059535.944,,,,,,,,,,,,,,,,,,,,,,,,
29,3298.0,3298.0,600853.SH,20220309.0,3.21,3.52,3.2,3.52,3.2,0.32,10.0,872747.02,303096.029,,,,,,,,,,,,,,,,,,,,,,,,
30,3590.0,3590.0,601933.SH,20220309.0,3.47,3.66,3.46,3.66,3.33,0.33,9.9099,1688509.25,610998.512,,,,,,,,,,,,,,,,,,,,,,,,
31,3702.0,3702.0,603122.SH,20220309.0,19.2,20.45,18.18,20.45,18.59,1.86,10.0054,643082.34,1263309.739,,,,,,,,,,,,,,,,,,,,,,,,
33,3854.0,3854.0,603399.SH,20220309.0,23.28,25.99,23.2,25.99,23.63,2.36,9.9873,675814.63,1671978.712,,,,,,,,,,,,,,,,,,,,,,,,
35,3936.0,3936.0,603628.SH,20220309.0,12.35,13.54,12.35,13.54,12.31,1.23,9.9919,218932.33,293274.781,,,,,,,,,,,,,,,,,,,,,,,,
36,3941.0,3941.0,603637.SH,20220309.0,8.55,9.36,8.51,9.36,8.51,0.85,9.9882,253240.68,234335.413,,,,,,,,,,,,,,,,,,,,,,,,
