,Unnamed: 0,Unnamed: 0.1,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,Unnamed: 0_x,Unnamed: 0.1_x,trade_date_x,open_x,high_x,low_x,close_x,pre_close_x,change_x,pct_chg_x,vol_x,amount_x,Unnamed: 0_y,Unnamed: 0.1_y,trade_date_y,open_y,high_y,low_y,close_y,pre_close_y,change_y,pct_chg_y,vol_y,amount_y
0,91.0,91.0,000426.SZ,20220120.0,7.74,8.31,7.67,8.31,7.55,0.76,10.0662,1057657.69,855758.372,,,,,,,,,,,,,,,,,,,,,,,,
1,165.0,165.0,000590.SZ,20220120.0,9.74,10.77,9.74,10.77,9.79,0.98,10.0102,87435.6,93412.382,,,,,,,,,,,,,,,,,,,,,,,,
2,190.0,190.0,000620.SZ,20220120.0,2.95,3.29,2.91,3.29,2.99,0.3,10.0334,1614962.2,509677.187,,,,,,,,,,,,,,,,,,,,,,,,
4,307.0,307.0,000798.SZ,20220120.0,7.96,8.64,7.91,8.64,7.85,0.79,10.0637,105529.02,90015.013,,,,,,,,,,,,,,,,,,,,,,,,
5,349.0,349.0,000862.SZ,20220120.0,8.06,8.91,7.74,8.91,8.1,0.81,10.0,1018719.86,872945.369,,,,,,,,,,,,,,,,,,,,,,,,
12,837.0,837.0,002370.SZ,20220120.0,7.55,8.57,7.42,8.57,7.79,0.78,10.0128,1626934.0,1328496.054,,,,,,,,,,,,,,,,,,,,,,,,
14,899.0,899.0,002432.SZ,20220120.0,73.6,77.66,72.1,77.66,70.6,7.06,10.0,648203.03,4917675.985,,,,,,,,,,,,,,,,,,,,,,,,
16,1000.0,1000.0,002537.SZ,20220120.0,8.19,9.01,7.91,9.01,8.19,0.82,10.0122,1411840.54,1186197.854,,,,,,,,,,,,,,,,,,,,,,,,
17,1013.0,1013.0,002550.SZ,20220120.0,7.12,8.06,7.04,8.06,7.33,0.73,9.9591,1708753.69,1346410.992,,,,,,,,,,,,,,,,,,,,,,,,
19,1202.0,1202.0,002746.SZ,20220120.0,10.27,10.97,10.27,10.97,9.97,1.0,10.0301,337065.37,363314.774,,,,,,,,,,,,,,,,,,,,,,,,
20,1206.0,1206.0,002750.SZ,20220120.0,18.98,20.33,18.02,20.33,18.48,1.85,10.0108,578958.47,1126225.24,,,,,,,,,,,,,,,,,,,,,,,,
21,1385.0,1385.0,002945.SZ,20220120.0,13.12,14.34,12.9,14.34,13.04,1.3,9.9693,592049.94,810797.931,,,,,,,,,,,,,,,,,,,,,,,,
22,1407.0,1407.0,002969.SZ,20220120.0,5.94,5.94,5.74,5.94,5.4,0.54,10.0,238061.82,140769.201,,,,,,,,,,,,,,,,,,,,,,,,
25,2499.0,2499.0,301065.SZ,20220120.0,53.62,61.66,53.62,59.3,53.92,5.38,9.9777,44320.25,258601.015,,,,,,,,,,,,,,,,,,,,,,,,
26,2797.0,2797.0,600272.SH,20220120.0,13.1,14.64,12.54,14.64,13.31,1.33,9.9925,408701.86,573590.802,,,,,,,,,,,,,,,,,,,,,,,,
27,3180.0,3180.0,600743.SH,20220120.0,2.15,2.33,2.14,2.33,2.12,0.21,9.9057,1203671.49,278404.188,,,,,,,,,,,,,,,,,,,,,,,,
28,3272.0,3272.0,600847.SH,20220120.0,21.54,21.54,21.54,21.54,19.58,1.96,10.0102,8581.17,18483.84,,,,,,,,,,,,,,,,,,,,,,,,
29,3667.0,3667.0,603101.SH,20220120.0,6.21,6.88,6.2,6.88,6.25,0.63,10.08,214926.8,146781.735,,,,,,,,,,,,,,,,,,,,,,,,
33,3809.0,3809.0,603363.SH,20220120.0,15.18,16.94,15.18,16.94,15.4,1.54,10.0,251799.93,413056.616,,,,,,,,,,,,,,,,,,,,,,,,
34,3830.0,3830.0,603399.SH,20220120.0,10.3,11.53,10.3,11.53,10.48,1.05,10.0191,470465.63,518286.547,,,,,,,,,,,,,,,,,,,,,,,,
36,3990.0,3990.0,603777.SH,20220120.0,15.18,16.6,15.18,16.6,15.09,1.51,10.0066,374737.63,611556.643,,,,,,,,,,,,,,,,,,,,,,,,
38,4142.0,4142.0,605086.SH,20220120.0,24.33,26.97,24.33,26.97,24.52,2.45,9.9918,99630.43,265370.202,,,,,,,,,,,,,,,,,,,,,,,,
39,4221.0,4221.0,605507.SH,20220120.0,31.3,32.9,31.3,32.9,29.91,2.99,9.9967,192654.83,629772.27,,,,,,,,,,,,,,,,,,,,,,,,
