,Unnamed: 0,Unnamed: 0.1,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,Unnamed: 0_x,Unnamed: 0.1_x,trade_date_x,open_x,high_x,low_x,close_x,pre_close_x,change_x,pct_chg_x,vol_x,amount_x,Unnamed: 0_y,Unnamed: 0.1_y,trade_date_y,open_y,high_y,low_y,close_y,pre_close_y,change_y,pct_chg_y,vol_y,amount_y
1,184.0,184.0,000615.SZ,20220414.0,7.6,8.33,7.58,8.33,7.57,0.76,10.0396,284970.35,230001.269,,,,,,,,,,,,,,,,,,,,,,,,
2,209.0,209.0,000656.SZ,20220414.0,4.58,4.94,4.51,4.94,4.49,0.45,10.0223,1976286.2,932586.444,,,,,,,,,,,,,,,,,,,,,,,,
4,229.0,229.0,000683.SZ,20220414.0,9.47,10.3,9.21,10.3,9.36,0.94,10.0427,1386780.09,1370464.948,,,,,,,,,,,,,,,,,,,,,,,,
6,258.0,258.0,000721.SZ,20220414.0,5.0,5.41,4.93,5.41,4.92,0.49,9.9593,1058973.67,560744.793,,,,,,,,,,,,,,,,,,,,,,,,
7,270.0,270.0,000736.SZ,20220414.0,21.54,22.2,20.6,22.2,20.18,2.02,10.0099,775191.71,1699764.548,,,,,,,,,,,,,,,,,,,,,,,,
8,271.0,271.0,000737.SZ,20220414.0,6.35,7.01,6.25,7.01,6.37,0.64,10.0471,213271.5,144242.364,,,,,,,,,,,,,,,,,,,,,,,,
9,324.0,324.0,000822.SZ,20220414.0,7.75,8.47,7.61,8.47,7.7,0.77,10.0,932520.18,748630.171,,,,,,,,,,,,,,,,,,,,,,,,
10,398.0,398.0,000933.SZ,20220414.0,14.11,15.38,13.85,15.38,13.98,1.4,10.0143,1126187.27,1646621.207,,,,,,,,,,,,,,,,,,,,,,,,
11,420.0,420.0,000968.SZ,20220414.0,8.41,8.5,8.41,8.5,7.73,0.77,9.9612,137786.21,117003.82,,,,,,,,,,,,,,,,,,,,,,,,
12,440.0,440.0,000995.SZ,20220414.0,17.55,19.31,17.5,19.31,17.55,1.76,10.0285,371667.66,698354.188,,,,,,,,,,,,,,,,,,,,,,,,
13,602.0,602.0,002128.SZ,20220414.0,17.25,18.82,16.81,18.82,17.11,1.71,9.9942,498918.61,903012.506,,,,,,,,,,,,,,,,,,,,,,,,
14,657.0,657.0,002184.SZ,20220414.0,11.03,11.07,11.03,11.07,10.06,1.01,10.0398,80535.12,89132.193,,,,,,,,,,,,,,,,,,,,,,,,
15,710.0,710.0,002238.SZ,20220414.0,5.58,6.07,5.52,6.07,5.52,0.55,9.9638,133428.49,79812.188,,,,,,,,,,,,,,,,,,,,,,,,
17,819.0,819.0,002349.SZ,20220414.0,16.2,17.51,15.92,17.51,15.92,1.59,9.9874,1165100.43,1962162.664,,,,,,,,,,,,,,,,,,,,,,,,
18,834.0,834.0,002365.SZ,20220414.0,10.56,10.56,10.56,10.56,9.6,0.96,10.0,46117.01,48699.562,,,,,,,,,,,,,,,,,,,,,,,,
20,1049.0,1049.0,002584.SZ,20220414.0,8.52,9.25,8.35,9.25,8.41,0.84,9.9881,601638.38,538231.252,,,,,,,,,,,,,,,,,,,,,,,,
21,1068.0,1068.0,002603.SZ,20220414.0,36.85,39.99,36.4,39.99,36.35,3.64,10.0138,1445546.54,5591306.341,,,,,,,,,,,,,,,,,,,,,,,,
22,1109.0,1109.0,002646.SZ,20220414.0,15.9,17.64,15.81,17.64,16.04,1.6,9.9751,202936.41,353235.088,,,,,,,,,,,,,,,,,,,,,,,,
23,1151.0,1151.0,002689.SZ,20220414.0,3.59,3.89,3.56,3.89,3.54,0.35,9.887,264374.9,100758.662,,,,,,,,,,,,,,,,,,,,,,,,
24,1176.0,1176.0,002717.SZ,20220414.0,3.44,3.78,3.42,3.78,3.44,0.34,9.8837,1966825.66,731401.473,,,,,,,,,,,,,,,,,,,,,,,,
25,1207.0,1207.0,002750.SZ,20220414.0,13.13,14.34,13.13,14.34,13.04,1.3,9.9693,153477.63,214297.606,,,,,,,,,,,,,,,,,,,,,,,,
26,1257.0,1257.0,002805.SZ,20220414.0,29.36,30.36,28.65,30.36,27.6,2.76,10.0,54586.95,163519.258,,,,,,,,,,,,,,,,,,,,,,,,
29,1375.0,1375.0,002932.SZ,20220414.0,115.01,116.81,112.1,116.81,106.19,10.62,10.0009,50606.54,583267.459,,,,,,,,,,,,,,,,,,,,,,,,
30,1382.0,1382.0,002940.SZ,20220414.0,36.95,40.65,36.6,40.65,36.95,3.7,10.0135,53852.91,215299.667,,,,,,,,,,,,,,,,,,,,,,,,
31,1383.0,1383.0,002941.SZ,20220414.0,16.77,18.41,16.77,18.41,16.74,1.67,9.9761,521825.75,931717.626,,,,,,,,,,,,,,,,,,,,,,,,
32,1444.0,1444.0,003007.SZ,20220414.0,24.99,27.49,24.94,27.49,24.99,2.5,10.004,69780.41,187666.123,,,,,,,,,,,,,,,,,,,,,,,,
34,1471.0,1471.0,003037.SZ,20220414.0,11.11,12.24,10.96,12.24,11.13,1.11,9.973,140923.92,165870.645,,,,,,,,,,,,,,,,,,,,,,,,
35,1474.0,1474.0,003040.SZ,20220414.0,23.6,26.25,23.18,26.25,23.86,2.39,10.0168,432823.62,1076654.33,,,,,,,,,,,,,,,,,,,,,,,,
36,2710.0,2710.0,600119.SH,20220414.0,9.0,9.9,8.68,9.9,9.0,0.9,10.0,576299.64,546475.977,,,,,,,,,,,,,,,,,,,,,,,,
37,2776.0,2776.0,600197.SH,20220414.0,28.31,30.91,28.09,30.91,28.1,2.81,10.0,425926.23,1275061.818,,,,,,,,,,,,,,,,,,,,,,,,
38,2790.0,2790.0,600213.SH,20220414.0,7.2,7.81,7.1,7.81,7.1,0.71,10.0,86165.67,66568.825,,,,,,,,,,,,,,,,,,,,,,,,
39,2813.0,2813.0,600238.SH,20220414.0,14.19,15.6,13.84,15.59,14.18,1.41,9.9436,574758.9,861401.608,,,,,,,,,,,,,,,,,,,,,,,,
40,2877.0,2877.0,600318.SH,20220414.0,7.13,7.68,7.12,7.68,6.98,0.7,10.0287,744628.02,552182.062,,,,,,,,,,,,,,,,,,,,,,,,
41,2889.0,2889.0,600331.SH,20220414.0,3.62,4.04,3.61,4.04,3.67,0.37,10.0817,2078153.17,801532.332,,,,,,,,,,,,,,,,,,,,,,,,
44,3146.0,3146.0,600657.SH,20220414.0,6.05,6.68,6.05,6.67,6.07,0.6,9.8847,1765215.31,1127785.471,,,,,,,,,,,,,,,,,,,,,,,,
45,3160.0,3160.0,600675.SH,20220414.0,3.99,4.4,3.92,4.4,4.0,0.4,10.0,1548599.34,671618.599,,,,,,,,,,,,,,,,,,,,,,,,
46,3166.0,3166.0,600683.SH,20220414.0,5.38,5.86,5.38,5.86,5.33,0.53,9.9437,156517.59,89726.215,,,,,,,,,,,,,,,,,,,,,,,,
48,3217.0,3217.0,600740.SH,20220414.0,6.86,7.55,6.78,7.55,6.86,0.69,10.0583,1803846.44,1302800.222,,,,,,,,,,,,,,,,,,,,,,,,
49,3244.0,3244.0,600770.SH,20220414.0,6.61,7.23,6.57,7.23,6.57,0.66,10.0457,243341.58,169360.994,,,,,,,,,,,,,,,,,,,,,,,,
51,3337.0,3337.0,600874.SH,20220414.0,7.32,8.05,7.32,8.05,7.32,0.73,9.9727,301630.47,236675.721,,,,,,,,,,,,,,,,,,,,,,,,
52,3377.0,3377.0,600936.SH,20220414.0,3.53,3.85,3.52,3.85,3.5,0.35,10.0,247314.29,93687.699,,,,,,,,,,,,,,,,,,,,,,,,
53,3423.0,3423.0,601007.SH,20220414.0,8.05,9.25,8.03,9.25,8.41,0.84,9.9881,424692.39,369625.233,,,,,,,,,,,,,,,,,,,,,,,,
54,3447.0,3447.0,601101.SH,20220414.0,10.43,11.31,10.18,11.31,10.28,1.03,10.0195,1031847.81,1107784.193,,,,,,,,,,,,,,,,,,,,,,,,
55,3524.0,3524.0,601567.SH,20220414.0,9.88,10.74,9.88,10.74,9.76,0.98,10.041,148067.18,156532.856,,,,,,,,,,,,,,,,,,,,,,,,
57,3691.0,3691.0,603078.SH,20220414.0,28.28,30.05,28.18,30.05,27.32,2.73,9.9927,144714.31,418499.346,,,,,,,,,,,,,,,,,,,,,,,,
58,3724.0,3724.0,603122.SH,20220414.0,14.2,15.52,14.12,15.52,14.11,1.41,9.9929,154752.61,229251.391,,,,,,,,,,,,,,,,,,,,,,,,
59,3798.0,3798.0,603261.SH,20220414.0,45.49,50.31,45.31,50.31,45.74,4.57,9.9913,95206.32,463394.737,,,,,,,,,,,,,,,,,,,,,,,,
60,3799.0,3799.0,603266.SH,20220414.0,13.29,14.5,13.26,14.5,13.18,1.32,10.0152,92522.78,132124.178,,,,,,,,,,,,,,,,,,,,,,,,
61,3846.0,3846.0,603345.SH,20220414.0,107.99,118.82,107.99,118.82,108.02,10.8,9.9981,43851.03,507581.049,,,,,,,,,,,,,,,,,,,,,,,,
62,3888.0,3888.0,603486.SH,20220414.0,98.72,108.59,98.71,108.59,98.72,9.87,9.998,32628.45,340836.955,,,,,,,,,,,,,,,,,,,,,,,,
64,3943.0,3943.0,603603.SH,20220414.0,4.41,4.42,4.28,4.42,4.02,0.4,9.9502,86538.0,38226.039,,,,,,,,,,,,,,,,,,,,,,,,
66,4012.0,4012.0,603716.SH,20220414.0,12.95,14.25,12.83,14.25,12.95,1.3,10.0386,46401.5,64086.456,,,,,,,,,,,,,,,,,,,,,,,,
67,4039.0,4039.0,603779.SH,20220414.0,6.22,6.84,6.22,6.84,6.22,0.62,9.9678,44282.25,29624.113,,,,,,,,,,,,,,,,,,,,,,,,
68,4056.0,4056.0,603813.SH,20220414.0,16.89,18.77,16.1,18.77,17.06,1.71,10.0234,43508.95,76177.607,,,,,,,,,,,,,,,,,,,,,,,,
69,4075.0,4075.0,603856.SH,20220414.0,14.33,15.57,14.33,15.57,14.15,1.42,10.0353,171330.8,264230.134,,,,,,,,,,,,,,,,,,,,,,,,
70,4145.0,4145.0,603977.SH,20220414.0,9.01,10.1,9.01,10.1,9.18,0.92,10.0218,202504.8,193000.23,,,,,,,,,,,,,,,,,,,,,,,,
