,Unnamed: 0,Unnamed: 0.1,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,Unnamed: 0_x,Unnamed: 0.1_x,trade_date_x,open_x,high_x,low_x,close_x,pre_close_x,change_x,pct_chg_x,vol_x,amount_x,Unnamed: 0_y,Unnamed: 0.1_y,trade_date_y,open_y,high_y,low_y,close_y,pre_close_y,change_y,pct_chg_y,vol_y,amount_y
1,17.0,17.0,000023.SZ,20220429.0,9.48,10.56,9.29,10.56,9.6,0.96,10.0,63320.88,62591.374,,,,,,,,,,,,,,,,,,,,,,,,
3,28.0,28.0,000036.SZ,20220429.0,3.66,3.96,3.65,3.96,3.6,0.36,10.0,292232.3,112551.223,,,,,,,,,,,,,,,,,,,,,,,,
4,33.0,33.0,000042.SZ,20220429.0,7.11,7.82,7.05,7.82,7.11,0.71,9.9859,38174.35,28660.069,,,,,,,,,,,,,,,,,,,,,,,,
5,102.0,102.0,000506.SZ,20220429.0,2.45,2.45,2.45,2.45,2.23,0.22,9.8655,82204.0,20139.98,,,,,,,,,,,,,,,,,,,,,,,,
7,136.0,136.0,000548.SZ,20220429.0,4.24,4.66,4.15,4.66,4.24,0.42,9.9057,386847.91,170448.086,,,,,,,,,,,,,,,,,,,,,,,,
8,180.0,180.0,000607.SZ,20220429.0,4.06,4.33,4.01,4.33,3.94,0.39,9.8985,206586.37,86710.676,,,,,,,,,,,,,,,,,,,,,,,,
9,194.0,194.0,000625.SZ,20220429.0,10.47,10.47,10.47,10.47,9.52,0.95,9.979,298727.48,312767.671,,,,,,,,,,,,,,,,,,,,,,,,
10,217.0,217.0,000665.SZ,20220429.0,7.0,7.55,6.9,7.55,6.86,0.69,10.0583,1202923.69,884220.37,,,,,,,,,,,,,,,,,,,,,,,,
13,270.0,270.0,000733.SZ,20220429.0,98.25,105.71,98.2,105.71,96.1,9.61,10.0,100639.66,1043960.649,,,,,,,,,,,,,,,,,,,,,,,,
16,293.0,293.0,000779.SZ,20220429.0,9.12,10.0,9.11,10.0,9.09,0.91,10.011,65096.04,63755.016,,,,,,,,,,,,,,,,,,,,,,,,
17,415.0,415.0,000961.SZ,20220429.0,3.63,3.95,3.58,3.95,3.59,0.36,10.0279,2297825.63,867693.194,,,,,,,,,,,,,,,,,,,,,,,,
18,427.0,427.0,000975.SZ,20220429.0,8.66,9.31,8.6,9.31,8.46,0.85,10.0473,403439.05,363900.022,,,,,,,,,,,,,,,,,,,,,,,,
19,454.0,454.0,001210.SZ,20220429.0,21.6,22.53,20.88,22.53,20.48,2.05,10.0098,8313.0,18239.56,,,,,,,,,,,,,,,,,,,,,,,,
20,470.0,470.0,001296.SZ,20220429.0,26.05,28.61,26.05,28.61,26.01,2.6,9.9962,22186.25,60829.75,,,,,,,,,,,,,,,,,,,,,,,,
21,482.0,482.0,002003.SZ,20220429.0,12.45,13.41,12.4,13.41,12.19,1.22,10.0082,120349.38,157764.802,,,,,,,,,,,,,,,,,,,,,,,,
22,502.0,502.0,002024.SZ,20220429.0,2.95,3.23,2.94,3.23,2.94,0.29,9.8639,451916.25,140613.868,,,,,,,,,,,,,,,,,,,,,,,,
23,505.0,505.0,002027.SZ,20220429.0,5.22,5.83,5.18,5.83,5.3,0.53,10.0,2467057.52,1379434.32,,,,,,,,,,,,,,,,,,,,,,,,
24,539.0,539.0,002061.SZ,20220429.0,6.58,6.8,6.33,6.8,6.18,0.62,10.0324,1217852.96,810680.335,,,,,,,,,,,,,,,,,,,,,,,,
25,540.0,540.0,002062.SZ,20220429.0,5.31,5.89,5.25,5.89,5.35,0.54,10.0935,819281.07,458836.114,,,,,,,,,,,,,,,,,,,,,,,,
26,561.0,561.0,002085.SZ,20220429.0,3.56,3.77,3.5,3.77,3.43,0.34,9.9125,219691.07,81632.704,,,,,,,,,,,,,,,,,,,,,,,,
28,567.0,567.0,002091.SZ,20220429.0,8.89,9.22,8.89,9.22,8.38,0.84,10.0239,115968.72,105669.961,,,,,,,,,,,,,,,,,,,,,,,,
29,571.0,571.0,002095.SZ,20220429.0,10.75,11.85,10.72,11.85,10.77,1.08,10.0279,60153.8,69253.267,,,,,,,,,,,,,,,,,,,,,,,,
30,577.0,577.0,002101.SZ,20220429.0,8.53,9.36,8.53,9.35,8.51,0.84,9.8707,148648.16,134714.074,,,,,,,,,,,,,,,,,,,,,,,,
31,608.0,608.0,002132.SZ,20220429.0,3.91,4.22,3.9,4.22,3.84,0.38,9.8958,337550.62,138226.915,,,,,,,,,,,,,,,,,,,,,,,,
32,625.0,625.0,002150.SZ,20220429.0,5.27,5.65,5.25,5.65,5.14,0.51,9.9222,122957.88,67386.906,,,,,,,,,,,,,,,,,,,,,,,,
33,628.0,628.0,002153.SZ,20220429.0,16.5,17.9,16.31,17.9,16.27,1.63,10.0184,54998.93,95757.151,,,,,,,,,,,,,,,,,,,,,,,,
35,667.0,667.0,002193.SZ,20220429.0,4.7,5.09,4.7,5.09,4.63,0.46,9.9352,14167.79,7129.925,,,,,,,,,,,,,,,,,,,,,,,,
