,Unnamed: 0,Unnamed: 0.1,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,Unnamed: 0_x,Unnamed: 0.1_x,trade_date_x,open_x,high_x,low_x,close_x,pre_close_x,change_x,pct_chg_x,vol_x,amount_x,Unnamed: 0_y,Unnamed: 0.1_y,trade_date_y,open_y,high_y,low_y,close_y,pre_close_y,change_y,pct_chg_y,vol_y,amount_y
0,40.0,40.0,000056.SZ,20220114.0,7.75,8.33,7.66,8.33,7.57,0.76,10.0396,655809.88,535201.264,,,,,,,,,,,,,,,,,,,,,,,,
1,410.0,410.0,000953.SZ,20220114.0,5.72,6.3,5.6,6.3,5.73,0.57,9.9476,194981.21,117284.628,,,,,,,,,,,,,,,,,,,,,,,,
3,541.0,541.0,002068.SZ,20220114.0,9.52,10.52,9.4,10.52,9.56,0.96,10.0418,361359.06,370372.821,,,,,,,,,,,,,,,,,,,,,,,,
4,553.0,553.0,002082.SZ,20220114.0,14.0,15.77,13.86,15.77,14.34,1.43,9.9721,331016.28,497640.507,,,,,,,,,,,,,,,,,,,,,,,,
5,572.0,572.0,002101.SZ,20220114.0,12.52,13.92,12.52,13.92,12.65,1.27,10.0395,203325.3,275615.207,,,,,,,,,,,,,,,,,,,,,,,,
6,636.0,636.0,002166.SZ,20220114.0,9.25,10.34,9.25,10.34,9.4,0.94,10.0,293153.76,296406.419,,,,,,,,,,,,,,,,,,,,,,,,
7,712.0,712.0,002243.SZ,20220114.0,12.3,13.43,12.23,13.43,12.21,1.22,9.9918,404377.18,528302.49,,,,,,,,,,,,,,,,,,,,,,,,
8,767.0,767.0,002300.SZ,20220114.0,8.32,8.9,8.28,8.9,8.09,0.81,10.0124,247795.53,216778.11,,,,,,,,,,,,,,,,,,,,,,,,
9,781.0,781.0,002314.SZ,20220114.0,3.62,3.62,3.58,3.62,3.29,0.33,10.0304,424436.95,153633.83,,,,,,,,,,,,,,,,,,,,,,,,
13,836.0,836.0,002370.SZ,20220114.0,7.7,9.3,7.69,9.3,8.45,0.85,10.0592,2128866.75,1858257.123,,,,,,,,,,,,,,,,,,,,,,,,
15,969.0,969.0,002505.SZ,20220114.0,3.53,3.88,3.51,3.88,3.53,0.35,9.915,2047223.85,771192.75,,,,,,,,,,,,,,,,,,,,,,,,
18,1065.0,1065.0,002603.SZ,20220114.0,22.79,25.38,22.71,25.38,23.07,2.31,10.013,939197.62,2318454.707,,,,,,,,,,,,,,,,,,,,,,,,
19,1153.0,1153.0,002693.SZ,20220114.0,4.98,5.46,4.92,5.46,4.96,0.5,10.0806,143146.28,77033.533,,,,,,,,,,,,,,,,,,,,,,,,
21,1250.0,1250.0,002799.SZ,20220114.0,13.31,14.2,12.96,14.2,12.91,1.29,9.9923,158856.53,218955.024,,,,,,,,,,,,,,,,,,,,,,,,
22,1255.0,1255.0,002805.SZ,20220114.0,28.5,31.42,28.28,31.42,28.56,2.86,10.014,73799.72,224151.695,,,,,,,,,,,,,,,,,,,,,,,,
23,1302.0,1302.0,002856.SZ,20220114.0,12.98,14.25,12.97,14.25,12.95,1.3,10.0386,75879.54,106173.017,,,,,,,,,,,,,,,,,,,,,,,,
24,1339.0,1339.0,002895.SZ,20220114.0,23.69,25.69,23.5,25.69,23.35,2.34,10.0214,265963.3,661459.264,,,,,,,,,,,,,,,,,,,,,,,,
27,1377.0,1377.0,002937.SZ,20220114.0,19.35,21.55,19.35,21.55,19.59,1.96,10.0051,121884.71,258356.736,,,,,,,,,,,,,,,,,,,,,,,,
28,1389.0,1389.0,002950.SZ,20220114.0,16.46,18.05,16.46,18.05,16.41,1.64,9.9939,346982.9,611269.368,,,,,,,,,,,,,,,,,,,,,,,,
30,1451.0,1451.0,003017.SZ,20220114.0,39.1,43.38,38.63,43.38,39.44,3.94,9.9899,49188.3,202669.191,,,,,,,,,,,,,,,,,,,,,,,,
32,1737.0,1737.0,300268.SZ,20220114.0,22.7,25.42,22.7,23.3,21.18,2.12,10.0094,232694.52,559510.239,,,,,,,,,,,,,,,,,,,,,,,,
33,2100.0,2100.0,300639.SZ,20220114.0,33.82,38.25,33.7,37.19,33.81,3.38,9.997,301392.9,1079297.264,,,,,,,,,,,,,,,,,,,,,,,,
35,2793.0,2793.0,600267.SH,20220114.0,13.69,15.07,13.69,15.07,13.7,1.37,10.0,500524.12,739275.946,,,,,,,,,,,,,,,,,,,,,,,,
36,2797.0,2797.0,600272.SH,20220114.0,15.0,16.5,15.0,16.5,15.0,1.5,10.0,477445.28,763161.499,,,,,,,,,,,,,,,,,,,,,,,,
37,2864.0,2864.0,600353.SH,20220114.0,7.03,7.83,6.92,7.83,7.12,0.71,9.9719,370814.68,284294.803,,,,,,,,,,,,,,,,,,,,,,,,
38,2937.0,2937.0,600458.SH,20220114.0,11.7,12.82,11.55,12.82,11.65,1.17,10.0429,230283.03,283977.325,,,,,,,,,,,,,,,,,,,,,,,,
39,3095.0,3095.0,600645.SH,20220114.0,23.6,26.06,23.6,26.06,23.69,2.37,10.0042,224062.1,568472.416,,,,,,,,,,,,,,,,,,,,,,,,
41,3156.0,3156.0,600718.SH,20220114.0,14.18,15.66,14.13,15.66,14.24,1.42,9.9719,887001.17,1367255.618,,,,,,,,,,,,,,,,,,,,,,,,
43,3334.0,3334.0,600933.SH,20220114.0,19.31,21.24,19.13,21.24,19.31,1.93,9.9948,117446.93,245132.83,,,,,,,,,,,,,,,,,,,,,,,,
46,3515.0,3515.0,601689.SH,20220114.0,51.17,56.4,50.66,56.39,51.27,5.12,9.9863,248388.74,1372171.919,,,,,,,,,,,,,,,,,,,,,,,,
47,3648.0,3648.0,603077.SH,20220114.0,3.58,3.96,3.55,3.96,3.6,0.36,10.0,9831089.49,3804423.833,,,,,,,,,,,,,,,,,,,,,,,,
48,3670.0,3670.0,603108.SH,20220114.0,14.76,16.35,14.58,16.34,14.86,1.48,9.9596,447495.86,704523.191,,,,,,,,,,,,,,,,,,,,,,,,
49,3701.0,3701.0,603168.SH,20220114.0,10.2,11.28,10.2,11.28,10.25,1.03,10.0488,178713.54,196245.42,,,,,,,,,,,,,,,,,,,,,,,,
51,3719.0,3719.0,603197.SH,20220114.0,64.26,71.09,63.34,71.09,64.63,6.46,9.9954,71243.67,493650.58,,,,,,,,,,,,,,,,,,,,,,,,
52,3734.0,3734.0,603222.SH,20220114.0,18.13,20.37,17.62,20.37,18.52,1.85,9.9892,519436.36,1021146.297,,,,,,,,,,,,,,,,,,,,,,,,
53,3762.0,3762.0,603297.SH,20220114.0,116.27,125.4,110.11,125.4,114.0,11.4,10.0,16854.79,203431.263,,,,,,,,,,,,,,,,,,,,,,,,
54,3778.0,3778.0,603319.SH,20220114.0,24.45,27.03,24.24,27.03,24.57,2.46,10.0122,150386.65,399672.857,,,,,,,,,,,,,,,,,,,,,,,,
55,3798.0,3798.0,603348.SH,20220114.0,58.54,65.09,58.07,65.09,59.17,5.92,10.0051,21318.96,135535.695,,,,,,,,,,,,,,,,,,,,,,,,
56,3837.0,3837.0,603466.SH,20220114.0,27.77,29.66,27.31,29.66,26.96,2.7,10.0148,290970.16,841736.235,,,,,,,,,,,,,,,,,,,,,,,,
58,4069.0,4069.0,603920.SH,20220114.0,21.35,23.77,20.8,23.77,21.61,2.16,9.9954,171403.5,396460.635,,,,,,,,,,,,,,,,,,,,,,,,
59,4162.0,4162.0,605168.SH,20220114.0,188.18,211.2,188.0,211.2,192.0,19.2,10.0,20579.56,410753.311,,,,,,,,,,,,,,,,,,,,,,,,
60,4164.0,4164.0,605177.SH,20220114.0,27.9,30.71,27.73,30.71,27.92,2.79,9.9928,63484.4,191393.472,,,,,,,,,,,,,,,,,,,,,,,,
61,4213.0,4213.0,605399.SH,20220114.0,48.0,49.57,46.57,49.57,45.06,4.51,10.0089,129135.46,632626.753,,,,,,,,,,,,,,,,,,,,,,,,
62,4374.0,4374.0,688217.SH,20220114.0,74.03,83.73,73.52,81.19,73.9,7.29,9.8647,20347.67,161734.308,,,,,,,,,,,,,,,,,,,,,,,,
