,Unnamed: 0,Unnamed: 0.1,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,Unnamed: 0_x,Unnamed: 0.1_x,trade_date_x,open_x,high_x,low_x,close_x,pre_close_x,change_x,pct_chg_x,vol_x,amount_x,Unnamed: 0_y,Unnamed: 0.1_y,trade_date_y,open_y,high_y,low_y,close_y,pre_close_y,change_y,pct_chg_y,vol_y,amount_y
0,88.0,88.0,000422.SZ,20220111.0,19.37,21.31,19.37,21.28,19.37,1.91,9.8606,941393.3,1928240.619,,,,,,,,,,,,,,,,,,,,,,,,
1,89.0,89.0,000423.SZ,20220111.0,46.4,49.54,45.99,49.54,45.04,4.5,9.9911,264870.99,1294871.509,,,,,,,,,,,,,,,,,,,,,,,,
2,120.0,120.0,000530.SZ,20220111.0,6.93,7.8,6.61,7.8,7.09,0.71,10.0141,1793720.57,1290691.753,,,,,,,,,,,,,,,,,,,,,,,,
6,288.0,288.0,000766.SZ,20220111.0,4.75,5.17,4.68,5.17,4.7,0.47,10.0,297248.2,150341.086,,,,,,,,,,,,,,,,,,,,,,,,
7,294.0,294.0,000779.SZ,20220111.0,9.23,10.1,9.23,10.1,9.18,0.92,10.0218,93935.73,94323.301,,,,,,,,,,,,,,,,,,,,,,,,
8,497.0,497.0,002022.SZ,20220111.0,15.33,16.98,15.22,16.98,15.44,1.54,9.9741,740685.22,1213324.623,,,,,,,,,,,,,,,,,,,,,,,,
9,774.0,774.0,002305.SZ,20220111.0,2.34,2.53,2.3,2.53,2.3,0.23,10.0,1835625.08,457386.08,,,,,,,,,,,,,,,,,,,,,,,,
11,817.0,817.0,002348.SZ,20220111.0,2.29,2.51,2.29,2.51,2.28,0.23,10.0877,557307.02,138319.852,,,,,,,,,,,,,,,,,,,,,,,,
12,824.0,824.0,002355.SZ,20220111.0,6.89,6.89,6.89,6.89,6.26,0.63,10.0639,140084.21,96518.02,,,,,,,,,,,,,,,,,,,,,,,,
14,900.0,900.0,002432.SZ,20220111.0,53.11,56.56,52.2,56.56,51.42,5.14,9.9961,748062.14,4134881.67,,,,,,,,,,,,,,,,,,,,,,,,
15,1153.0,1153.0,002691.SZ,20220111.0,5.15,5.67,5.12,5.67,5.15,0.52,10.0971,117782.1,65475.148,,,,,,,,,,,,,,,,,,,,,,,,
16,1155.0,1155.0,002693.SZ,20220111.0,4.73,5.17,4.7,5.17,4.7,0.47,10.0,107458.93,54180.531,,,,,,,,,,,,,,,,,,,,,,,,
17,1174.0,1174.0,002715.SZ,20220111.0,13.75,15.05,13.67,15.05,13.68,1.37,10.0146,18159.06,26605.999,,,,,,,,,,,,,,,,,,,,,,,,
18,1207.0,1207.0,002750.SZ,20220111.0,18.14,19.91,17.77,19.91,18.1,1.81,10.0,693760.52,1331280.975,,,,,,,,,,,,,,,,,,,,,,,,
19,1218.0,1218.0,002762.SZ,20220111.0,10.16,11.08,10.07,11.08,10.07,1.01,10.0298,139753.88,151629.966,,,,,,,,,,,,,,,,,,,,,,,,
20,1285.0,1285.0,002835.SZ,20220111.0,11.7,12.87,11.62,12.87,11.7,1.17,10.0,103224.89,128333.167,,,,,,,,,,,,,,,,,,,,,,,,
21,1325.0,1325.0,002878.SZ,20220111.0,21.2,23.9,21.11,23.9,21.73,2.17,9.9862,143508.14,336485.014,,,,,,,,,,,,,,,,,,,,,,,,
23,1352.0,1352.0,002907.SZ,20220111.0,16.76,18.8,16.43,18.8,17.09,1.71,10.0059,233928.1,423202.652,,,,,,,,,,,,,,,,,,,,,,,,
25,1745.0,1745.0,300275.SZ,20220111.0,12.27,14.17,12.26,13.41,12.18,1.23,10.0985,339404.14,449333.62,,,,,,,,,,,,,,,,,,,,,,,,
26,2646.0,2646.0,600096.SH,20220111.0,19.25,20.77,19.16,20.77,18.88,1.89,10.0106,1312010.66,2610019.584,,,,,,,,,,,,,,,,,,,,,,,,
27,2692.0,2692.0,600149.SH,20220111.0,5.46,6.02,5.45,6.02,5.47,0.55,10.0548,210389.63,123867.731,,,,,,,,,,,,,,,,,,,,,,,,
28,2766.0,2766.0,600233.SH,20220111.0,18.01,18.63,18.01,18.63,16.94,1.69,9.9764,623910.81,1157658.428,,,,,,,,,,,,,,,,,,,,,,,,
30,2918.0,2918.0,600422.SH,20220111.0,11.95,12.65,11.94,12.65,11.5,1.15,10.0,273882.9,341585.451,,,,,,,,,,,,,,,,,,,,,,,,
31,3003.0,3003.0,600539.SH,20220111.0,8.08,8.8,8.08,8.8,8.0,0.8,10.0,165743.56,144185.671,,,,,,,,,,,,,,,,,,,,,,,,
32,3171.0,3171.0,600735.SH,20220111.0,7.05,7.74,7.04,7.74,7.04,0.7,9.9432,451489.87,341723.693,,,,,,,,,,,,,,,,,,,,,,,,
33,3245.0,3245.0,600818.SH,20220111.0,9.36,10.21,9.36,10.21,9.28,0.93,10.0216,119382.89,119740.018,,,,,,,,,,,,,,,,,,,,,,,,
34,3259.0,3259.0,600833.SH,20220111.0,9.7,10.7,9.64,10.7,9.73,0.97,9.9692,148721.68,156851.168,,,,,,,,,,,,,,,,,,,,,,,,
35,3335.0,3335.0,600936.SH,20220111.0,3.21,3.55,3.18,3.55,3.23,0.32,9.9071,586875.55,203235.638,,,,,,,,,,,,,,,,,,,,,,,,
36,3567.0,3567.0,601929.SH,20220111.0,2.29,2.53,2.28,2.53,2.3,0.23,10.0,2718920.5,676782.029,,,,,,,,,,,,,,,,,,,,,,,,
37,3677.0,3677.0,603117.SH,20220111.0,3.99,4.4,3.99,4.4,4.0,0.4,10.0,142314.67,61356.502,,,,,,,,,,,,,,,,,,,,,,,,
39,3810.0,3810.0,603368.SH,20220111.0,20.83,22.61,20.79,22.61,20.55,2.06,10.0243,205720.97,457546.379,,,,,,,,,,,,,,,,,,,,,,,,
41,3892.0,3892.0,603602.SH,20220111.0,10.57,11.53,10.51,11.53,10.48,1.05,10.0191,137298.87,154942.451,,,,,,,,,,,,,,,,,,,,,,,,
42,3903.0,3903.0,603615.SH,20220111.0,8.86,9.75,8.84,9.75,8.86,0.89,10.0451,163832.31,156712.467,,,,,,,,,,,,,,,,,,,,,,,,
43,3933.0,3933.0,603676.SH,20220111.0,9.18,10.09,9.11,10.09,9.17,0.92,10.0327,81528.72,80239.928,,,,,,,,,,,,,,,,,,,,,,,,
44,4088.0,4088.0,603963.SH,20220111.0,8.58,9.37,8.58,9.37,8.52,0.85,9.9765,95401.29,87823.344,,,,,,,,,,,,,,,,,,,,,,,,
45,4147.0,4147.0,605116.SH,20220111.0,21.56,23.28,21.1,23.28,21.16,2.12,10.0189,64098.5,143651.361,,,,,,,,,,,,,,,,,,,,,,,,
46,4161.0,4161.0,605167.SH,20220111.0,10.01,11.04,9.84,11.04,10.04,1.0,9.9602,285766.38,303048.841,,,,,,,,,,,,,,,,,,,,,,,,
47,4196.0,4196.0,605319.SH,20220111.0,16.46,18.17,16.38,18.17,16.52,1.65,9.9879,87204.94,154973.707,,,,,,,,,,,,,,,,,,,,,,,,
48,4206.0,4206.0,605369.SH,20220111.0,128.87,142.29,128.87,142.29,129.35,12.94,10.0039,17876.1,246936.035,,,,,,,,,,,,,,,,,,,,,,,,
