,Unnamed: 0,Unnamed: 0.1,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,Unnamed: 0_x,Unnamed: 0.1_x,trade_date_x,open_x,high_x,low_x,close_x,pre_close_x,change_x,pct_chg_x,vol_x,amount_x,Unnamed: 0_y,Unnamed: 0.1_y,trade_date_y,open_y,high_y,low_y,close_y,pre_close_y,change_y,pct_chg_y,vol_y,amount_y
0,217.0,217.0,000665.SZ,20220107.0,7.17,7.69,7.17,7.69,6.99,0.7,10.0143,1678130.65,1275107.268,,,,,,,,,,,,,,,,,,,,,,,,
1,270.0,270.0,000732.SZ,20220107.0,2.3,2.52,2.3,2.52,2.29,0.23,10.0437,808234.42,198722.444,,,,,,,,,,,,,,,,,,,,,,,,
2,293.0,293.0,000778.SZ,20220107.0,4.91,5.35,4.85,5.35,4.86,0.49,10.0823,2583139.37,1352227.086,,,,,,,,,,,,,,,,,,,,,,,,
3,388.0,388.0,000918.SZ,20220107.0,2.61,2.86,2.6,2.86,2.6,0.26,10.0,597755.84,166862.481,,,,,,,,,,,,,,,,,,,,,,,,
5,468.0,468.0,001296.SZ,20220107.0,43.4,47.8,41.83,47.8,43.45,4.35,10.0115,102897.18,457767.956,,,,,,,,,,,,,,,,,,,,,,,,
6,688.0,688.0,002217.SZ,20220107.0,3.53,3.86,3.5,3.86,3.51,0.35,9.9715,1306309.83,485134.043,,,,,,,,,,,,,,,,,,,,,,,,
8,1010.0,1010.0,002547.SZ,20220107.0,4.51,4.99,4.43,4.99,4.54,0.45,9.9119,854345.64,406484.077,,,,,,,,,,,,,,,,,,,,,,,,
9,1075.0,1075.0,002613.SZ,20220107.0,3.88,4.39,3.83,4.39,3.99,0.4,10.0251,676038.29,281553.332,,,,,,,,,,,,,,,,,,,,,,,,
11,1255.0,1255.0,002803.SZ,20220107.0,21.31,23.4,21.07,23.4,21.27,2.13,10.0141,329253.57,746893.683,,,,,,,,,,,,,,,,,,,,,,,,
12,1374.0,1374.0,002932.SZ,20220107.0,76.99,83.92,76.6,83.92,76.29,7.63,10.0013,76488.43,627346.214,,,,,,,,,,,,,,,,,,,,,,,,
13,1391.0,1391.0,002952.SZ,20220107.0,13.44,14.92,13.44,14.92,13.56,1.36,10.0295,54879.37,79174.701,,,,,,,,,,,,,,,,,,,,,,,,
14,1469.0,1469.0,003037.SZ,20220107.0,11.71,12.88,11.6,12.88,11.71,1.17,9.9915,161104.79,202584.391,,,,,,,,,,,,,,,,,,,,,,,,
15,1781.0,1781.0,300312.SZ,20220107.0,3.8,4.66,3.61,4.37,3.97,0.4,10.0756,468806.9,191304.107,,,,,,,,,,,,,,,,,,,,,,,,
16,2246.0,2246.0,300795.SZ,20220107.0,24.25,26.58,24.13,26.38,24.01,2.37,9.8709,18042.72,46385.866,,,,,,,,,,,,,,,,,,,,,,,,
17,2609.0,2609.0,600053.SH,20220107.0,15.5,17.0,15.5,17.0,15.45,1.55,10.0324,98770.26,162666.641,,,,,,,,,,,,,,,,,,,,,,,,
19,2745.0,2745.0,600212.SH,20220107.0,4.38,4.58,4.35,4.58,4.16,0.42,10.0962,259685.01,118401.978,,,,,,,,,,,,,,,,,,,,,,,,
20,2746.0,2746.0,600213.SH,20220107.0,9.19,10.07,9.09,10.07,9.15,0.92,10.0546,154284.78,150884.518,,,,,,,,,,,,,,,,,,,,,,,,
24,3191.0,3191.0,600759.SH,20220107.0,2.82,3.08,2.8,3.08,2.8,0.28,10.0,1551167.85,461727.504,,,,,,,,,,,,,,,,,,,,,,,,
26,3532.0,3532.0,601811.SH,20220107.0,9.74,10.75,9.74,10.75,9.77,0.98,10.0307,132331.07,139488.547,,,,,,,,,,,,,,,,,,,,,,,,
28,3686.0,3686.0,603138.SH,20220107.0,17.66,19.32,17.66,19.32,17.56,1.76,10.0228,309829.89,592102.424,,,,,,,,,,,,,,,,,,,,,,,,
29,3701.0,3701.0,603176.SH,20220107.0,3.6,3.6,3.6,3.6,3.27,0.33,10.0917,3740.65,1346.634,,,,,,,,,,,,,,,,,,,,,,,,
30,3737.0,3737.0,603230.SH,20220107.0,19.16,21.77,18.21,21.77,19.79,1.98,10.0051,503976.96,979960.989,,,,,,,,,,,,,,,,,,,,,,,,
31,3825.0,3825.0,603399.SH,20220107.0,7.89,7.89,7.89,7.89,7.17,0.72,10.0418,36442.0,28752.738,,,,,,,,,,,,,,,,,,,,,,,,
33,3960.0,3960.0,603716.SH,20220107.0,14.74,16.05,14.37,16.05,14.59,1.46,10.0069,251676.79,397380.241,,,,,,,,,,,,,,,,,,,,,,,,
34,4023.0,4023.0,603856.SH,20220107.0,14.0,14.42,14.0,14.42,13.11,1.31,9.9924,220458.49,317106.229,,,,,,,,,,,,,,,,,,,,,,,,
