,Unnamed: 0,Unnamed: 0.1,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,Unnamed: 0_x,Unnamed: 0.1_x,trade_date_x,open_x,high_x,low_x,close_x,pre_close_x,change_x,pct_chg_x,vol_x,amount_x,Unnamed: 0_y,Unnamed: 0.1_y,trade_date_y,open_y,high_y,low_y,close_y,pre_close_y,change_y,pct_chg_y,vol_y,amount_y
0,141.0,141.0,000554.SZ,20220224.0,5.83,6.42,5.82,6.42,5.84,0.58,9.9315,871271.6,545743.401,,,,,,,,,,,,,,,,,,,,,,,,
1,170.0,170.0,000595.SZ,20220224.0,3.6,3.94,3.58,3.94,3.58,0.36,10.0559,813773.44,315583.6,,,,,,,,,,,,,,,,,,,,,,,,
2,214.0,214.0,000659.SZ,20220224.0,3.49,3.83,3.46,3.83,3.48,0.35,10.0575,792058.02,299844.413,,,,,,,,,,,,,,,,,,,,,,,,
5,629.0,629.0,002155.SZ,20220224.0,12.15,13.08,11.91,13.08,11.89,1.19,10.0084,1962178.28,2490733.82,,,,,,,,,,,,,,,,,,,,,,,,
6,681.0,681.0,002207.SZ,20220224.0,6.28,6.91,6.26,6.91,6.28,0.63,10.0318,319371.9,215595.075,,,,,,,,,,,,,,,,,,,,,,,,
7,704.0,704.0,002231.SZ,20220224.0,7.15,7.67,7.03,7.67,6.97,0.7,10.043,699659.64,524296.761,,,,,,,,,,,,,,,,,,,,,,,,
8,825.0,825.0,002354.SZ,20220224.0,5.14,5.27,4.97,5.27,4.79,0.48,10.0209,2120595.21,1103866.994,,,,,,,,,,,,,,,,,,,,,,,,
9,1093.0,1093.0,002629.SZ,20220224.0,3.45,3.76,3.44,3.76,3.42,0.34,9.9415,340663.0,124481.775,,,,,,,,,,,,,,,,,,,,,,,,
11,1129.0,1129.0,002665.SZ,20220224.0,3.59,3.98,3.58,3.98,3.62,0.36,9.9448,3596649.15,1408405.419,,,,,,,,,,,,,,,,,,,,,,,,
12,1176.0,1176.0,002716.SZ,20220224.0,3.39,3.74,3.35,3.74,3.4,0.34,10.0,1827568.53,662541.086,,,,,,,,,,,,,,,,,,,,,,,,
14,1236.0,1236.0,002781.SZ,20220224.0,7.21,7.87,7.15,7.87,7.15,0.72,10.0699,422786.38,325854.44,,,,,,,,,,,,,,,,,,,,,,,,
15,1263.0,1263.0,002811.SZ,20220224.0,9.43,10.32,9.34,10.32,9.38,0.94,10.0213,65241.46,66737.222,,,,,,,,,,,,,,,,,,,,,,,,
16,1273.0,1273.0,002822.SZ,20220224.0,6.66,7.49,6.65,7.49,6.81,0.68,9.9853,1281158.06,950772.195,,,,,,,,,,,,,,,,,,,,,,,,
17,1276.0,1276.0,002825.SZ,20220224.0,18.45,19.39,18.43,19.39,17.63,1.76,9.983,36407.71,69813.308,,,,,,,,,,,,,,,,,,,,,,,,
18,1279.0,1279.0,002828.SZ,20220224.0,9.9,10.67,9.8,10.67,9.7,0.97,10.0,486235.85,504515.464,,,,,,,,,,,,,,,,,,,,,,,,
20,2921.0,2921.0,600396.SH,20220224.0,2.89,3.19,2.88,3.19,2.9,0.29,10.0,1563142.38,491311.977,,,,,,,,,,,,,,,,,,,,,,,,
22,3302.0,3302.0,600860.SH,20220224.0,14.59,16.03,14.48,16.03,14.57,1.46,10.0206,598494.06,935241.812,,,,,,,,,,,,,,,,,,,,,,,,
23,3381.0,3381.0,600982.SH,20220224.0,4.42,4.87,4.42,4.87,4.43,0.44,9.9323,1352705.27,654298.056,,,,,,,,,,,,,,,,,,,,,,,,
25,3420.0,3420.0,601069.SH,20220224.0,15.1,16.25,15.05,16.25,14.77,1.48,10.0203,578620.7,913200.69,,,,,,,,,,,,,,,,,,,,,,,,
31,4178.0,4178.0,605122.SH,20220224.0,24.0,26.22,23.98,26.22,23.84,2.38,9.9832,76546.67,197659.499,,,,,,,,,,,,,,,,,,,,,,,,
32,4250.0,4250.0,605580.SH,20220224.0,15.0,15.96,14.88,15.96,14.51,1.45,9.9931,84094.41,132523.742,,,,,,,,,,,,,,,,,,,,,,,,
