,Unnamed: 0,Unnamed: 0.1,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,Unnamed: 0_x,Unnamed: 0.1_x,trade_date_x,open_x,high_x,low_x,close_x,pre_close_x,change_x,pct_chg_x,vol_x,amount_x,Unnamed: 0_y,Unnamed: 0.1_y,trade_date_y,open_y,high_y,low_y,close_y,pre_close_y,change_y,pct_chg_y,vol_y,amount_y
0,101.0,101.0,000505.SZ,20220324.0,8.5,9.58,8.5,9.58,8.71,0.87,9.9885,995328.74,935453.238,,,,,,,,,,,,,,,,,,,,,,,,
2,203.0,203.0,000635.SZ,20220324.0,9.31,10.23,9.24,10.23,9.3,0.93,10.0,85773.07,85275.128,,,,,,,,,,,,,,,,,,,,,,,,
3,222.0,222.0,000671.SZ,20220324.0,3.6,3.83,3.57,3.83,3.48,0.35,10.0575,8582515.12,3227987.022,,,,,,,,,,,,,,,,,,,,,,,,
4,301.0,301.0,000790.SZ,20220324.0,5.3,5.87,5.28,5.87,5.34,0.53,9.9251,359451.3,204539.583,,,,,,,,,,,,,,,,,,,,,,,,
5,330.0,330.0,000826.SZ,20220324.0,3.27,3.64,3.24,3.64,3.31,0.33,9.9698,306970.86,108540.994,,,,,,,,,,,,,,,,,,,,,,,,
6,369.0,369.0,000893.SZ,20220324.0,30.52,33.35,30.46,33.35,30.32,3.03,9.9934,340572.17,1099426.883,,,,,,,,,,,,,,,,,,,,,,,,
7,380.0,380.0,000908.SZ,20220324.0,4.2,4.64,4.14,4.64,4.22,0.42,9.9526,729119.08,325107.926,,,,,,,,,,,,,,,,,,,,,,,,
8,409.0,409.0,000950.SZ,20220324.0,5.75,6.38,5.62,6.38,5.8,0.58,10.0,1536817.63,945680.637,,,,,,,,,,,,,,,,,,,,,,,,
10,500.0,500.0,002020.SZ,20220324.0,8.66,9.57,8.6,9.57,8.7,0.87,10.0,339125.15,315939.392,,,,,,,,,,,,,,,,,,,,,,,,
12,614.0,614.0,002136.SZ,20220324.0,16.7,18.81,16.7,18.81,17.1,1.71,10.0,266332.41,477665.692,,,,,,,,,,,,,,,,,,,,,,,,
14,702.0,702.0,002226.SZ,20220324.0,5.97,6.67,5.95,6.67,6.06,0.61,10.066,918165.86,594175.025,,,,,,,,,,,,,,,,,,,,,,,,
15,800.0,800.0,002326.SZ,20220324.0,35.93,39.11,34.77,39.11,35.55,3.56,10.0141,894623.21,3329256.229,,,,,,,,,,,,,,,,,,,,,,,,
16,823.0,823.0,002349.SZ,20220324.0,24.5,26.18,23.88,26.18,23.8,2.38,10.0,1232235.69,3108889.378,,,,,,,,,,,,,,,,,,,,,,,,
18,905.0,905.0,002432.SZ,20220324.0,61.18,67.3,60.73,67.3,61.18,6.12,10.0033,941074.8,6140428.73,,,,,,,,,,,,,,,,,,,,,,,,
19,917.0,917.0,002444.SZ,20220324.0,16.48,17.92,16.41,17.92,16.29,1.63,10.0061,593857.19,1012523.461,,,,,,,,,,,,,,,,,,,,,,,,
21,952.0,952.0,002481.SZ,20220324.0,8.0,8.84,7.9,8.84,8.04,0.8,9.9502,230648.99,195217.438,,,,,,,,,,,,,,,,,,,,,,,,
23,1188.0,1188.0,002725.SZ,20220324.0,8.82,9.81,8.72,9.81,8.92,0.89,9.9776,155297.4,148664.89,,,,,,,,,,,,,,,,,,,,,,,,
25,1349.0,1349.0,002898.SZ,20220324.0,13.3,15.02,13.01,15.02,13.65,1.37,10.0366,191124.51,274987.367,,,,,,,,,,,,,,,,,,,,,,,,
27,1364.0,1364.0,002915.SZ,20220324.0,31.98,34.43,31.0,34.43,31.3,3.13,10.0,341024.78,1130173.265,,,,,,,,,,,,,,,,,,,,,,,,
28,2656.0,2656.0,600062.SH,20220324.0,13.21,14.14,13.15,14.14,12.85,1.29,10.0389,289941.27,405626.866,,,,,,,,,,,,,,,,,,,,,,,,
30,2672.0,2672.0,600082.SH,20220324.0,3.6,3.93,3.6,3.93,3.57,0.36,10.084,208049.64,81145.554,,,,,,,,,,,,,,,,,,,,,,,,
