,Unnamed: 0,Unnamed: 0.1,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,Unnamed: 0_x,Unnamed: 0.1_x,trade_date_x,open_x,high_x,low_x,close_x,pre_close_x,change_x,pct_chg_x,vol_x,amount_x,Unnamed: 0_y,Unnamed: 0.1_y,trade_date_y,open_y,high_y,low_y,close_y,pre_close_y,change_y,pct_chg_y,vol_y,amount_y
1,33.0,33.0,000042.SZ,20220519.0,8.75,9.82,8.73,9.82,8.93,0.89,9.9664,135622.76,129036.203,,,,,,,,,,,,,,,,,,,,,,,,
2,40.0,40.0,000056.SZ,20220519.0,4.75,5.2,4.75,5.2,4.73,0.47,9.9366,286005.0,146342.034,,,,,,,,,,,,,,,,,,,,,,,,
4,142.0,142.0,000560.SZ,20220519.0,2.75,3.09,2.72,3.09,2.81,0.28,9.9644,1274848.27,382290.205,,,,,,,,,,,,,,,,,,,,,,,,
5,164.0,164.0,000592.SZ,20220519.0,2.3,2.55,2.28,2.55,2.32,0.23,9.9138,557904.6,138039.41,,,,,,,,,,,,,,,,,,,,,,,,
8,210.0,210.0,000663.SZ,20220519.0,6.28,7.0,6.21,7.0,6.36,0.64,10.0629,65024.82,44148.733,,,,,,,,,,,,,,,,,,,,,,,,
9,272.0,272.0,000753.SZ,20220519.0,3.62,4.05,3.61,4.05,3.68,0.37,10.0543,269542.87,107055.605,,,,,,,,,,,,,,,,,,,,,,,,
10,274.0,274.0,000756.SZ,20220519.0,25.02,27.67,25.0,27.67,25.15,2.52,10.0199,540828.56,1456374.644,,,,,,,,,,,,,,,,,,,,,,,,
12,299.0,299.0,000797.SZ,20220519.0,3.58,3.99,3.56,3.99,3.63,0.36,9.9174,870137.15,336970.099,,,,,,,,,,,,,,,,,,,,,,,,
14,387.0,387.0,000926.SZ,20220519.0,6.02,6.9,5.9,6.9,6.27,0.63,10.0478,2703569.9,1791356.979,,,,,,,,,,,,,,,,,,,,,,,,
16,423.0,423.0,000976.SZ,20220519.0,4.06,4.54,4.05,4.54,4.13,0.41,9.9274,446365.66,196559.018,,,,,,,,,,,,,,,,,,,,,,,,
19,526.0,526.0,002053.SZ,20220519.0,11.05,12.38,11.02,12.38,11.25,1.13,10.0444,427689.97,518856.651,,,,,,,,,,,,,,,,,,,,,,,,
20,529.0,529.0,002056.SZ,20220519.0,18.85,20.92,18.85,20.92,19.02,1.9,9.9895,824602.73,1661842.674,,,,,,,,,,,,,,,,,,,,,,,,
22,626.0,626.0,002159.SZ,20220519.0,9.3,10.54,9.21,10.54,9.58,0.96,10.0209,153469.27,156175.481,,,,,,,,,,,,,,,,,,,,,,,,
23,629.0,629.0,002162.SZ,20220519.0,4.5,5.03,4.45,5.03,4.57,0.46,10.0656,334072.67,158607.457,,,,,,,,,,,,,,,,,,,,,,,,
24,754.0,754.0,002289.SZ,20220519.0,5.51,6.18,5.43,6.18,5.62,0.56,9.9644,122361.99,71470.259,,,,,,,,,,,,,,,,,,,,,,,,
26,782.0,782.0,002317.SZ,20220519.0,14.73,16.54,14.65,16.54,15.04,1.5,9.9734,676105.79,1080000.089,,,,,,,,,,,,,,,,,,,,,,,,
27,798.0,798.0,002333.SZ,20220519.0,4.66,5.19,4.66,5.19,4.72,0.47,9.9576,122568.0,60876.795,,,,,,,,,,,,,,,,,,,,,,,,
28,871.0,871.0,002407.SZ,20220519.0,36.0,37.63,35.22,37.63,34.21,3.42,9.9971,545558.63,2021272.914,,,,,,,,,,,,,,,,,,,,,,,,
29,897.0,897.0,002435.SZ,20220519.0,5.01,5.56,4.92,5.56,5.05,0.51,10.099,775652.18,416279.319,,,,,,,,,,,,,,,,,,,,,,,,
30,944.0,944.0,002487.SZ,20220519.0,25.8,28.83,25.51,28.83,26.21,2.62,9.9962,475481.7,1308627.045,,,,,,,,,,,,,,,,,,,,,,,,
32,984.0,984.0,002529.SZ,20220519.0,12.7,14.11,12.6,14.11,12.83,1.28,9.9766,99796.73,135323.063,,,,,,,,,,,,,,,,,,,,,,,,
34,1036.0,1036.0,002581.SZ,20220519.0,15.9,17.64,15.75,17.64,16.04,1.6,9.9751,192354.0,326851.101,,,,,,,,,,,,,,,,,,,,,,,,
35,1061.0,1061.0,002607.SZ,20220519.0,5.05,5.39,4.97,5.39,4.9,0.49,10.0,1071236.94,554859.106,,,,,,,,,,,,,,,,,,,,,,,,
36,1072.0,1072.0,002620.SZ,20220519.0,5.71,6.42,5.65,6.42,5.84,0.58,9.9315,336233.85,212404.059,,,,,,,,,,,,,,,,,,,,,,,,
37,1131.0,1131.0,002679.SZ,20220519.0,10.3,11.36,10.13,11.36,10.33,1.03,9.971,55799.73,62201.225,,,,,,,,,,,,,,,,,,,,,,,,
38,1133.0,1133.0,002682.SZ,20220519.0,4.0,4.47,3.99,4.47,4.06,0.41,10.0985,347838.8,151373.739,,,,,,,,,,,,,,,,,,,,,,,,
40,1217.0,1217.0,002775.SZ,20220519.0,4.8,5.15,4.78,5.15,4.68,0.47,10.0427,1021876.36,515402.605,,,,,,,,,,,,,,,,,,,,,,,,
41,1246.0,1246.0,002808.SZ,20220519.0,6.31,6.94,6.25,6.94,6.31,0.63,9.9842,94988.44,64157.625,,,,,,,,,,,,,,,,,,,,,,,,
45,1329.0,1329.0,002897.SZ,20220519.0,30.7,34.43,30.29,34.43,31.3,3.13,10.0,52665.41,173322.401,,,,,,,,,,,,,,,,,,,,,,,,
46,1352.0,1352.0,002922.SZ,20220519.0,13.03,14.53,12.89,14.53,13.21,1.32,9.9924,176125.92,245006.941,,,,,,,,,,,,,,,,,,,,,,,,
48,1444.0,1444.0,003022.SZ,20220519.0,21.02,23.67,20.9,23.67,21.52,2.15,9.9907,321311.79,732971.783,,,,,,,,,,,,,,,,,,,,,,,,
49,1885.0,1885.0,300443.SZ,20220519.0,26.86,30.6,26.57,30.16,27.42,2.74,9.9927,195202.68,571609.428,,,,,,,,,,,,,,,,,,,,,,,,
50,2664.0,2664.0,600082.SH,20220519.0,3.64,4.15,3.64,4.15,3.77,0.38,10.0796,1426439.32,576712.964,,,,,,,,,,,,,,,,,,,,,,,,
51,2716.0,2716.0,600149.SH,20220519.0,5.13,5.64,5.05,5.64,5.13,0.51,9.9415,129595.11,71659.986,,,,,,,,,,,,,,,,,,,,,,,,
52,2781.0,2781.0,600225.SH,20220519.0,2.82,3.2,2.82,3.2,2.91,0.29,9.9656,727328.02,229485.185,,,,,,,,,,,,,,,,,,,,,,,,
53,2935.0,2935.0,600418.SH,20220519.0,8.98,10.15,8.91,10.15,9.23,0.92,9.9675,1854135.55,1767736.501,,,,,,,,,,,,,,,,,,,,,,,,
54,3139.0,3139.0,600683.SH,20220519.0,4.55,5.09,4.5,5.09,4.63,0.46,9.9352,633509.26,317621.533,,,,,,,,,,,,,,,,,,,,,,,,
55,3274.0,3274.0,600834.SH,20220519.0,8.37,9.32,8.34,9.32,8.47,0.85,10.0354,226275.15,208943.794,,,,,,,,,,,,,,,,,,,,,,,,
57,3356.0,3356.0,600962.SH,20220519.0,8.58,9.54,8.58,9.54,8.67,0.87,10.0346,74455.86,68203.754,,,,,,,,,,,,,,,,,,,,,,,,
58,3538.0,3538.0,601778.SH,20220519.0,4.81,5.38,4.8,5.38,4.89,0.49,10.0204,1081636.82,558444.228,,,,,,,,,,,,,,,,,,,,,,,,
59,3616.0,3616.0,603015.SH,20220519.0,5.7,6.31,5.63,6.31,5.74,0.57,9.9303,136336.0,83206.702,,,,,,,,,,,,,,,,,,,,,,,,
60,3618.0,3618.0,603017.SH,20220519.0,8.98,10.04,8.88,10.04,9.13,0.91,9.9671,143619.99,142476.684,,,,,,,,,,,,,,,,,,,,,,,,
62,3711.0,3711.0,603159.SH,20220519.0,13.3,14.82,13.04,14.82,13.47,1.35,10.0223,34975.45,49471.381,,,,,,,,,,,,,,,,,,,,,,,,
63,3715.0,3715.0,603166.SH,20220519.0,7.32,7.56,7.12,7.56,6.87,0.69,10.0437,332111.78,249566.81,,,,,,,,,,,,,,,,,,,,,,,,
64,3727.0,3727.0,603185.SH,20220519.0,126.02,141.57,125.55,141.57,128.7,12.87,10.0,104836.24,1434207.725,,,,,,,,,,,,,,,,,,,,,,,,
65,3770.0,3770.0,603260.SH,20220519.0,83.58,94.08,82.05,94.08,85.53,8.55,9.9965,184323.68,1646647.971,,,,,,,,,,,,,,,,,,,,,,,,
66,3870.0,3870.0,603507.SH,20220519.0,22.15,25.04,22.02,25.04,22.76,2.28,10.0176,105752.63,253499.074,,,,,,,,,,,,,,,,,,,,,,,,
69,3953.0,3953.0,603667.SH,20220519.0,11.81,13.29,11.8,13.29,12.08,1.21,10.0166,94997.05,121901.662,,,,,,,,,,,,,,,,,,,,,,,,
71,4100.0,4100.0,603937.SH,20220519.0,10.3,10.3,10.3,10.3,9.36,0.94,10.0427,23739.96,24452.159,,,,,,,,,,,,,,,,,,,,,,,,
72,4111.0,4111.0,603963.SH,20220519.0,13.07,14.77,12.86,14.77,13.43,1.34,9.9777,235679.85,331627.468,,,,,,,,,,,,,,,,,,,,,,,,
73,4473.0,4473.0,688303.SH,20220519.0,54.88,62.05,54.71,61.17,55.68,5.49,9.8599,157117.55,927448.725,,,,,,,,,,,,,,,,,,,,,,,,
74,4695.0,4695.0,833266.BJ,20220519.0,11.11,12.8,10.8,12.19,11.08,1.11,10.0181,66467.26,80436.125,,,,,,,,,,,,,,,,,,,,,,,,
