,Unnamed: 0,Unnamed: 0.1,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,Unnamed: 0_x,Unnamed: 0.1_x,trade_date_x,open_x,high_x,low_x,close_x,pre_close_x,change_x,pct_chg_x,vol_x,amount_x,Unnamed: 0_y,Unnamed: 0.1_y,trade_date_y,open_y,high_y,low_y,close_y,pre_close_y,change_y,pct_chg_y,vol_y,amount_y
3,513.0,513.0,002037.SZ,20220222.0,16.2,17.89,16.02,17.89,16.26,1.63,10.0246,1254801.31,2201790.535,,,,,,,,,,,,,,,,,,,,,,,,
9,843.0,843.0,002374.SZ,20220222.0,6.08,6.78,6.01,6.78,6.16,0.62,10.0649,2379665.54,1524746.894,,,,,,,,,,,,,,,,,,,,,,,,
10,963.0,963.0,002497.SZ,20220222.0,32.49,32.49,32.49,32.49,29.54,2.95,9.9865,151638.34,492672.966,,,,,,,,,,,,,,,,,,,,,,,,
12,1174.0,1174.0,002715.SZ,20220222.0,12.69,14.0,12.69,14.0,12.73,1.27,9.9764,34614.07,47044.027,,,,,,,,,,,,,,,,,,,,,,,,
15,1251.0,1251.0,002799.SZ,20220222.0,11.92,13.1,11.61,13.1,11.91,1.19,9.9916,136549.48,173867.525,,,,,,,,,,,,,,,,,,,,,,,,
17,1360.0,1360.0,002917.SZ,20220222.0,11.35,12.4,10.99,12.4,11.27,1.13,10.0266,170436.09,198056.251,,,,,,,,,,,,,,,,,,,,,,,,
19,2630.0,2630.0,600055.SH,20220222.0,31.55,34.71,30.89,34.71,31.55,3.16,10.0158,287465.82,952133.959,,,,,,,,,,,,,,,,,,,,,,,,
21,2783.0,2783.0,600232.SH,20220222.0,5.9,6.6,5.88,6.6,6.0,0.6,10.0,256898.47,161501.599,,,,,,,,,,,,,,,,,,,,,,,,
22,2871.0,2871.0,600338.SH,20220222.0,34.0,34.95,33.87,34.95,31.77,3.18,10.0094,725029.55,2519819.198,,,,,,,,,,,,,,,,,,,,,,,,
24,3050.0,3050.0,600575.SH,20220222.0,2.87,2.87,2.87,2.87,2.61,0.26,9.9617,53130.0,15248.31,,,,,,,,,,,,,,,,,,,,,,,,
27,3269.0,3269.0,600824.SH,20220222.0,4.02,4.4,3.98,4.4,4.0,0.4,10.0,615401.94,266254.901,,,,,,,,,,,,,,,,,,,,,,,,
30,3418.0,3418.0,601069.SH,20220222.0,14.53,15.22,14.34,15.22,13.84,1.38,9.9711,519595.96,771514.629,,,,,,,,,,,,,,,,,,,,,,,,
35,3824.0,3824.0,603353.SH,20220222.0,22.58,24.32,22.39,24.32,22.11,2.21,9.9955,64916.34,154501.205,,,,,,,,,,,,,,,,,,,,,,,,
36,3849.0,3849.0,603393.SH,20220222.0,24.5,26.32,24.14,26.32,23.93,2.39,9.9875,444373.16,1146300.561,,,,,,,,,,,,,,,,,,,,,,,,
39,4172.0,4172.0,605111.SH,20220222.0,150.88,167.21,149.03,167.21,152.01,15.2,9.9993,74196.35,1200705.869,,,,,,,,,,,,,,,,,,,,,,,,
40,4189.0,4189.0,605169.SH,20220222.0,16.65,18.04,16.37,18.04,16.4,1.64,10.0,159853.88,282354.459,,,,,,,,,,,,,,,,,,,,,,,,
