,Unnamed: 0,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
11,11,000014.SZ,20220215,8.46,9.24,8.31,9.24,8.4,0.84,10.0,192145.3,172738.007
180,180,000607.SZ,20220215,5.87,6.29,5.72,6.29,5.72,0.57,9.965,1418638.62,867437.265
192,192,000622.SZ,20220215,4.88,5.43,4.8,5.43,4.94,0.49,9.919,339224.19,177215.13
304,304,000793.SZ,20220215,3.03,3.31,2.94,3.31,3.01,0.3,9.9668,1609598.44,519112.022
394,394,000925.SZ,20220215,9.07,9.98,9.06,9.98,9.07,0.91,10.0331,401936.38,392471.794
444,444,000995.SZ,20220215,14.96,16.38,14.74,16.38,14.89,1.49,10.0067,145858.44,233706.247
455,455,001208.SZ,20220215,12.64,13.81,12.5,13.81,12.55,1.26,10.0398,127840.86,174223.035
458,458,001211.SZ,20220215,28.36,31.19,28.01,31.19,28.35,2.84,10.0176,19730.19,60052.17
702,702,002229.SZ,20220215,7.04,7.04,7.04,7.04,6.4,0.64,10.0,35858.62,25244.468
704,704,002231.SZ,20220215,5.96,6.56,5.93,6.56,5.96,0.6,10.0671,81343.01,52468.37
819,819,002349.SZ,20220215,13.45,13.71,13.02,13.71,12.46,1.25,10.0321,805300.0,1083577.967
864,864,002395.SZ,20220215,10.27,10.67,9.8,10.67,9.7,0.97,10.0,41882.59,44134.51
1056,1056,002591.SZ,20220215,5.58,6.09,5.56,6.09,5.54,0.55,9.9278,55665.49,33590.122
1068,1068,002603.SZ,20220215,21.79,23.99,21.5,23.99,21.81,2.18,9.9954,322390.03,748034.011
1085,1085,002621.SZ,20220215,6.34,6.34,6.22,6.34,5.76,0.58,10.0694,593540.55,376246.77
1131,1131,002667.SZ,20220215,13.87,14.64,13.34,14.64,13.31,1.33,9.9925,158130.61,221623.894
1166,1166,002703.SZ,20220215,5.78,6.29,5.71,6.29,5.72,0.57,9.965,277739.67,173290.207
