,Unnamed: 0,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
92,92,000428.SZ,20220316,3.42,3.67,3.42,3.67,3.34,0.33,9.8802,337387.34,121995.465
94,94,000430.SZ,20220316,5.73,6.14,5.72,6.14,5.58,0.56,10.0358,229651.87,137849.757
115,115,000524.SZ,20220316,10.68,10.68,10.68,10.68,9.71,0.97,9.9897,80207.88,85662.015
183,183,000610.SZ,20220316,8.5,8.91,8.22,8.91,8.1,0.81,10.0,319497.11,282655.363
191,191,000620.SZ,20220316,2.49,2.74,2.43,2.74,2.49,0.25,10.0402,652611.17,170613.436
270,270,000732.SZ,20220316,2.57,2.76,2.49,2.76,2.51,0.25,9.9602,770720.56,203912.325
291,291,000776.SZ,20220316,16.2,17.5,16.09,17.5,15.91,1.59,9.9937,1334939.83,2244147.43
299,299,000788.SZ,20220316,11.8,13.2,10.95,13.2,12.0,1.2,10.0,1759167.79,2128131.006
306,306,000796.SZ,20220316,10.12,10.12,10.12,10.12,9.2,0.92,10.0,252313.47,255341.231
321,321,000815.SZ,20220316,17.45,19.16,16.7,19.16,17.42,1.74,9.9885,1553708.15,2839338.464
350,350,000862.SZ,20220316,8.5,9.04,8.34,9.04,8.22,0.82,9.9757,808422.4,704997.302
365,365,000888.SZ,20220316,6.7,7.18,6.7,7.18,6.53,0.65,9.9541,248579.95,173223.994
368,368,000892.SZ,20220316,2.95,3.21,2.92,3.21,2.92,0.29,9.9315,286762.8,88403.861
403,403,000935.SZ,20220316,19.88,21.56,19.14,21.56,19.6,1.96,10.0,115351.22,236014.495
409,409,000950.SZ,20220316,5.12,5.49,5.1,5.49,4.99,0.5,10.02,707021.56,372937.788
433,433,000978.SZ,20220316,5.7,6.12,5.69,6.12,5.56,0.56,10.0719,296937.54,178223.184
443,443,000993.SZ,20220316,10.32,11.03,10.14,11.03,10.03,1.0,9.9701,193690.22,204379.606
466,466,001227.SZ,20220316,5.31,5.92,5.31,5.92,5.38,0.54,10.0372,2998385.51,1722356.473
512,512,002033.SZ,20220316,6.06,6.52,6.06,6.52,5.93,0.59,9.9494,289480.14,183926.086
532,532,002053.SZ,20220316,14.8,15.98,13.42,15.98,14.53,1.45,9.9794,972756.57,1459916.437
538,538,002059.SZ,20220316,6.2,6.6,6.2,6.6,6.0,0.6,10.0,481487.0,309211.923
579,579,002103.SZ,20220316,5.57,5.92,5.49,5.92,5.38,0.54,10.0372,271333.6,157964.656
588,588,002112.SZ,20220316,9.12,9.74,9.0,9.74,8.85,0.89,10.0565,173494.89,163751.559
634,634,002159.SZ,20220316,9.79,10.51,9.63,10.51,9.55,0.96,10.0524,47950.0,48675.675
651,651,002176.SZ,20220316,22.5,24.13,22.24,24.13,21.94,2.19,9.9818,2254450.36,5299854.069
667,667,002192.SZ,20220316,104.03,111.09,103.08,111.09,100.99,10.1,10.001,122660.44,1316134.031
684,684,002209.SZ,20220316,6.83,7.48,6.83,7.48,6.8,0.68,10.0,71749.5,52792.669
719,719,002245.SZ,20220316,20.02,21.66,19.74,21.66,19.69,1.97,10.0051,618074.25,1279675.17
720,720,002246.SZ,20220316,15.04,15.04,12.3,15.04,13.67,1.37,10.0219,1559137.01,2150764.56
808,808,002336.SZ,20220316,6.66,6.99,6.37,6.99,6.35,0.64,10.0787,131222.4,87861.269
821,821,002349.SZ,20220316,15.83,15.83,15.33,15.83,14.39,1.44,10.0069,1423410.6,2235972.883
937,937,002467.SZ,20220316,4.44,4.81,4.37,4.81,4.37,0.44,10.0686,557757.02,262030.644
944,944,002474.SZ,20220316,7.82,8.27,7.69,8.27,7.52,0.75,9.9734,349982.87,282964.117
953,953,002484.SZ,20220316,22.58,24.31,22.02,24.31,22.1,2.21,10.0,102068.9,237864.569
980,980,002512.SZ,20220316,3.26,3.42,3.18,3.42,3.11,0.31,9.9678,1110952.87,374033.52
995,995,002528.SZ,20220316,4.18,4.4,4.09,4.4,4.0,0.4,10.0,643179.75,276560.014
1004,1004,002537.SZ,20220316,9.26,9.96,8.91,9.96,9.05,0.91,10.0552,1640715.28,1554057.973
1079,1079,002613.SZ,20220316,4.83,4.83,4.83,4.83,4.39,0.44,10.0228,137146.95,66241.976
1136,1136,002670.SZ,20220316,8.71,9.58,8.69,9.58,8.71,0.87,9.9885,592782.67,553633.585
1171,1171,002707.SZ,20220316,6.16,6.45,6.16,6.45,5.86,0.59,10.0683,786872.79,505502.37
1220,1220,002761.SZ,20220316,31.45,31.46,30.1,31.46,28.6,2.86,10.0,355257.88,1107901.354
1244,1244,002787.SZ,20220316,6.28,6.71,6.28,6.71,6.1,0.61,10.0,182592.24,121727.971
1251,1251,002795.SZ,20220316,10.14,11.1,9.91,11.1,10.09,1.01,10.0099,58033.82,61678.638
1278,1278,002824.SZ,20220316,33.46,33.46,33.4,33.46,30.42,3.04,9.9934,11491.84,38450.633
1284,1284,002830.SZ,20220316,11.49,12.41,11.38,12.41,11.28,1.13,10.0177,79991.26,97829.278
1289,1289,002836.SZ,20220316,9.66,10.51,9.58,10.51,9.55,0.96,10.0524,79841.0,82849.075
1290,1290,002837.SZ,20220316,32.0,34.46,31.65,34.46,31.33,3.13,9.9904,92031.71,308753.817
1303,1303,002851.SZ,20220316,21.61,23.14,21.5,23.14,21.04,2.1,9.981,44127.54,97365.985
1315,1315,002864.SZ,20220316,28.2,29.81,28.2,29.81,27.1,2.71,10.0,45834.16,136183.517
1335,1335,002885.SZ,20220316,20.6,22.13,19.9,22.13,20.12,2.01,9.9901,236184.8,499274.021
