,Unnamed: 0,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
85,85,000419.SZ,20220119,4.84,5.3,4.79,5.3,4.82,0.48,9.9585,314644.44,157456.338
112,112,000520.SZ,20220119,3.73,3.73,3.73,3.73,3.39,0.34,10.0295,92066.21,34340.696
171,171,000597.SZ,20220119,6.03,6.63,5.98,6.63,6.03,0.6,9.9502,342989.12,215267.516
216,216,000665.SZ,20220119,9.51,11.2,9.51,11.2,10.18,1.02,10.0196,2624328.78,2775467.956
320,320,000815.SZ,20220119,6.98,7.51,6.9,7.51,6.83,0.68,9.9561,565255.37,414321.658
380,380,000909.SZ,20220119,7.74,8.53,7.71,8.53,7.75,0.78,10.0645,365058.86,305643.272
465,465,001227.SZ,20220119,6.22,6.22,5.81,6.22,5.65,0.57,10.0885,1461426.76,905467.137
466,466,001234.SZ,20220119,42.1,42.17,34.51,42.17,38.34,3.83,9.9896,205235.83,819907.478
537,537,002062.SZ,20220119,5.52,5.52,5.52,5.52,5.02,0.5,9.9602,119641.56,66042.141
649,649,002178.SZ,20220119,5.6,6.38,5.22,6.38,5.8,0.58,10.0,1952916.0,1145387.838
705,705,002235.SZ,20220119,5.98,5.98,5.98,5.98,5.44,0.54,9.9265,282625.05,169009.779
784,784,002316.SZ,20220119,6.93,7.61,6.82,7.61,6.92,0.69,9.9711,1071599.15,802052.399
798,798,002330.SZ,20220119,11.0,11.8,10.98,11.8,10.73,1.07,9.972,869274.73,1000699.471
817,817,002349.SZ,20220119,16.24,18.92,16.23,18.92,17.2,1.72,10.0,1013098.42,1803264.039
886,886,002419.SZ,20220119,6.4,7.07,6.28,7.07,6.43,0.64,9.9533,473748.78,327682.008
993,993,002530.SZ,20220119,10.73,10.73,10.51,10.73,9.75,0.98,10.0513,505532.3,542174.757
1047,1047,002584.SZ,20220119,11.85,12.47,11.47,12.47,11.34,1.13,9.9647,1296669.3,1584008.871
1119,1119,002657.SZ,20220119,12.55,13.89,12.52,13.89,12.63,1.26,9.9762,329664.01,439402.428
1120,1120,002658.SZ,20220119,8.63,9.63,8.62,9.63,8.75,0.88,10.0571,171089.9,158542.767
1175,1175,002717.SZ,20220119,3.39,3.75,3.39,3.75,3.41,0.34,9.9707,897159.31,330363.821
1321,1321,002875.SZ,20220119,9.72,10.8,9.62,10.8,9.82,0.98,9.9796,120861.55,126969.712
1360,1360,002917.SZ,20220119,11.7,13.06,11.61,13.06,11.87,1.19,10.0253,107030.02,133209.822
1437,1437,003001.SZ,20220119,20.62,22.68,20.62,22.68,20.62,2.06,9.9903,36739.11,82034.477
1438,1438,003002.SZ,20220119,13.96,14.55,13.57,14.55,13.23,1.32,9.9773,176908.0,252514.102
1474,1474,003042.SZ,20220119,38.28,40.15,34.61,40.15,36.5,3.65,10.0,189100.84,721866.088
2678,2678,600128.SH,20220119,7.88,8.67,7.88,8.67,7.88,0.79,10.0254,212309.1,181574.215
2721,2721,600180.SH,20220119,7.9,7.9,7.39,7.9,7.18,0.72,10.0279,266681.7,206315.425
2869,2869,600358.SH,20220119,4.3,4.77,4.3,4.77,4.34,0.43,9.9078,321723.4,151662.031
3116,3116,600668.SH,20220119,18.0,20.79,17.81,20.79,18.9,1.89,10.0,742938.54,1464551.028
3146,3146,600706.SH,20220119,7.78,8.54,7.78,8.54,7.76,0.78,10.0515,76707.0,63781.877
3173,3173,600735.SH,20220119,7.2,7.89,7.11,7.89,7.17,0.72,10.0418,334084.41,254930.721
3192,3192,600756.SH,20220119,18.1,18.12,17.3,18.12,16.47,1.65,10.0182,788510.56,1414076.018
3238,3238,600808.SH,20220119,4.29,4.48,4.23,4.48,4.07,0.41,10.0737,2986235.88,1318694.182
3302,3302,600880.SH,20220119,8.53,8.95,8.48,8.95,8.14,0.81,9.9509,1093956.66,969206.739
3305,3305,600883.SH,20220119,8.3,9.1,8.28,9.1,8.27,0.83,10.0363,74858.13,67367.553
3374,3374,600996.SH,20220119,7.6,7.6,7.1,7.6,6.91,0.69,9.9855,783478.43,588462.254
