,Unnamed: 0,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
78,78,000409.SZ,20220216,7.02,7.8,7.02,7.8,7.09,0.71,10.0141,285581.06,216510.951
180,180,000607.SZ,20220216,6.41,6.92,6.38,6.92,6.29,0.63,10.0159,1239849.93,840971.598
236,236,000688.SZ,20220216,13.92,15.47,13.92,15.47,14.06,1.41,10.0284,174290.12,261972.116
281,281,000755.SZ,20220216,4.27,4.71,4.25,4.71,4.28,0.43,10.0467,312527.71,143219.623
328,328,000823.SZ,20220216,11.97,13.12,11.95,13.12,11.93,1.19,9.9749,249370.53,315366.524
337,337,000836.SZ,20220216,2.95,3.21,2.95,3.21,2.92,0.29,9.9315,391072.31,123239.998
467,467,001267.SZ,20220216,6.52,7.16,6.51,7.16,6.51,0.65,9.9846,348836.09,245370.504
514,514,002037.SZ,20220216,17.77,19.28,17.15,19.28,17.53,1.75,9.9829,1293002.97,2382718.225
520,520,002043.SZ,20220216,11.38,12.47,11.34,12.47,11.34,1.13,9.9647,246278.89,299633.887
537,537,002060.SZ,20220216,5.54,5.54,5.54,5.54,5.04,0.5,9.9206,178799.88,99055.133
545,545,002068.SZ,20220216,9.84,10.71,9.73,10.71,9.74,0.97,9.9589,244563.16,253063.668
559,559,002084.SZ,20220216,5.06,5.56,5.05,5.56,5.05,0.51,10.099,340454.91,186184.813
579,579,002104.SZ,20220216,15.21,15.21,14.49,15.21,13.83,1.38,9.9783,2504413.42,3785232.498
587,587,002112.SZ,20220216,8.39,8.39,8.39,8.39,7.63,0.76,9.9607,71698.0,60154.622
591,591,002116.SZ,20220216,9.29,10.49,9.11,10.49,9.54,0.95,9.9581,487658.02,480213.96
608,608,002133.SZ,20220216,3.34,3.67,3.33,3.67,3.34,0.33,9.8802,317421.2,113337.064
610,610,002135.SZ,20220216,10.25,11.23,10.2,11.23,10.21,1.02,9.9902,242847.92,266024.003
704,704,002231.SZ,20220216,7.09,7.22,7.0,7.22,6.56,0.66,10.061,165175.79,117914.28
720,720,002248.SZ,20220216,7.97,8.67,7.88,8.67,7.88,0.79,10.0254,152735.03,128411.082
1085,1085,002621.SZ,20220216,6.5,6.97,6.07,6.97,6.34,0.63,9.9369,1529181.7,1003323.472
1092,1092,002628.SZ,20220216,3.98,4.37,3.96,4.37,3.97,0.4,10.0756,732424.12,312058.653
1123,1123,002659.SZ,20220216,4.14,4.54,4.1,4.54,4.13,0.41,9.9274,955515.43,424097.576
1131,1131,002667.SZ,20220216,15.14,16.1,15.14,16.1,14.64,1.46,9.9727,67989.8,106864.876
1177,1177,002717.SZ,20220216,4.09,4.5,4.05,4.5,4.09,0.41,10.0244,1495187.66,644025.88
1218,1218,002761.SZ,20220216,14.9,15.94,14.9,15.94,14.49,1.45,10.0069,1217965.5,1916458.156
1223,1223,002767.SZ,20220216,15.54,15.81,15.23,15.81,14.37,1.44,10.0209,71797.17,112767.865
1230,1230,002774.SZ,20220216,8.28,9.04,8.28,9.04,8.22,0.82,9.9757,84793.8,75202.49
1237,1237,002781.SZ,20220216,6.41,7.03,6.38,7.03,6.39,0.64,10.0156,59022.88,40527.993
1261,1261,002808.SZ,20220216,7.18,7.87,7.18,7.87,7.15,0.72,10.0699,71830.52,56100.495
1286,1286,002835.SZ,20220216,11.72,12.78,11.62,12.78,11.62,1.16,9.9828,178773.31,223555.523
1298,1298,002848.SZ,20220216,8.8,9.64,8.75,9.64,8.76,0.88,10.0457,55145.0,51739.191
1299,1299,002849.SZ,20220216,15.27,15.27,15.27,15.27,13.88,1.39,10.0144,21183.55,32347.28
1320,1320,002871.SZ,20220216,10.49,11.5,10.47,11.5,10.45,1.05,10.0478,27556.63,31434.034
2628,2628,600055.SH,20220216,29.69,31.1,28.88,31.1,28.27,2.83,10.0106,341843.02,1036772.86
2752,2752,600199.SH,20220216,14.32,15.75,14.2,15.75,14.32,1.43,9.986,398615.86,605833.92
2791,2791,600243.SH,20220216,4.06,4.47,4.05,4.47,4.06,0.41,10.0985,150041.57,64725.203
2820,2820,600281.SH,20220216,5.23,5.76,5.23,5.76,5.24,0.52,9.9237,82348.1,46207.895
2883,2883,600358.SH,20220216,6.5,7.19,6.35,7.19,6.54,0.65,9.9388,1106967.91,760867.861
2957,2957,600463.SH,20220216,8.48,9.26,8.48,9.26,8.42,0.84,9.9762,83616.4,76012.134
2959,2959,600467.SH,20220216,2.85,3.12,2.84,3.12,2.84,0.28,9.8592,972115.3,294712.771
2993,2993,600510.SH,20220216,7.61,8.28,7.55,8.28,7.53,0.75,9.9602,133000.04,108693.931
3036,3036,600561.SH,20220216,5.22,5.75,5.22,5.75,5.23,0.52,9.9426,78627.06,44399.995
3122,3122,600661.SH,20220216,9.85,10.26,9.22,10.26,9.33,0.93,9.9678,358596.02,352996.882
3199,3199,600749.SH,20220216,13.0,13.74,12.49,13.74,12.49,1.25,10.008,348639.51,462788.371
3506,3506,601599.SH,20220216,3.67,3.96,3.53,3.96,3.6,0.36,10.0,1723725.04,646254.957
3544,3544,601789.SH,20220216,4.64,5.17,4.61,5.17,4.7,0.47,10.0,785813.52,397478.996
3633,3633,603029.SH,20220216,19.32,19.32,19.17,19.32,17.56,1.76,10.0228,36548.01,70608.307
3634,3634,603030.SH,20220216,4.1,4.33,4.02,4.33,3.94,0.39,9.8985,484245.92,205338.951
3722,3722,603176.SH,20220216,12.07,13.64,12.07,13.64,12.4,1.24,10.0,578236.16,740209.31
3794,3794,603316.SH,20220216,7.54,7.54,7.54,7.54,6.85,0.69,10.073,80774.0,60903.596
3840,3840,603388.SH,20220216,7.68,8.45,7.6,8.45,7.68,0.77,10.026,221846.48,186079.323
3989,3989,603726.SH,20220216,14.46,15.55,14.34,15.55,14.14,1.41,9.9717,49196.68,74620.388
4042,4042,603843.SH,20220216,6.85,7.36,6.5,7.36,6.69,0.67,10.0149,1492749.31,1054151.765
4098,4098,603938.SH,20220216,33.36,36.59,33.36,36.59,33.26,3.33,10.012,72709.5,258906.635
4206,4206,605286.SH,20220216,25.48,27.93,25.14,27.93,25.39,2.54,10.0039,67862.1,184119.747
4236,4236,605499.SH,20220216,165.3,180.03,165.3,180.0,163.66,16.34,9.9841,30010.57,532678.938
