,Unnamed: 0,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
17,17,000023.SZ,20220527,10.71,11.78,10.6,11.78,10.71,1.07,9.9907,77174.9,88316.465
18,18,000025.SZ,20220527,15.55,16.29,15.2,16.29,14.81,1.48,9.9932,152246.87,243354.887
19,19,000026.SZ,20220527,10.0,10.0,10.0,10.0,9.09,0.91,10.011,32411.21,32411.21
22,22,000029.SZ,20220527,8.58,9.3,8.47,9.3,8.45,0.85,10.0592,202288.86,180949.642
60,60,000151.SZ,20220527,13.99,14.63,13.67,14.63,13.3,1.33,10.0,374066.89,534652.91
74,74,000404.SZ,20220527,5.84,5.84,5.84,5.84,5.31,0.53,9.9812,107027.15,62503.856
137,137,000554.SZ,20220527,5.4,5.84,5.35,5.84,5.31,0.53,9.9812,445275.13,253502.319
165,165,000595.SZ,20220527,5.4,5.4,5.4,5.4,4.91,0.49,9.9796,148897.3,80404.542
169,169,000599.SZ,20220527,3.73,4.05,3.66,4.05,3.68,0.37,10.0543,244735.94,96457.049
196,196,000635.SZ,20220527,9.18,10.09,9.08,10.09,9.17,0.92,10.0327,197298.63,191839.891
254,254,000722.SZ,20220527,17.63,19.67,17.25,19.67,17.88,1.79,10.0112,1258564.05,2355342.968
265,265,000736.SZ,20220527,18.61,20.75,18.25,20.75,18.86,1.89,10.0212,1118140.06,2211490.516
274,274,000756.SZ,20220527,36.46,38.6,34.3,38.6,35.09,3.51,10.0028,893795.23,3325425.942
300,300,000798.SZ,20220527,9.9,10.89,9.6,10.89,9.9,0.99,10.0,486555.36,513945.121
314,314,000816.SZ,20220527,4.07,4.43,4.02,4.43,4.03,0.4,9.9256,2089480.59,906264.831
336,336,000856.SZ,20220527,7.8,8.51,7.73,8.51,7.74,0.77,9.9483,187829.21,151687.354
343,343,000868.SZ,20220527,4.57,5.06,4.5,5.06,4.6,0.46,10.0,1445799.27,718202.412
349,349,000880.SZ,20220527,9.0,10.12,8.85,10.12,9.2,0.92,10.0,290581.77,277680.875
405,405,000957.SZ,20220527,11.55,12.41,11.28,12.41,11.28,1.13,10.0177,675310.92,806512.851
429,429,000985.SZ,20220527,16.7,18.51,16.64,18.51,16.83,1.68,9.9822,114534.94,205401.94
450,450,001212.SZ,20220527,38.0,39.16,35.9,39.16,35.6,3.56,10.0,96158.41,362349.104
468,468,001318.SZ,20220527,19.94,21.93,19.94,21.93,19.94,1.99,9.9799,354635.82,759501.31
539,539,002066.SZ,20220527,10.45,11.55,10.43,11.55,10.5,1.05,10.0,136680.18,153525.084
591,591,002121.SZ,20220527,6.04,6.04,6.01,6.04,5.49,0.55,10.0182,1423806.48,859956.189
649,649,002181.SZ,20220527,4.24,4.59,4.0,4.59,4.17,0.42,10.0719,588998.48,255924.858
675,675,002207.SZ,20220527,7.77,8.39,7.77,8.39,7.63,0.76,9.9607,531565.75,439920.736
681,681,002213.SZ,20220527,12.77,12.82,12.2,12.82,11.65,1.17,10.0429,141529.47,180049.534
815,815,002350.SZ,20220527,7.05,7.3,7.05,7.3,6.64,0.66,9.9398,198906.16,144208.562
816,816,002351.SZ,20220527,8.12,8.79,8.1,8.79,7.99,0.8,10.0125,89025.17,76988.556
883,883,002420.SZ,20220527,7.67,7.79,7.66,7.79,7.08,0.71,10.0282,155355.47,120675.698
938,938,002481.SZ,20220527,8.1,8.93,8.06,8.93,8.12,0.81,9.9754,785247.69,682774.958
949,949,002492.SZ,20220527,5.98,6.62,5.93,6.62,6.02,0.6,9.9668,330345.33,211926.146
1111,1111,002659.SZ,20220527,3.81,4.18,3.77,4.18,3.8,0.38,10.0,448444.15,184311.647
1112,1112,002660.SZ,20220527,7.94,8.97,7.92,8.97,8.15,0.82,10.0613,436045.07,379357.868
1205,1205,002761.SZ,20220527,36.91,37.4,34.59,37.4,34.0,3.4,10.0,1054551.05,3840112.194
1233,1233,002793.SZ,20220527,8.56,8.56,8.56,8.56,7.78,0.78,10.0257,28466.7,24367.495
1246,1246,002808.SZ,20220527,6.93,7.48,6.69,7.48,6.8,0.68,10.0,195174.78,141499.256
1290,1290,002856.SZ,20220527,11.34,11.34,11.34,11.34,10.31,1.03,9.9903,37096.4,42067.318
1316,1316,002883.SZ,20220527,18.3,20.25,17.81,20.25,18.41,1.84,9.9946,234545.14,455507.674
1339,1339,002908.SZ,20220527,11.15,12.27,11.06,12.27,11.15,1.12,10.0448,237115.96,282500.462
1353,1353,002923.SZ,20220527,16.78,18.15,16.22,18.15,16.5,1.65,10.0,136299.59,241212.145
1383,1383,002957.SZ,20220527,13.4,14.65,13.33,14.65,13.32,1.33,9.985,81692.18,118567.504
1390,1390,002965.SZ,20220527,23.29,25.29,22.99,25.29,22.99,2.3,10.0043,43401.63,106417.383
1400,1400,002976.SZ,20220527,17.43,18.99,17.17,18.99,17.26,1.73,10.0232,12129.2,22738.326
