,Unnamed: 0,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
47,47,000065.SZ,20220310,11.87,11.87,10.31,11.87,10.79,1.08,10.0093,1246753.9,1408266.09
178,178,000605.SZ,20220310,6.26,6.81,6.12,6.81,6.19,0.62,10.0162,219655.96,144868.049
187,187,000615.SZ,20220310,7.15,7.76,7.09,7.76,7.05,0.71,10.0709,335363.1,250813.414
215,215,000661.SZ,20220310,164.94,176.39,163.6,176.39,160.35,16.04,10.0031,128046.08,2180901.506
276,276,000739.SZ,20220310,31.0,32.15,30.32,32.15,29.23,2.92,9.9897,350421.83,1104601.238
293,293,000778.SZ,20220310,4.79,5.15,4.76,5.14,4.68,0.46,9.8291,2760877.66,1398352.855
299,299,000788.SZ,20220310,9.02,9.02,9.02,9.02,8.2,0.82,10.0,42084.87,37960.552
412,412,000953.SZ,20220310,10.24,10.52,9.66,10.52,9.56,0.96,10.0418,925607.63,950933.723
501,501,002022.SZ,20220310,12.77,13.77,12.73,13.77,12.52,1.25,9.984,237805.6,315864.529
532,532,002053.SZ,20220310,14.03,14.03,13.49,14.03,12.75,1.28,10.0392,670957.25,936705.847
602,602,002126.SZ,20220310,9.5,10.02,9.49,10.02,9.11,0.91,9.989,104627.82,103324.679
681,681,002206.SZ,20220310,6.5,6.82,6.45,6.82,6.2,0.62,10.0,224234.0,149072.645
864,864,002393.SZ,20220310,25.0,26.86,24.68,26.86,24.42,2.44,9.9918,166375.24,428215.416
878,878,002407.SZ,20220310,39.17,40.02,38.38,40.02,36.38,3.64,10.0055,437740.35,1725157.154
882,882,002412.SZ,20220310,6.06,6.52,6.06,6.52,5.93,0.59,9.9494,131474.98,83577.017
905,905,002435.SZ,20220310,8.17,8.17,8.17,8.17,7.43,0.74,9.9596,160691.57,131285.012
931,931,002462.SZ,20220310,13.94,14.98,13.84,14.98,13.62,1.36,9.9853,116786.04,170791.42
941,941,002472.SZ,20220310,21.56,23.01,21.56,23.01,20.92,2.09,9.9904,231509.77,523470.484
961,961,002493.SZ,20220310,14.3,14.84,14.3,14.84,13.49,1.35,10.0074,1048721.34,1546837.056
1003,1003,002537.SZ,20220310,9.15,9.68,8.99,9.68,8.8,0.88,10.0,1109125.58,1039924.35
1050,1050,002584.SZ,20220310,9.6,10.3,9.37,10.3,9.36,0.94,10.0427,757332.3,749987.631
1085,1085,002620.SZ,20220310,7.04,7.34,7.0,7.34,6.67,0.67,10.045,480930.59,350233.543
1146,1146,002682.SZ,20220310,4.5,4.91,4.47,4.91,4.46,0.45,10.0897,340288.15,161154.097
1172,1172,002709.SZ,20220310,95.48,96.31,92.81,96.31,87.55,8.76,10.0057,138620.0,1319342.486
1244,1244,002788.SZ,20220310,7.98,8.43,7.85,8.43,7.66,0.77,10.0522,92318.91,76478.655
1299,1299,002848.SZ,20220310,9.33,10.18,9.28,10.18,9.25,0.93,10.0541,77903.0,78221.759
1314,1314,002864.SZ,20220310,26.2,28.33,26.2,28.33,25.75,2.58,10.0194,34159.0,94579.944
1315,1315,002865.SZ,20220310,82.1,87.98,82.1,87.98,79.98,8.0,10.0025,45331.79,387972.034
1318,1318,002868.SZ,20220310,13.78,13.79,13.78,13.79,12.54,1.25,9.9681,85340.88,117674.662
1354,1354,002907.SZ,20220310,12.66,13.74,12.62,13.74,12.49,1.25,10.008,48946.0,65058.714
1377,1377,002932.SZ,20220310,79.51,86.57,79.51,86.57,78.7,7.87,10.0,50775.84,423308.932
1385,1385,002941.SZ,20220310,16.0,17.01,15.96,17.01,15.46,1.55,10.0259,727608.49,1206617.143
1474,1474,003038.SZ,20220310,66.27,71.27,65.62,71.27,64.79,6.48,10.0015,16717.0,115578.533
1835,1835,300364.SZ,20220310,9.66,11.33,9.58,10.39,9.46,0.93,9.8309,900921.03,933674.438
1970,1970,300501.SZ,20220310,19.69,21.51,19.18,21.02,19.12,1.9,9.9372,95726.46,195988.458
2639,2639,600056.SH,20220310,19.03,19.03,19.03,19.03,17.3,1.73,10.0,209606.19,398880.58
2641,2641,600058.SH,20220310,9.2,9.9,9.17,9.9,9.0,0.9,10.0,293560.2,287239.009
2675,2675,600099.SH,20220310,8.92,9.61,8.92,9.61,8.74,0.87,9.9542,59993.68,56627.853
2761,2761,600199.SH,20220310,28.99,29.72,28.11,29.72,27.02,2.7,9.9926,659465.68,1927685.083
2791,2791,600233.SH,20220310,17.47,17.86,17.47,17.86,16.24,1.62,9.9754,328952.67,585715.676
2929,2929,600399.SH,20220310,13.35,13.89,13.35,13.89,12.63,1.26,9.9762,438633.03,603225.327
2981,2981,600486.SH,20220310,114.04,114.04,111.0,114.04,103.67,10.37,10.0029,21211.53,241620.375
2983,2983,600488.SH,20220310,4.42,4.81,4.41,4.81,4.37,0.44,10.0686,137385.5,65679.323
3002,3002,600510.SH,20220310,17.09,17.09,17.0,17.09,15.54,1.55,9.9743,576588.72,985300.302
3011,3011,600520.SH,20220310,13.33,13.88,13.04,13.88,12.62,1.26,9.9842,102371.87,139205.97
3026,3026,600537.SH,20220310,4.18,4.55,4.18,4.55,4.14,0.41,9.9034,456946.46,203263.276
3093,3093,600613.SH,20220310,5.8,6.29,5.79,6.29,5.72,0.57,9.965,79255.93,48655.008
3139,3139,600668.SH,20220310,21.63,23.32,20.18,23.32,21.2,2.12,10.0,799475.61,1779389.3
3154,3154,600689.SH,20220310,7.65,8.31,7.58,8.31,7.55,0.76,10.0662,99062.91,81092.586
3175,3175,600713.SH,20220310,4.63,5.03,4.63,5.03,4.57,0.46,10.0656,193182.92,95155.373
3197,3197,600736.SH,20220310,4.84,5.25,4.74,5.25,4.77,0.48,10.0629,485500.52,250125.232
