,Unnamed: 0,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
29,29,000037.SZ,20220512,5.66,6.19,5.66,6.19,5.63,0.56,9.9467,62141.35,37709.459
33,33,000042.SZ,20220512,7.68,8.49,7.61,8.49,7.72,0.77,9.9741,83202.47,67011.315
102,102,000510.SZ,20220512,5.57,6.19,5.55,6.19,5.63,0.56,9.9467,349832.31,207415.822
133,133,000548.SZ,20220512,4.75,5.25,4.73,5.25,4.77,0.48,10.0629,245787.24,125061.75
173,173,000601.SZ,20220512,4.82,4.86,4.8,4.86,4.42,0.44,9.9548,117308.14,56968.332
196,196,000632.SZ,20220512,4.79,5.07,4.73,5.07,4.61,0.46,9.9783,1036942.4,522185.128
223,223,000680.SZ,20220512,4.37,4.76,4.33,4.76,4.33,0.43,9.9307,1475495.01,687198.887
240,240,000705.SZ,20220512,7.23,8.02,7.22,8.02,7.29,0.73,10.0137,142205.15,111026.12
275,275,000756.SZ,20220512,22.0,24.33,22.0,24.33,22.12,2.21,9.991,1390014.2,3272579.485
292,292,000788.SZ,20220512,8.3,9.16,8.26,9.16,8.33,0.83,9.964,573875.0,510501.233
332,332,000838.SZ,20220512,7.0,7.69,7.0,7.69,6.99,0.7,10.0143,283406.77,210653.074
388,388,000926.SZ,20220512,5.91,5.91,5.77,5.91,5.37,0.54,10.0559,1726414.12,1019420.439
414,414,000966.SZ,20220512,5.39,5.62,5.39,5.62,5.11,0.51,9.9804,942627.78,525006.379
434,434,000990.SZ,20220512,10.3,11.31,10.28,11.31,10.28,1.03,10.0195,286856.07,319770.316
460,460,001234.SZ,20220512,27.73,31.25,27.7,31.25,28.41,2.84,9.9965,152179.81,459285.968
463,463,001288.SZ,20220512,14.13,15.7,14.03,15.7,14.27,1.43,10.021,48998.3,74950.801
520,520,002047.SZ,20220512,3.02,3.31,3.01,3.31,3.01,0.3,9.9668,219484.13,70749.352
582,582,002111.SZ,20220512,8.96,9.72,8.9,9.72,8.84,0.88,9.9548,283284.55,267958.812
651,651,002183.SZ,20220512,6.21,6.95,6.15,6.95,6.32,0.63,9.9684,2361262.09,1573531.674
783,783,002317.SZ,20220512,18.36,18.57,17.76,18.57,16.88,1.69,10.0118,947861.62,1745066.25
791,791,002325.SZ,20220512,2.17,2.4,2.17,2.4,2.18,0.22,10.0917,426982.49,100918.624
864,864,002399.SZ,20220512,14.65,15.35,14.55,15.35,13.95,1.4,10.0358,197908.33,302291.389
895,895,002431.SZ,20220512,3.86,3.86,3.86,3.86,3.51,0.35,9.9715,171559.13,66221.824
1067,1067,002613.SZ,20220512,5.9,6.35,5.82,6.35,5.77,0.58,10.052,2018182.78,1220906.884
1072,1072,002620.SZ,20220512,6.84,6.84,6.66,6.84,6.22,0.62,9.9678,240176.02,164160.949
1135,1135,002686.SZ,20220512,6.05,6.39,5.74,6.39,5.81,0.58,9.9828,708942.13,438566.347
1142,1142,002693.SZ,20220512,7.43,8.21,7.0,8.21,7.46,0.75,10.0536,1152229.91,871507.58
1159,1159,002713.SZ,20220512,9.5,9.5,9.13,9.5,8.64,0.86,9.9537,275719.52,261808.64
1161,1161,002715.SZ,20220512,12.19,12.27,11.36,12.27,11.15,1.12,10.0448,28614.5,34344.341
1166,1166,002721.SZ,20220512,2.94,3.23,2.92,3.23,2.94,0.29,9.8639,241446.89,75729.188
1182,1182,002737.SZ,20220512,16.99,18.37,16.86,18.37,16.7,1.67,10.0,243042.29,436209.036
1208,1208,002766.SZ,20220512,5.07,5.07,5.07,5.07,4.61,0.46,9.9783,5341.0,2707.887
1211,1211,002769.SZ,20220512,6.04,6.68,6.01,6.68,6.07,0.61,10.0494,88450.76,56874.949
1216,1216,002775.SZ,20220512,3.95,4.32,3.92,4.32,3.93,0.39,9.9237,152224.84,63799.018
1228,1228,002789.SZ,20220512,24.5,25.33,22.68,25.33,23.03,2.3,9.987,444284.07,1078690.905
1248,1248,002811.SZ,20220512,8.02,8.73,7.95,8.73,7.94,0.79,9.9496,28012.65,23957.666
1264,1264,002828.SZ,20220512,6.66,7.33,6.61,7.33,6.66,0.67,10.0601,66083.2,47222.149
1315,1315,002883.SZ,20220512,12.99,13.44,12.99,13.44,12.22,1.22,9.9836,73478.86,97544.334
1387,1387,002962.SZ,20220512,9.39,10.51,9.36,10.51,9.55,0.96,10.0524,98436.44,101371.58
1412,1412,002989.SZ,20220512,17.66,19.53,17.61,19.53,17.75,1.78,10.0282,34446.0,64244.697
1458,1458,003039.SZ,20220512,20.6,21.05,20.3,21.05,19.14,1.91,9.9791,46925.76,97830.818
2664,2664,600082.SH,20220512,3.64,4.0,3.64,4.0,3.64,0.36,9.8901,1530598.84,601631.061
2761,2761,600200.SH,20220512,7.6,7.95,7.2,7.95,7.23,0.72,9.9585,1425035.22,1095354.459
2784,2784,600228.SH,20220512,6.76,7.57,6.69,7.57,6.88,0.69,10.0291,256156.25,184922.685
2835,2835,600293.SH,20220512,3.06,3.4,3.04,3.4,3.09,0.31,10.0324,582908.83,193840.224
2989,2989,600502.SH,20220512,8.0,8.36,7.71,8.36,7.6,0.76,10.0,5532777.14,4551209.096
3095,3095,600624.SH,20220512,6.96,7.34,6.81,7.34,6.67,0.67,10.045,743679.64,535225.483
3145,3145,600689.SH,20220512,8.67,9.63,8.59,9.63,8.75,0.88,10.0571,230580.87,212856.625
3153,3153,600698.SH,20220512,3.98,4.27,3.9,4.27,3.88,0.39,10.0515,245531.69,102083.724
3172,3172,600720.SH,20220512,11.77,11.77,11.77,11.77,10.7,1.07,10.0,54088.61,63662.294
3194,3194,600744.SH,20220512,4.91,4.91,4.91,4.91,4.46,0.45,10.0897,299751.09,147177.785
3262,3262,600822.SH,20220512,8.4,9.03,8.02,9.03,8.21,0.82,9.9878,203618.47,176600.666
3277,3277,600838.SH,20220512,9.01,9.91,8.9,9.91,9.01,0.9,9.9889,693747.03,658566.714
3286,3286,600850.SH,20220512,23.43,25.27,22.95,25.27,22.97,2.3,10.0131,108381.36,266092.889
3289,3289,600854.SH,20220512,5.8,6.45,5.71,6.45,5.86,0.59,10.0683,640501.77,393782.149
3656,3656,603069.SH,20220512,10.19,11.42,10.19,11.42,10.38,1.04,10.0193,93041.97,101629.139
3697,3697,603126.SH,20220512,6.23,6.86,6.22,6.86,6.24,0.62,9.9359,149572.03,98273.607
3723,3723,603178.SH,20220512,9.65,9.96,9.42,9.96,9.05,0.91,10.0552,28731.92,28084.687
3727,3727,603183.SH,20220512,6.5,7.04,6.4,7.04,6.4,0.64,10.0,1039236.41,713411.46
3742,3742,603206.SH,20220512,30.62,30.62,27.85,30.62,27.84,2.78,9.9856,582474.13,1747425.175
3747,3747,603214.SH,20220512,15.96,17.51,15.9,17.51,15.92,1.59,9.9874,36892.4,62987.522
3748,3748,603215.SH,20220512,17.54,19.34,17.41,19.34,17.58,1.76,10.0114,73808.02,139022.197
3759,3759,603227.SH,20220512,7.41,8.31,7.36,8.31,7.55,0.76,10.0662,523357.41,409669.828
3831,3831,603366.SH,20220512,4.05,4.44,4.05,4.44,4.04,0.4,9.901,79712.89,34883.63
3843,3843,603388.SH,20220512,6.83,7.29,6.76,7.29,6.63,0.66,9.9548,79327.17,56020.938
3845,3845,603390.SH,20220512,7.35,8.27,7.25,8.27,7.52,0.75,9.9734,122096.17,96048.45
3886,3886,603538.SH,20220512,46.95,52.53,46.95,52.49,47.75,4.74,9.9267,367039.84,1897842.248
3970,3970,603696.SH,20220512,9.92,11.09,9.8,11.09,10.08,1.01,10.0198,374732.74,393662.282
4112,4112,603967.SH,20220512,12.8,13.81,12.8,13.81,12.55,1.26,10.0398,54873.28,73402.105
4144,4144,605011.SH,20220512,15.41,16.94,15.41,16.94,15.4,1.54,10.0,17890.95,30131.131
4157,4157,605069.SH,20220512,14.8,16.51,14.8,16.51,15.01,1.5,9.9933,12692.0,20506.332
4208,4208,605286.SH,20220512,27.3,29.15,26.0,29.15,26.5,2.65,10.0,87978.69,247253.324
4245,4245,605580.SH,20220512,12.25,13.31,12.23,13.31,12.1,1.21,10.0,22082.08,28790.251
4386,4386,688180.SH,20220512,116.57,131.42,116.2,125.7,114.28,11.42,9.993,341778.41,4205576.285
