,Unnamed: 0,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
99,99,000503.SZ,20220210,11.6,12.85,11.5,12.85,11.68,1.17,10.0171,625850.89,776416.247
191,191,000620.SZ,20220210,3.51,3.84,3.29,3.84,3.49,0.35,10.0287,2099780.46,753089.916
217,217,000665.SZ,20220210,8.35,9.23,7.9,9.23,8.39,0.84,10.0119,2695857.03,2309594.522
252,252,000711.SZ,20220210,4.42,4.8,4.1,4.8,4.36,0.44,10.0917,1804566.86,803293.748
306,306,000796.SZ,20220210,8.92,9.77,8.92,9.77,8.88,0.89,10.0225,340560.17,320697.43
345,345,000856.SZ,20220210,12.62,12.62,12.62,12.62,11.47,1.15,10.0262,110331.1,139237.848
350,350,000862.SZ,20220210,7.5,8.24,7.42,8.24,7.49,0.75,10.0134,513143.02,403972.599
405,405,000937.SZ,20220210,5.62,6.23,5.54,6.23,5.66,0.57,10.0707,1354395.28,805221.652
449,449,001201.SZ,20220210,36.08,39.82,36.03,39.82,36.2,3.62,10.0,79307.93,309615.37
467,467,001234.SZ,20220210,29.9,32.47,28.9,32.47,29.52,2.95,9.9932,74295.6,230099.519
514,514,002037.SZ,20220210,16.31,16.31,16.31,16.31,14.83,1.48,9.9798,84008.11,137017.227
579,579,002104.SZ,20220210,12.46,12.46,12.46,12.46,11.33,1.13,9.9735,49710.93,61939.818
631,631,002157.SZ,20220210,7.08,7.85,7.04,7.85,7.14,0.71,9.944,1535255.61,1153316.078
651,651,002177.SZ,20220210,5.66,5.76,5.6,5.76,5.24,0.52,9.9237,528459.76,300960.508
671,671,002197.SZ,20220210,14.5,15.03,12.85,15.03,13.66,1.37,10.0293,1674671.84,2415155.249
785,785,002314.SZ,20220210,4.15,4.58,4.08,4.58,4.16,0.42,10.0962,541448.64,237824.212
887,887,002417.SZ,20220210,7.67,8.66,7.22,8.66,7.87,0.79,10.0381,1170865.45,939506.146
996,996,002530.SZ,20220210,14.19,14.39,12.1,14.39,13.08,1.31,10.0153,1985798.72,2671280.73
1014,1014,002548.SZ,20220210,6.82,7.51,6.52,7.51,6.83,0.68,9.9561,901986.85,651473.135
1069,1069,002605.SZ,20220210,24.9,26.91,24.3,26.91,24.46,2.45,10.0164,179219.32,455702.112
1085,1085,002621.SZ,20220210,4.27,4.76,4.2,4.76,4.33,0.43,9.9307,384993.12,174122.247
1118,1118,002654.SZ,20220210,5.0,5.54,4.84,5.54,5.04,0.5,9.9206,1184846.3,615027.307
1127,1127,002663.SZ,20220210,2.43,2.43,2.43,2.43,2.21,0.22,9.9548,248246.84,60323.982
1135,1135,002671.SZ,20220210,5.58,5.58,5.58,5.58,5.07,0.51,10.0592,64730.9,36119.842
1169,1169,002707.SZ,20220210,7.21,7.94,7.15,7.94,7.22,0.72,9.9723,864934.1,666126.833
1218,1218,002761.SZ,20220210,10.5,11.46,9.83,11.46,10.42,1.04,9.9808,644147.88,674478.501
1235,1235,002779.SZ,20220210,19.17,21.08,18.8,21.08,19.16,1.92,10.0209,75159.85,154372.21
1325,1325,002878.SZ,20220210,27.06,27.06,27.06,27.06,24.6,2.46,10.0,8879.5,24027.927
1394,1394,002955.SZ,20220210,20.2,22.22,19.98,22.22,20.2,2.02,10.0,45746.72,98326.061
1435,1435,002999.SZ,20220210,7.24,7.89,7.2,7.89,7.17,0.72,10.0418,317335.71,246785.664
