,Unnamed: 0,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
115,115,000524.SZ,20220315,8.92,9.71,8.92,9.71,8.83,0.88,9.966,146435.92,139110.543
239,239,000692.SZ,20220315,4.35,4.84,4.3,4.84,4.4,0.44,10.0,651602.48,311986.795
299,299,000788.SZ,20220315,12.0,12.0,11.5,12.0,10.91,1.09,9.9908,1089954.49,1300276.969
569,569,002093.SZ,20220315,6.58,7.24,6.49,7.24,6.58,0.66,10.0304,817978.48,581426.845
623,623,002148.SZ,20220315,5.82,6.41,5.75,6.41,5.83,0.58,9.9485,688174.12,435270.757
720,720,002246.SZ,20220315,12.99,13.67,12.99,13.67,12.43,1.24,9.9759,261218.12,347562.344
837,837,002366.SZ,20220315,5.55,6.26,5.54,6.26,5.69,0.57,10.0176,742031.62,455066.252
995,995,002528.SZ,20220315,3.83,4.0,3.76,4.0,3.64,0.36,9.8901,369975.01,146664.997
1079,1079,002613.SZ,20220315,4.0,4.39,3.97,4.39,3.99,0.4,10.0251,603078.6,255273.96
1220,1220,002761.SZ,20220315,27.04,28.6,26.5,28.6,26.0,2.6,10.0,322650.25,904658.169
1232,1232,002774.SZ,20220315,9.49,10.47,9.43,10.47,9.52,0.95,9.979,204178.42,207058.19
2660,2660,600077.SH,20220315,3.99,4.48,3.9,4.48,4.07,0.41,10.0737,1156358.79,503716.899
2783,2783,600220.SH,20220315,3.26,3.74,3.26,3.74,3.4,0.34,10.0,2602492.33,935485.33
2894,2894,600355.SH,20220315,3.73,3.84,3.62,3.84,3.49,0.35,10.0287,1222477.83,464988.981
2930,2930,600396.SH,20220315,3.34,3.75,3.32,3.75,3.41,0.34,9.9707,1109572.36,407393.256
3304,3304,600853.SH,20220315,3.75,4.08,3.7,4.08,3.71,0.37,9.973,1546090.08,596323.43
3557,3557,601789.SH,20220315,6.18,6.8,6.15,6.8,6.18,0.62,10.0324,2619728.77,1743016.455
3665,3665,603056.SH,20220315,14.0,15.32,13.89,15.32,13.93,1.39,9.9785,859288.04,1249049.516
3674,3674,603070.SH,20220315,18.05,18.05,18.05,18.05,16.41,1.64,9.9939,21474.37,38761.238
3678,3678,603078.SH,20220315,26.57,29.37,26.55,29.37,26.7,2.67,10.0,235210.43,679597.308
3900,3900,603538.SH,20220315,55.0,55.0,55.0,55.0,50.0,5.0,10.0,45156.48,248360.64
3906,3906,603559.SH,20220315,12.4,13.86,12.39,13.86,12.6,1.26,10.0,259173.94,353612.527
3950,3950,603636.SH,20220315,13.48,13.48,13.48,13.48,12.25,1.23,10.0408,226006.96,304657.382
4001,4001,603718.SH,20220315,12.5,13.88,12.0,13.88,12.62,1.26,9.9842,254943.57,342365.618
4053,4053,603828.SH,20220315,3.92,4.33,3.8,4.33,3.94,0.39,9.8985,447708.12,187711.724
4185,4185,605116.SH,20220315,24.0,28.38,23.3,28.38,25.8,2.58,10.0,247225.87,645176.508
