,Unnamed: 0,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
7,7,000009.SZ,20220427,8.05,8.86,7.92,8.86,8.05,0.81,10.0621,901879.63,763242.946
62,62,000155.SZ,20220427,13.96,15.63,13.79,15.63,14.21,1.42,9.993,515627.52,766992.916
71,71,000400.SZ,20220427,13.32,14.61,13.32,14.61,13.28,1.33,10.0151,396043.37,559046.5
96,96,000498.SZ,20220427,10.0,10.37,9.81,10.37,9.43,0.94,9.9682,775457.72,794873.858
136,136,000548.SZ,20220427,3.68,4.07,3.66,4.07,3.7,0.37,10.0,120509.92,47412.597
212,212,000657.SZ,20220427,8.4,9.38,8.25,9.38,8.53,0.85,9.9648,124666.86,110760.045
261,261,000722.SZ,20220427,12.49,12.49,12.26,12.49,11.35,1.14,10.0441,260081.13,324686.713
274,274,000738.SZ,20220427,20.4,21.81,20.3,21.81,19.83,1.98,9.9849,178973.75,382219.365
281,281,000756.SZ,20220427,11.35,11.35,11.35,11.35,10.32,1.03,9.9806,80560.95,91436.678
286,286,000762.SZ,20220427,26.97,29.92,26.8,29.92,27.2,2.72,10.0,310916.59,887176.542
314,314,000807.SZ,20220427,9.22,10.24,9.08,10.24,9.31,0.93,9.9893,1028279.84,1013776.713
332,332,000831.SZ,20220427,19.54,21.78,19.4,21.78,19.8,1.98,10.0,373256.28,777734.129
338,338,000839.SZ,20220427,2.6,3.0,2.57,3.0,2.73,0.27,9.8901,3052152.75,847176.579
367,367,000893.SZ,20220427,31.6,34.72,31.22,34.72,31.56,3.16,10.0127,188838.95,631182.196
418,418,000965.SZ,20220427,6.24,6.58,6.16,6.58,5.98,0.6,10.0334,3049176.76,1980765.214
505,505,002028.SZ,20220427,25.2,27.72,24.64,27.72,25.2,2.52,10.0,109638.82,289208.025
513,513,002036.SZ,20220427,9.76,10.8,9.76,10.8,9.82,0.98,9.9796,396505.15,408546.698
516,516,002039.SZ,20220427,15.79,16.92,15.61,16.92,15.38,1.54,10.013,64745.52,106095.113
518,518,002041.SZ,20220427,19.67,21.87,19.21,21.87,19.88,1.99,10.0101,217627.19,453758.339
537,537,002060.SZ,20220427,6.73,7.08,6.61,7.08,6.44,0.64,9.9379,2191576.78,1525123.117
549,549,002074.SZ,20220427,23.0,25.25,22.68,25.25,22.95,2.3,10.0218,405502.24,974186.307
599,599,002125.SZ,20220427,10.03,10.56,9.95,10.56,9.6,0.96,10.0,326582.82,337542.019
649,649,002176.SZ,20220427,16.33,18.18,16.15,18.18,16.53,1.65,9.9819,843459.33,1463377.112
665,665,002192.SZ,20220427,77.1,86.23,76.21,86.23,78.39,7.84,10.0013,93569.94,764241.144
699,699,002227.SZ,20220427,11.06,12.17,10.6,12.17,11.06,1.11,10.0362,75715.94,86476.88
712,712,002240.SZ,20220427,34.51,37.46,34.34,37.46,34.05,3.41,10.0147,338216.74,1226386.6
713,713,002241.SZ,20220427,28.73,30.39,28.7,30.39,27.63,2.76,9.9891,760585.99,2272604.961
717,717,002245.SZ,20220427,15.7,17.69,15.49,17.69,16.08,1.61,10.0124,426455.16,721413.464
796,796,002326.SZ,20220427,22.01,24.23,21.55,24.23,22.03,2.2,9.9864,490774.6,1132967.549
805,805,002335.SZ,20220427,16.54,18.4,16.4,18.4,16.73,1.67,9.9821,123959.51,216483.089
872,872,002403.SZ,20220427,7.88,8.39,7.88,8.39,7.63,0.76,9.9607,179362.42,148143.179
903,903,002434.SZ,20220427,5.79,6.38,5.65,6.38,5.8,0.58,10.0,273477.87,168421.967
927,927,002459.SZ,20220427,68.04,76.84,68.0,76.84,69.85,6.99,10.0072,190005.52,1403670.639
928,928,002460.SZ,20220427,92.0,101.46,89.9,101.46,92.24,9.22,9.9957,340855.01,3287920.722
934,934,002466.SZ,20220427,58.92,65.35,58.05,65.35,59.41,5.94,9.9983,569897.06,3544825.211
951,951,002484.SZ,20220427,15.03,16.54,15.03,16.54,15.04,1.5,9.9734,50771.08,82457.122
964,964,002497.SZ,20220427,23.0,25.53,22.88,25.53,23.21,2.32,9.9957,684181.82,1674650.719
1026,1026,002561.SZ,20220427,8.78,9.38,8.32,9.38,8.53,0.85,9.9648,720181.52,654600.441
1050,1050,002585.SZ,20220427,11.89,12.73,11.8,12.73,11.57,1.16,10.0259,339624.73,418032.287
1061,1061,002596.SZ,20220427,3.33,3.61,3.29,3.61,3.28,0.33,10.061,2259021.39,798220.718
1120,1120,002657.SZ,20220427,11.33,12.64,11.01,12.64,11.49,1.15,10.0087,242884.49,289036.098
1130,1130,002667.SZ,20220427,15.84,17.42,15.11,17.42,15.84,1.58,9.9747,141249.26,233575.628
1155,1155,002693.SZ,20220427,4.9,5.17,4.51,5.17,4.7,0.47,10.0,450997.75,227091.357
