,Unnamed: 0,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
40,40,000056.SZ,20220209,7.71,8.07,7.64,8.07,7.34,0.73,9.9455,322225.06,255146.029
63,63,000156.SZ,20220209,7.9,8.69,7.89,8.69,7.9,0.79,10.0,243687.48,206509.984
85,85,000419.SZ,20220209,5.91,6.63,5.9,6.63,6.03,0.6,9.9502,676074.34,426196.138
86,86,000420.SZ,20220209,4.43,4.87,4.38,4.87,4.43,0.44,9.9323,711408.33,331798.598
128,128,000539.SZ,20220209,4.9,5.36,4.8,5.36,4.87,0.49,10.0616,552979.03,288137.499
191,191,000620.SZ,20220209,3.08,3.49,3.06,3.49,3.17,0.32,10.0946,1757120.73,585173.504
199,199,000630.SZ,20220209,3.53,3.89,3.51,3.89,3.54,0.35,9.887,6725714.57,2553234.905
217,217,000665.SZ,20220209,7.51,8.39,7.45,8.39,7.63,0.76,9.9607,2180706.99,1773155.504
244,244,000701.SZ,20220209,6.05,6.49,5.96,6.49,5.9,0.59,10.0,270724.17,169121.698
270,270,000732.SZ,20220209,2.9,2.95,2.86,2.95,2.68,0.27,10.0746,598291.4,174252.683
345,345,000856.SZ,20220209,11.47,11.47,11.47,11.47,10.43,1.04,9.9712,19028.92,21826.171
407,407,000948.SZ,20220209,14.67,15.9,14.37,15.9,14.45,1.45,10.0346,259834.66,398595.447
415,415,000958.SZ,20220209,4.78,5.05,4.71,5.05,4.59,0.46,10.0218,283904.45,140421.421
446,446,000997.SZ,20220209,17.45,18.9,17.3,18.9,17.18,1.72,10.0116,752984.22,1396596.22
448,448,000999.SZ,20220209,35.99,39.73,35.77,39.73,36.12,3.61,9.9945,216975.1,842201.713
484,484,002006.SZ,20220209,18.79,20.67,18.41,20.67,18.79,1.88,10.0053,107264.69,210576.786
495,495,002017.SZ,20220209,14.59,16.12,14.51,16.12,14.65,1.47,10.0341,329956.77,518176.718
514,514,002037.SZ,20220209,14.83,14.83,14.83,14.83,13.48,1.35,10.0148,26716.02,39619.857
542,542,002065.SZ,20220209,7.3,8.03,7.28,8.03,7.3,0.73,10.0,896098.5,701669.976
568,568,002093.SZ,20220209,6.11,6.72,6.08,6.72,6.11,0.61,9.9836,218560.42,141506.254
571,571,002096.SZ,20220209,12.81,14.09,12.53,14.09,12.81,1.28,9.9922,282591.25,380140.565
579,579,002104.SZ,20220209,11.33,11.33,11.33,11.33,10.3,1.03,10.0,85445.47,96809.717
591,591,002116.SZ,20220209,9.68,9.93,9.49,9.93,9.03,0.9,9.9668,416013.69,408521.021
599,599,002124.SZ,20220209,6.19,6.81,6.15,6.81,6.19,0.62,10.0162,1059323.35,702826.727
626,626,002152.SZ,20220209,11.58,12.62,11.58,12.62,11.47,1.15,10.0262,1033326.88,1260106.027
635,635,002161.SZ,20220209,6.6,6.84,6.51,6.84,6.22,0.62,9.9678,573624.54,386715.08
650,650,002176.SZ,20220209,16.99,18.7,16.65,18.7,17.0,1.7,10.0,1576910.82,2827803.397
651,651,002177.SZ,20220209,4.89,5.24,4.8,5.24,4.76,0.48,10.084,1068054.07,536949.389
670,670,002196.SZ,20220209,11.79,12.97,11.45,12.97,11.79,1.18,10.0085,268367.49,333189.469
671,671,002197.SZ,20220209,12.6,13.66,12.6,13.66,12.42,1.24,9.9839,752882.42,1006651.722
675,675,002201.SZ,20220209,17.18,18.9,17.01,18.9,17.18,1.72,10.0116,135957.96,247089.997
787,787,002316.SZ,20220209,6.29,6.9,6.28,6.9,6.27,0.63,10.0478,765865.4,515852.292
820,820,002349.SZ,20220209,11.85,13.22,11.67,13.22,12.02,1.2,9.9834,1485893.44,1895983.954
866,866,002396.SZ,20220209,23.37,25.55,23.31,25.55,23.23,2.32,9.9871,292265.42,729659.957
948,948,002480.SZ,20220209,5.74,6.28,5.68,6.28,5.71,0.57,9.9825,775120.88,477675.701
996,996,002530.SZ,20220209,12.69,13.08,12.57,13.08,11.89,1.19,10.0084,513003.73,661914.708
1003,1003,002537.SZ,20220209,8.06,8.65,7.98,8.65,7.86,0.79,10.0509,780072.29,652375.168
