,Unnamed: 0,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
83,83,000416.SZ,20220425,4.57,5.59,4.57,5.59,5.08,0.51,10.0394,1945928.44,1014321.997
261,261,000722.SZ,20220425,9.63,10.32,9.17,10.32,9.38,0.94,10.0213,677526.84,657661.942
272,272,000736.SZ,20220425,16.57,19.15,16.3,19.15,17.41,1.74,9.9943,1255522.87,2353646.859
464,464,001234.SZ,20220425,32.96,32.96,29.0,32.96,29.96,3.0,10.0134,212600.38,673014.708
776,776,002305.SZ,20220425,2.43,2.56,2.37,2.56,2.33,0.23,9.8712,1099538.99,276564.777
1016,1016,002550.SZ,20220425,5.08,5.42,5.02,5.42,4.93,0.49,9.9391,902180.84,481710.964
1302,1302,002852.SZ,20220425,11.39,11.97,11.28,11.97,10.88,1.09,10.0184,123751.28,146765.401
1323,1323,002875.SZ,20220425,9.7,9.7,9.7,9.7,8.82,0.88,9.9773,36474.32,35380.09
1419,1419,002980.SZ,20220425,25.88,27.71,25.5,27.71,25.19,2.52,10.004,15169.01,41566.0
2670,2670,600062.SH,20220425,22.6,24.87,22.41,24.87,22.61,2.26,9.9956,1117542.07,2681285.628
2884,2884,600318.SH,20220425,6.59,7.5,6.53,7.5,6.82,0.68,9.9707,815954.58,593031.923
2980,2980,600448.SH,20220425,4.3,4.55,4.2,4.55,4.14,0.41,9.9034,2336322.32,1052380.795
3050,3050,600538.SH,20220425,5.08,5.67,5.02,5.67,5.15,0.52,10.0971,628148.82,348869.125
3159,3159,600665.SH,20220425,4.49,4.8,4.43,4.8,4.36,0.44,10.0917,448535.55,210921.667
3260,3260,600785.SH,20220425,13.07,14.38,13.07,14.38,13.07,1.31,10.023,122396.72,172139.038
3277,3277,600805.SH,20220425,4.0,4.3,3.97,4.3,3.91,0.39,9.9744,445738.64,189409.115
3368,3368,600909.SH,20220425,4.67,5.15,4.64,5.15,4.68,0.47,10.0427,3000282.06,1527784.687
3731,3731,603129.SH,20220425,94.79,107.55,94.79,107.55,97.77,9.78,10.0031,24401.08,256513.332
3846,3846,603337.SH,20220425,21.0,21.54,20.27,21.54,19.58,1.96,10.0102,37463.89,79610.61
3855,3855,603357.SH,20220425,9.91,11.11,9.91,11.11,10.1,1.01,10.0,391166.7,430379.27
3939,3939,603595.SH,20220425,25.7,25.71,25.7,25.71,23.37,2.34,10.0128,14895.39,38292.558
4078,4078,603856.SH,20220425,11.27,12.8,11.22,12.8,11.64,1.16,9.9656,151381.3,190014.214
4209,4209,605138.SH,20220425,15.46,15.46,15.29,15.46,14.05,1.41,10.0356,306174.31,473307.911
4279,4279,605598.SH,20220425,15.46,17.25,15.36,17.25,15.68,1.57,10.0128,242232.16,407886.136
