,Unnamed: 0,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
26,26,000034.SZ,20220117,15.88,17.29,15.85,17.29,15.72,1.57,9.9873,443946.06,755710.58
65,65,000158.SZ,20220117,6.78,7.41,6.78,7.41,6.74,0.67,9.9407,1171369.97,850374.708
141,141,000555.SZ,20220117,14.56,15.53,14.56,15.53,14.12,1.41,9.9858,461520.64,705200.423
209,209,000652.SZ,20220117,4.85,5.14,4.82,5.14,4.67,0.47,10.0642,1062681.31,538774.699
216,216,000665.SZ,20220117,9.6,10.68,9.55,10.68,9.71,0.97,9.9897,2827950.53,2894279.744
224,224,000676.SZ,20220117,8.25,8.61,8.05,8.61,7.83,0.78,9.9617,662580.96,556154.652
239,239,000695.SZ,20220117,9.88,10.87,9.88,10.87,9.88,0.99,10.0202,77470.91,82799.218
251,251,000711.SZ,20220117,2.82,3.08,2.77,3.08,2.8,0.28,10.0,322855.67,97534.918
316,316,000810.SZ,20220117,13.6,14.85,13.2,14.85,13.5,1.35,10.0,776251.12,1097654.086
336,336,000836.SZ,20220117,3.61,3.61,3.61,3.61,3.28,0.33,10.061,428543.12,154704.066
365,365,000889.SZ,20220117,3.84,4.17,3.77,4.17,3.79,0.38,10.0264,1087930.81,440881.052
411,411,000953.SZ,20220117,6.17,6.93,6.09,6.93,6.3,0.63,10.0,149558.78,99034.457
466,466,001234.SZ,20220117,33.0,34.85,32.86,34.85,31.68,3.17,10.0063,102706.98,350236.36
477,477,002001.SZ,20220117,29.33,32.38,29.31,32.38,29.44,2.94,9.9864,682980.48,2155432.237
487,487,002011.SZ,20220117,12.44,13.54,12.28,13.54,12.31,1.23,9.9919,317710.15,418326.396
493,493,002017.SZ,20220117,15.45,15.73,14.5,15.73,14.3,1.43,10.0,370833.66,567850.712
501,501,002026.SZ,20220117,19.0,19.86,18.52,19.86,18.05,1.81,10.0277,481607.81,932090.269
523,523,002048.SZ,20220117,23.3,25.19,23.29,25.19,22.9,2.29,10.0,493886.89,1222185.153
546,546,002073.SZ,20220117,7.32,7.81,7.23,7.81,7.1,0.71,10.0,324681.3,245818.454
573,573,002101.SZ,20220117,15.15,15.31,14.48,15.31,13.92,1.39,9.9856,137782.62,207061.553
632,632,002161.SZ,20220117,5.08,5.53,5.07,5.53,5.03,0.5,9.9404,218483.68,118830.194
648,648,002177.SZ,20220117,8.29,8.91,8.28,8.91,8.1,0.81,10.0,1566442.47,1348067.928
649,649,002178.SZ,20220117,5.16,5.57,5.12,5.57,5.06,0.51,10.0791,904612.45,489120.426
662,662,002191.SZ,20220117,16.38,18.06,16.38,18.06,16.42,1.64,9.9878,815092.15,1442952.129
667,667,002196.SZ,20220117,12.06,13.44,11.92,13.44,12.22,1.22,9.9836,621079.0,788711.878
679,679,002208.SZ,20220117,8.39,9.11,8.39,9.11,8.28,0.83,10.0242,517593.45,465768.892
716,716,002246.SZ,20220117,11.57,11.69,11.26,11.69,10.63,1.06,9.9718,195467.56,226466.781
785,785,002317.SZ,20220117,14.05,14.93,13.42,14.93,13.57,1.36,10.0221,958796.32,1373866.155
798,798,002330.SZ,20220117,9.75,9.75,9.75,9.75,8.86,0.89,10.0451,19369.0,18884.775
804,804,002336.SZ,20220117,6.49,7.14,6.25,7.14,6.49,0.65,10.0154,118519.57,81903.906
817,817,002349.SZ,20220117,16.09,16.09,16.09,16.09,14.63,1.46,9.9795,33895.4,54537.698
835,835,002368.SZ,20220117,26.27,28.34,26.11,28.34,25.76,2.58,10.0155,234006.01,650590.536
867,867,002400.SZ,20220117,5.11,5.69,5.11,5.69,5.17,0.52,10.058,1544153.96,835444.777
884,884,002417.SZ,20220117,5.38,5.74,5.3,5.74,5.22,0.52,9.9617,134834.0,74567.054
899,899,002432.SZ,20220117,82.81,82.81,82.81,82.81,75.28,7.53,10.0027,28393.14,235123.592
919,919,002453.SZ,20220117,19.87,21.29,19.55,21.29,19.35,1.94,10.0258,404628.34,844647.937
959,959,002494.SZ,20220117,4.57,5.03,4.52,5.03,4.57,0.46,10.0656,231419.87,114184.655
980,980,002516.SZ,20220117,6.11,6.69,6.1,6.69,6.08,0.61,10.0329,304980.38,200260.518
993,993,002530.SZ,20220117,8.86,8.86,8.86,8.86,8.05,0.81,10.0621,154404.13,136802.059
1013,1013,002550.SZ,20220117,7.82,7.82,7.15,7.82,7.11,0.71,9.9859,1772545.57,1367562.853
1050,1050,002587.SZ,20220117,5.54,6.06,5.53,6.06,5.51,0.55,9.9819,350945.17,206366.349
1104,1104,002642.SZ,20220117,6.28,6.8,6.2,6.8,6.18,0.62,10.0324,659932.17,436906.904
1111,1111,002649.SZ,20220117,12.88,13.96,12.81,13.96,12.69,1.27,10.0079,485694.39,660670.898
1119,1119,002657.SZ,20220117,11.61,12.88,11.56,12.88,11.71,1.17,9.9915,205853.08,255569.636
1154,1154,002693.SZ,20220117,5.6,6.01,5.51,6.01,5.46,0.55,10.0733,187740.04,109357.138
1163,1163,002702.SZ,20220117,8.62,9.04,8.3,9.04,8.22,0.82,9.9757,1515071.33,1315148.415
1256,1256,002805.SZ,20220117,32.79,34.56,32.37,34.56,31.42,3.14,9.9936,98934.94,333810.737
