,Unnamed: 0,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
62,62,000155.SZ,20220228,23.0,25.41,22.95,25.41,23.1,2.31,10.0,598640.84,1460919.274
189,189,000617.SZ,20220228,5.63,5.63,5.63,5.63,5.12,0.51,9.9609,342457.07,192803.33
317,317,000810.SZ,20220228,11.89,13.08,11.71,13.08,11.89,1.19,10.0084,421277.38,527476.839
321,321,000815.SZ,20220228,12.15,12.89,11.01,12.89,11.72,1.17,9.9829,2326856.2,2795383.24
580,580,002103.SZ,20220228,4.95,5.17,4.81,5.17,4.7,0.47,10.0,716846.59,362820.493
602,602,002125.SZ,20220228,13.41,15.06,13.36,15.06,13.69,1.37,10.0073,492234.48,708468.12
683,683,002207.SZ,20220228,7.44,8.36,7.22,8.36,7.6,0.76,10.0,370382.48,296153.202
721,721,002246.SZ,20220228,8.63,9.11,8.39,9.11,8.28,0.83,10.0242,407374.73,362159.412
809,809,002336.SZ,20220228,6.47,7.11,6.38,7.11,6.46,0.65,10.0619,67996.27,46654.333
865,865,002393.SZ,20220228,22.3,23.68,21.85,23.68,21.53,2.15,9.9861,57064.54,132372.579
908,908,002437.SZ,20220228,2.67,2.96,2.65,2.96,2.69,0.27,10.0372,2212282.07,646086.942
959,959,002490.SZ,20220228,4.88,5.37,4.84,5.37,4.88,0.49,10.041,357547.8,189180.056
1004,1004,002537.SZ,20220228,8.64,8.64,8.64,8.64,7.85,0.79,10.0637,416571.63,359917.888
1095,1095,002629.SZ,20220228,4.55,4.55,4.2,4.55,4.14,0.41,9.9034,791682.03,354707.57
1103,1103,002637.SZ,20220228,19.73,21.81,19.55,21.81,19.83,1.98,9.9849,233569.59,493063.745
1113,1113,002647.SZ,20220228,8.6,9.11,8.6,9.11,8.28,0.83,10.0242,775466.5,700391.903
1168,1168,002703.SZ,20220228,6.36,7.05,6.36,7.05,6.41,0.64,9.9844,252926.85,171635.842
1185,1185,002724.SZ,20220228,14.5,15.85,14.2,15.85,14.41,1.44,9.9931,37468.71,56884.392
1199,1199,002738.SZ,20220228,102.42,107.79,101.02,107.79,97.99,9.8,10.001,135735.45,1418100.831
1255,1255,002800.SZ,20220228,17.31,17.31,17.31,17.31,15.74,1.57,9.9746,17634.06,30524.557
1259,1259,002805.SZ,20220228,33.85,37.11,33.78,37.11,33.74,3.37,9.9881,172460.55,613085.806
1345,1345,002897.SZ,20220228,38.33,42.21,37.01,42.21,38.37,3.84,10.0078,63773.75,255658.631
1446,1446,003007.SZ,20220228,29.6,35.62,29.21,35.62,32.38,3.24,10.0062,235141.69,787984.992
1570,1570,300093.SZ,20220228,31.17,35.38,30.89,34.1,31.0,3.1,10.0,120536.89,403715.619
1632,1632,300157.SZ,20220228,6.19,7.21,6.19,6.6,6.01,0.59,9.817,2009857.5,1338897.791
2684,2684,600113.SH,20220228,10.29,10.29,9.81,10.29,9.35,0.94,10.0535,476060.83,488745.57
2897,2897,600367.SH,20220228,21.68,24.09,21.51,24.09,21.9,2.19,10.0,348698.5,813637.304
2916,2916,600388.SH,20220228,9.99,10.22,9.82,10.22,9.29,0.93,10.0108,802537.96,814368.149
2998,2998,600509.SH,20220228,5.33,5.81,5.3,5.81,5.28,0.53,10.0379,323403.32,180414.638
3042,3042,600561.SH,20220228,6.81,7.21,6.62,7.21,6.55,0.66,10.0763,419171.35,292123.387
3051,3051,600571.SH,20220228,13.2,13.2,12.61,13.2,12.0,1.2,10.0,621060.24,812805.66
3159,3159,600697.SH,20220228,13.04,14.05,12.86,14.05,12.77,1.28,10.0235,142998.51,198104.271
3250,3250,600798.SH,20220228,4.27,4.63,4.24,4.63,4.21,0.42,9.9762,1066662.99,483387.541
3261,3261,600811.SH,20220228,3.54,3.54,3.42,3.54,3.22,0.32,9.9379,2212616.34,781385.577
3293,3293,600847.SH,20220228,16.89,18.55,16.89,18.55,16.86,1.69,10.0237,45310.0,82035.407
3383,3383,600982.SH,20220228,5.9,5.9,5.36,5.9,5.36,0.54,10.0746,2227067.62,1287988.644
3703,3703,603122.SH,20220228,12.91,12.91,12.91,12.91,11.74,1.17,9.9659,7901.71,10201.108
3723,3723,603165.SH,20220228,15.82,17.19,15.51,17.19,15.63,1.56,9.9808,58928.72,96926.569
3855,3855,603399.SH,20220228,19.7,21.43,19.1,21.43,19.48,1.95,10.0103,581578.22,1175815.419
4040,4040,603822.SH,20220228,52.73,57.07,51.82,57.07,51.88,5.19,10.0039,56632.82,315493.299
