,Unnamed: 0,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
78,78,000409.SZ,20220207,6.39,6.93,6.38,6.93,6.3,0.63,10.0,265028.29,180694.654
85,85,000419.SZ,20220207,5.88,6.2,5.8,6.2,5.64,0.56,9.9291,295180.66,179077.124
96,96,000498.SZ,20220207,8.5,9.22,8.45,9.22,8.38,0.84,10.0239,455123.56,401330.864
115,115,000524.SZ,20220207,7.85,8.64,7.63,8.64,7.85,0.79,10.0637,209570.33,173001.765
192,192,000622.SZ,20220207,4.71,4.97,4.71,4.97,4.52,0.45,9.9558,155718.0,75850.645
223,223,000672.SZ,20220207,20.45,21.76,20.36,21.76,19.78,1.98,10.0101,241391.85,519753.409
236,236,000688.SZ,20220207,12.51,13.5,12.51,13.5,12.27,1.23,10.0244,90395.28,118895.076
270,270,000732.SZ,20220207,2.41,2.44,2.39,2.44,2.22,0.22,9.9099,171030.0,41607.627
293,293,000778.SZ,20220207,4.76,5.1,4.76,5.1,4.64,0.46,9.9138,1042338.07,520020.301
294,294,000779.SZ,20220207,9.28,10.14,9.28,10.14,9.22,0.92,9.9783,56748.3,55600.835
319,319,000812.SZ,20220207,6.6,7.13,6.53,7.13,6.48,0.65,10.0309,1252256.46,865403.063
334,334,000831.SZ,20220207,31.18,33.66,31.18,33.66,30.6,3.06,10.0,495420.24,1637346.415
344,344,000852.SZ,20220207,6.11,6.46,6.02,6.46,5.87,0.59,10.0511,101695.25,64634.192
345,345,000856.SZ,20220207,8.81,9.48,8.72,9.48,8.62,0.86,9.9768,250825.66,229810.961
356,356,000877.SZ,20220207,13.98,15.07,13.98,15.07,13.7,1.37,10.0,294512.28,435573.896
471,471,001296.SZ,20220207,34.72,36.64,34.45,36.64,33.31,3.33,9.997,22436.09,79712.997
472,472,001317.SZ,20220207,56.03,60.94,56.0,60.94,55.4,5.54,10.0,42217.18,246847.184
514,514,002037.SZ,20220207,12.25,12.25,12.25,12.25,11.14,1.11,9.9641,47794.2,58547.895
537,537,002060.SZ,20220207,4.71,5.1,4.71,5.1,4.64,0.46,9.9138,588279.8,293124.279
