,Unnamed: 0,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
217,217,000665.SZ,20220107,7.17,7.69,7.17,7.69,6.99,0.7,10.0143,1678130.65,1275107.268
270,270,000732.SZ,20220107,2.3,2.52,2.3,2.52,2.29,0.23,10.0437,808234.42,198722.444
293,293,000778.SZ,20220107,4.91,5.35,4.85,5.35,4.86,0.49,10.0823,2583139.37,1352227.086
388,388,000918.SZ,20220107,2.61,2.86,2.6,2.86,2.6,0.26,10.0,597755.84,166862.481
465,465,001219.SZ,20220107,34.28,37.73,33.28,37.73,34.3,3.43,10.0,99971.06,355567.032
468,468,001296.SZ,20220107,43.4,47.8,41.83,47.8,43.45,4.35,10.0115,102897.18,457767.956
688,688,002217.SZ,20220107,3.53,3.86,3.5,3.86,3.51,0.35,9.9715,1306309.83,485134.043
837,837,002370.SZ,20220107,5.78,5.78,5.78,5.78,5.25,0.53,10.0952,183860.0,106271.08
1010,1010,002547.SZ,20220107,4.51,4.99,4.43,4.99,4.54,0.45,9.9119,854345.64,406484.077
1075,1075,002613.SZ,20220107,3.88,4.39,3.83,4.39,3.99,0.4,10.0251,676038.29,281553.332
1155,1155,002694.SZ,20220107,6.56,6.56,6.56,6.56,5.96,0.6,10.0671,60081.8,39413.66
1255,1255,002803.SZ,20220107,21.31,23.4,21.07,23.4,21.27,2.13,10.0141,329253.57,746893.683
1374,1374,002932.SZ,20220107,76.99,83.92,76.6,83.92,76.29,7.63,10.0013,76488.43,627346.214
1391,1391,002952.SZ,20220107,13.44,14.92,13.44,14.92,13.56,1.36,10.0295,54879.37,79174.701
1469,1469,003037.SZ,20220107,11.71,12.88,11.6,12.88,11.71,1.17,9.9915,161104.79,202584.391
1781,1781,300312.SZ,20220107,3.8,4.66,3.61,4.37,3.97,0.4,10.0756,468806.9,191304.107
2246,2246,300795.SZ,20220107,24.25,26.58,24.13,26.38,24.01,2.37,9.8709,18042.72,46385.866
2609,2609,600053.SH,20220107,15.5,17.0,15.5,17.0,15.45,1.55,10.0324,98770.26,162666.641
2628,2628,600077.SH,20220107,3.97,3.97,3.97,3.97,3.61,0.36,9.9723,118482.93,47037.723
2745,2745,600212.SH,20220107,4.38,4.58,4.35,4.58,4.16,0.42,10.0962,259685.01,118401.978
2746,2746,600213.SH,20220107,9.19,10.07,9.09,10.07,9.15,0.92,10.0546,154284.78,150884.518
2794,2794,600272.SH,20220107,9.83,12.01,9.83,12.01,10.92,1.09,9.9817,500324.31,564015.881
2886,2886,600381.SH,20220107,10.51,10.51,9.65,10.51,9.55,0.96,10.0524,795859.62,823631.5
2993,2993,600530.SH,20220107,5.49,5.97,5.15,5.97,5.43,0.54,9.9448,1283349.65,744632.408
3191,3191,600759.SH,20220107,2.82,3.08,2.8,3.08,2.8,0.28,10.0,1551167.85,461727.504
3279,3279,600860.SH,20220107,23.4,24.71,23.0,24.71,22.46,2.25,10.0178,748752.91,1814311.157
3532,3532,601811.SH,20220107,9.74,10.75,9.74,10.75,9.77,0.98,10.0307,132331.07,139488.547
3678,3678,603123.SH,20220107,11.95,11.95,11.3,11.95,10.86,1.09,10.0368,902785.76,1073679.088
3686,3686,603138.SH,20220107,17.66,19.32,17.66,19.32,17.56,1.76,10.0228,309829.89,592102.424
3701,3701,603176.SH,20220107,3.6,3.6,3.6,3.6,3.27,0.33,10.0917,3740.65,1346.634
3737,3737,603230.SH,20220107,19.16,21.77,18.21,21.77,19.79,1.98,10.0051,503976.96,979960.989
3825,3825,603399.SH,20220107,7.89,7.89,7.89,7.89,7.17,0.72,10.0418,36442.0,28752.738
3902,3902,603616.SH,20220107,8.04,8.21,7.78,8.21,7.46,0.75,10.0536,360832.63,293101.622
3960,3960,603716.SH,20220107,14.74,16.05,14.37,16.05,14.59,1.46,10.0069,251676.79,397380.241
4023,4023,603856.SH,20220107,14.0,14.42,14.0,14.42,13.11,1.31,9.9924,220458.49,317106.229
4133,4133,605069.SH,20220107,24.68,28.14,23.79,28.14,25.58,2.56,10.0078,276687.22,723803.167
4223,4223,605598.SH,20220107,19.36,20.56,18.78,20.56,18.69,1.87,10.0054,227891.78,451437.592
