,Unnamed: 0,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
110,110,000518.SZ,20220112,3.69,4.04,3.63,4.04,3.67,0.37,10.0817,401456.16,159257.932
120,120,000530.SZ,20220112,7.9,8.58,7.58,8.58,7.8,0.78,10.0,2061712.81,1685935.028
180,180,000607.SZ,20220112,5.21,5.82,5.18,5.82,5.29,0.53,10.0189,466911.62,256601.239
191,191,000620.SZ,20220112,3.08,3.31,2.98,3.31,3.01,0.3,9.9668,1874400.75,604629.74
217,217,000665.SZ,20220112,8.6,10.24,8.38,10.24,9.31,0.93,9.9893,2834083.7,2619356.429
261,261,000721.SZ,20220112,4.15,4.58,4.15,4.58,4.16,0.42,10.0962,414667.42,183984.511
417,417,000960.SZ,20220112,22.43,23.58,22.25,23.58,21.44,2.14,9.9813,893720.16,2079074.176
438,438,000985.SZ,20220112,14.22,15.57,14.22,15.57,14.15,1.42,10.0353,78046.5,117133.515
455,455,001208.SZ,20220112,13.87,15.09,13.87,15.09,13.72,1.37,9.9854,228047.08,338715.599
461,461,001215.SZ,20220112,52.85,58.06,52.6,58.06,52.78,5.28,10.0038,20345.95,113712.237
462,462,001216.SZ,20220112,17.32,18.9,17.32,18.9,17.18,1.72,10.0116,170476.15,311523.054
466,466,001234.SZ,20220112,26.18,26.18,26.18,26.18,23.8,2.38,10.0,1327.01,3474.112
511,511,002036.SZ,20220112,21.1,22.37,21.09,22.37,20.34,2.03,9.9803,513894.87,1121875.045
663,663,002191.SZ,20220112,16.69,18.05,16.64,18.05,16.41,1.64,9.9939,1046466.69,1851962.513
716,716,002245.SZ,20220112,23.71,25.74,23.71,25.74,23.4,2.34,10.0,532922.07,1339537.425
717,717,002246.SZ,20220112,9.4,10.54,9.31,10.54,9.58,0.96,10.0209,603412.22,614051.542
785,785,002316.SZ,20220112,5.66,6.27,5.66,6.27,5.7,0.57,10.0,390084.81,237645.598
799,799,002330.SZ,20220112,7.32,7.32,7.32,7.32,6.65,0.67,10.0752,50659.0,37082.388
806,806,002337.SZ,20220112,4.17,4.59,4.17,4.59,4.17,0.42,10.0719,107765.0,49008.916
838,838,002370.SZ,20220112,7.7,7.7,7.7,7.7,7.0,0.7,10.0,20552.48,15825.409
