,Unnamed: 0,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
268,268,000729.SZ,20220301,7.65,8.36,7.63,8.36,7.6,0.76,10.0,679442.05,557304.527
321,321,000815.SZ,20220301,12.4,14.18,11.8,14.17,12.89,1.28,9.9302,2067401.39,2745105.363
339,339,000838.SZ,20220301,7.48,8.14,7.48,8.14,7.4,0.74,10.0,436956.2,350415.644
355,355,000876.SZ,20220301,15.58,16.91,15.47,16.91,15.37,1.54,10.0195,1219922.04,1985633.127
412,412,000953.SZ,20220301,5.76,6.26,5.7,6.26,5.69,0.57,10.0176,95602.1,58676.949
468,468,001266.SZ,20220301,61.16,61.16,61.16,61.16,55.6,5.56,10.0,1118.85,6842.886
624,624,002148.SZ,20220301,5.55,6.07,5.51,6.07,5.52,0.55,9.9638,353849.54,206928.753
683,683,002207.SZ,20220301,8.69,9.2,8.62,9.2,8.36,0.84,10.0478,924817.77,835835.212
809,809,002336.SZ,20220301,7.81,7.82,7.72,7.82,7.11,0.71,9.9859,150783.75,117883.708
838,838,002366.SZ,20220301,4.38,4.82,4.38,4.82,4.38,0.44,10.0457,690996.9,328452.725
1005,1005,002537.SZ,20220301,9.27,9.5,9.0,9.5,8.64,0.86,9.9537,2155803.36,2012761.444
1014,1014,002546.SZ,20220301,4.49,4.84,4.46,4.84,4.4,0.44,10.0,307315.63,144965.482
1016,1016,002548.SZ,20220301,6.58,7.1,6.48,7.1,6.45,0.65,10.0775,490342.17,334141.096
1020,1020,002552.SZ,20220301,15.52,17.02,15.47,17.02,15.47,1.55,10.0194,45465.03,75656.182
1087,1087,002620.SZ,20220301,5.87,6.44,5.82,6.44,5.85,0.59,10.0855,113662.92,71696.131
1097,1097,002630.SZ,20220301,2.25,2.45,2.24,2.45,2.23,0.22,9.8655,500513.7,121320.617
1230,1230,002771.SZ,20220301,12.84,13.86,12.21,13.86,12.6,1.26,10.0,250104.59,337260.323
1240,1240,002781.SZ,20220301,7.09,7.88,7.07,7.88,7.16,0.72,10.0559,96821.0,74537.271
1257,1257,002800.SZ,20220301,18.69,19.04,18.5,19.04,17.31,1.73,9.9942,88290.58,166754.765
1336,1336,002885.SZ,20220301,19.6,21.58,19.55,21.58,19.62,1.96,9.9898,79083.75,165186.108
1381,1381,002935.SZ,20220301,36.17,39.92,36.1,39.92,36.29,3.63,10.0028,111885.05,439828.384
1939,1939,300468.SZ,20220301,24.67,28.55,24.67,26.55,24.16,2.39,9.8924,836840.26,2199933.194
2583,2583,301201.SZ,20220301,102.07,121.87,102.06,116.12,105.54,10.58,10.0246,133444.35,1483158.141
2655,2655,600077.SH,20220301,2.69,2.97,2.67,2.97,2.7,0.27,10.0,471343.06,135225.258
2752,2752,600190.SH,20220301,3.83,3.83,3.83,3.83,3.48,0.35,10.0575,570328.97,218435.996
2771,2771,600212.SH,20220301,5.45,6.08,5.37,6.08,5.53,0.55,9.9458,638800.79,372476.757
2813,2813,600262.SH,20220301,18.3,20.08,18.12,20.08,18.25,1.83,10.0274,60783.92,117834.683
2899,2899,600367.SH,20220301,24.88,26.5,24.62,26.5,24.09,2.41,10.0042,520543.04,1318929.069
3053,3053,600571.SH,20220301,13.0,14.52,12.8,14.52,13.2,1.32,10.0,918173.9,1258985.307
3055,3055,600573.SH,20220301,9.02,9.92,9.0,9.92,9.02,0.9,9.9778,115535.0,111778.924
3131,3131,600661.SH,20220301,9.89,10.82,9.85,10.82,9.84,0.98,9.9593,195239.52,205775.948
3162,3162,600698.SH,20220301,4.52,4.96,4.47,4.96,4.51,0.45,9.9778,601159.91,285161.442
3208,3208,600749.SH,20220301,11.65,12.84,11.58,12.84,11.67,1.17,10.0257,229968.82,291710.216
3225,3225,600768.SH,20220301,10.22,11.24,10.11,11.24,10.22,1.02,9.9804,171341.22,189476.811
3282,3282,600831.SH,20220301,6.19,6.81,6.19,6.81,6.19,0.62,10.0162,623742.36,415414.762
3360,3360,600936.SH,20220301,3.35,3.66,3.33,3.66,3.33,0.33,9.9099,505714.2,177603.602
3379,3379,600975.SH,20220301,7.88,8.44,7.8,8.44,7.67,0.77,10.0391,368176.99,302876.044
3385,3385,600982.SH,20220301,6.43,6.49,6.26,6.49,5.9,0.59,10.0,617404.41,398075.692
3648,3648,603036.SH,20220301,10.48,11.52,10.48,11.52,10.47,1.05,10.0287,57930.98,65799.627
3705,3705,603122.SH,20220301,14.2,14.2,14.2,14.2,12.91,1.29,9.9923,56841.79,80715.342
3768,3768,603229.SH,20220301,44.23,48.95,43.6,48.95,44.5,4.45,10.0,149288.88,704246.122
3782,3782,603269.SH,20220301,13.7,14.97,13.66,14.97,13.61,1.36,9.9927,59005.2,85692.716
3836,3836,603363.SH,20220301,17.43,19.14,17.09,19.14,17.4,1.74,10.0,282325.83,513767.432
3867,3867,603477.SH,20220301,22.1,24.3,21.23,24.3,22.09,2.21,10.0045,190035.22,436478.195
3905,3905,603577.SH,20220301,10.18,11.29,10.14,11.29,10.26,1.03,10.039,212715.29,237446.879
3931,3931,603612.SH,20220301,17.7,19.47,17.43,19.47,17.7,1.77,10.0,223769.2,415372.277
3960,3960,603668.SH,20220301,10.6,11.32,10.6,11.32,10.29,1.03,10.0097,89770.84,100432.789
4091,4091,603912.SH,20220301,25.29,27.68,24.4,27.68,25.16,2.52,10.0159,239433.52,640650.723
4107,4107,603938.SH,20220301,39.96,43.56,39.31,43.56,39.6,3.96,10.0,116025.2,485183.018
4433,4433,688261.SH,20220301,184.0,204.78,182.01,203.68,185.0,18.68,10.0973,23417.21,449340.931
