,Unnamed: 0,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
40,40,000056.SZ,20220506,4.38,5.3,4.38,5.3,4.82,0.48,9.9585,421545.61,198882.199
48,48,000066.SZ,20220506,8.76,9.87,8.65,9.87,8.97,0.9,10.0334,632611.84,602306.191
97,97,000503.SZ,20220506,7.72,8.61,7.51,8.61,7.83,0.78,9.9617,231158.0,187223.88
100,100,000506.SZ,20220506,2.97,2.97,2.97,2.97,2.7,0.27,10.0,84601.4,25126.615
197,197,000632.SZ,20220506,3.55,3.85,3.43,3.85,3.5,0.35,10.0,363666.67,131272.678
238,238,000701.SZ,20220506,5.62,6.38,5.55,6.38,5.8,0.58,10.0,238377.43,147528.297
276,276,000756.SZ,20220506,16.62,16.62,16.62,16.62,15.11,1.51,9.9934,37655.36,62583.208
315,315,000815.SZ,20220506,9.91,11.28,9.86,11.28,10.25,1.03,10.0488,431598.91,453512.717
405,405,000953.SZ,20220506,5.63,6.31,5.47,6.31,5.74,0.57,9.9303,121703.01,72501.781
417,417,000968.SZ,20220506,10.4,11.67,10.33,11.67,10.61,1.06,9.9906,902943.45,1028345.576
450,450,001210.SZ,20220506,22.75,25.67,22.61,25.67,23.34,2.33,9.9829,16307.68,39948.717
451,451,001211.SZ,20220506,22.75,25.44,22.32,25.44,23.13,2.31,9.987,16879.0,41530.082
460,460,001228.SZ,20220506,53.08,53.08,53.08,53.08,48.25,4.83,10.0104,3623.94,19235.873
461,461,001234.SZ,20220506,25.5,28.72,25.16,28.72,26.11,2.61,9.9962,55645.62,155302.551
469,469,001317.SZ,20220506,53.0,59.88,52.0,59.88,54.44,5.44,9.9927,81304.6,459384.376
536,536,002062.SZ,20220506,7.0,7.13,6.66,7.13,6.48,0.65,10.0309,1386276.17,968713.015
560,560,002088.SZ,20220506,19.18,19.18,19.18,19.18,17.44,1.74,9.9771,40001.17,76722.244
566,566,002094.SZ,20220506,3.08,3.45,3.05,3.45,3.14,0.31,9.8726,151393.36,50247.018
567,567,002095.SZ,20220506,11.7,13.16,11.6,13.16,11.96,1.2,10.0334,78518.87,100133.623
575,575,002103.SZ,20220506,3.75,4.26,3.73,4.26,3.87,0.39,10.0775,288035.47,118175.118
642,642,002173.SZ,20220506,5.58,6.31,5.54,6.31,5.74,0.57,9.9303,184785.0,109786.532
662,662,002193.SZ,20220506,5.2,5.83,4.91,5.83,5.3,0.53,10.0,75090.17,42016.857
676,676,002207.SZ,20220506,6.5,7.4,6.45,7.4,6.73,0.67,9.9554,405822.72,278835.769
782,782,002315.SZ,20220506,15.0,15.93,14.72,15.93,14.48,1.45,10.0138,126255.56,196909.969
816,816,002349.SZ,20220506,14.75,16.81,14.23,16.81,15.28,1.53,10.0131,1207272.07,1952838.979
831,831,002365.SZ,20220506,13.1,14.6,12.8,14.6,13.27,1.33,10.0226,495325.27,682507.813
883,883,002418.SZ,20220506,2.55,2.87,2.51,2.87,2.61,0.26,9.9617,206222.0,55174.94
948,948,002489.SZ,20220506,3.65,3.99,3.61,3.99,3.63,0.36,9.9174,1422269.41,554056.259
1008,1008,002551.SZ,20220506,4.21,4.74,4.17,4.74,4.31,0.43,9.9768,281735.5,126307.236
1018,1018,002561.SZ,20220506,12.49,13.74,11.24,13.74,12.49,1.25,10.008,1182637.18,1476163.614
1098,1098,002644.SZ,20220506,7.93,8.99,7.88,8.99,8.17,0.82,10.0367,133263.05,112281.146
1137,1137,002685.SZ,20220506,3.33,3.64,3.32,3.64,3.31,0.33,9.9698,365480.15,128511.162
1145,1145,002693.SZ,20220506,6.05,7.39,6.05,7.39,6.72,0.67,9.9702,936757.5,603063.311
1162,1162,002713.SZ,20220506,5.8,6.49,5.69,6.49,5.9,0.59,10.0,58093.77,35776.108
1207,1207,002761.SZ,20220506,31.84,37.21,31.84,37.21,33.83,3.38,9.9911,705411.1,2499519.251
1223,1223,002780.SZ,20220506,12.5,13.18,12.04,13.18,11.98,1.2,10.0167,64961.87,83845.151
1231,1231,002789.SZ,20220506,16.74,17.31,16.0,17.31,15.74,1.57,9.9746,92835.09,155051.263
1235,1235,002793.SZ,20220506,7.15,8.03,7.15,8.03,7.3,0.73,10.0,74572.87,57642.095
1240,1240,002799.SZ,20220506,9.87,10.84,9.61,10.84,9.85,0.99,10.0508,41172.96,43252.388
1244,1244,002803.SZ,20220506,10.9,12.33,10.8,12.33,11.21,1.12,9.9911,104425.01,122899.481
1264,1264,002826.SZ,20220506,8.68,9.7,8.6,9.7,8.82,0.88,9.9773,52902.0,48661.532
1299,1299,002864.SZ,20220506,40.0,45.13,39.4,45.13,41.03,4.1,9.9927,228187.73,979588.237
1308,1308,002873.SZ,20220506,14.32,16.06,14.15,16.06,14.6,1.46,10.0,135686.29,206803.064
1316,1316,002882.SZ,20220506,8.06,9.02,7.97,9.02,8.2,0.82,10.0,49559.0,42828.509
1339,1339,002907.SZ,20220506,11.3,12.62,11.05,12.62,11.47,1.15,10.0262,65888.54,78350.838
