,Unnamed: 0,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
13,13,000017.SZ,20220526,3.25,3.56,3.25,3.56,3.24,0.32,9.8765,110325.18,38848.1
18,18,000025.SZ,20220526,13.99,14.81,13.17,14.81,13.46,1.35,10.0297,173495.91,244072.08
45,45,000062.SZ,20220526,11.75,12.9,11.55,12.9,11.73,1.17,9.9744,62461.2,78223.809
74,74,000404.SZ,20220526,5.02,5.31,5.01,5.31,4.83,0.48,9.9379,552794.21,290122.151
131,131,000546.SZ,20220526,13.1,14.39,13.1,14.39,13.08,1.31,10.0153,557227.79,783488.36
132,132,000547.SZ,20220526,9.44,10.25,9.35,10.25,9.32,0.93,9.9785,705492.22,701049.067
166,166,000595.SZ,20220526,4.32,4.91,4.16,4.91,4.46,0.45,10.0897,913519.18,425630.484
222,222,000680.SZ,20220526,4.65,5.09,4.57,5.09,4.63,0.46,9.9352,1988147.27,978803.919
223,223,000681.SZ,20220526,13.9,14.34,13.77,14.34,13.04,1.3,9.9693,224835.8,318221.273
275,275,000756.SZ,20220526,32.48,35.09,32.48,35.09,31.9,3.19,10.0,1006528.77,3417939.595
350,350,000880.SZ,20220526,8.36,9.2,8.23,9.2,8.36,0.84,10.0478,100166.13,89722.537
380,380,000918.SZ,20220526,2.28,2.45,2.27,2.45,2.23,0.22,9.8655,568292.22,137214.493
406,406,000957.SZ,20220526,10.78,11.28,10.1,11.28,10.25,1.03,10.0488,1429880.89,1555332.124
469,469,001318.SZ,20220526,19.94,19.94,19.94,19.94,18.13,1.81,9.9835,10356.83,20651.519
543,543,002068.SZ,20220526,9.96,10.98,9.76,10.98,9.98,1.0,10.02,258893.0,268738.233
589,589,002116.SZ,20220526,11.5,12.63,11.01,12.63,11.48,1.15,10.0174,490572.9,593970.093
593,593,002121.SZ,20220526,5.49,5.49,5.49,5.49,4.99,0.5,10.02,26178.5,14371.997
609,609,002137.SZ,20220526,6.92,6.92,6.8,6.92,6.29,0.63,10.0159,590774.48,408751.622
651,651,002181.SZ,20220526,3.81,4.17,3.74,4.17,3.79,0.38,10.0264,198124.57,78695.658
664,664,002194.SZ,20220526,8.83,9.64,8.58,9.64,8.76,0.88,10.0457,252208.26,231792.586
671,671,002201.SZ,20220526,15.08,16.51,15.04,16.51,15.01,1.5,9.9933,145919.11,232291.057
683,683,002213.SZ,20220526,10.62,11.65,10.62,11.65,10.59,1.06,10.0094,34249.0,38547.069
758,758,002290.SZ,20220526,6.46,7.13,6.38,7.13,6.48,0.65,10.0309,42820.91,29439.31
817,817,002350.SZ,20220526,6.14,6.64,5.97,6.64,6.04,0.6,9.9338,205781.41,131786.936
836,836,002370.SZ,20220526,5.07,5.52,4.88,5.52,5.02,0.5,9.9602,459682.36,247445.491
883,883,002418.SZ,20220526,3.15,3.31,3.0,3.31,3.01,0.3,9.9668,373625.0,120366.176
885,885,002420.SZ,20220526,7.08,7.08,6.57,7.08,6.44,0.64,9.9379,284341.69,198408.935
1084,1084,002630.SZ,20220526,2.43,2.43,2.35,2.43,2.21,0.22,9.9548,938287.17,227627.724
1114,1114,002660.SZ,20220526,7.71,8.15,7.71,8.15,7.41,0.74,9.9865,297159.63,239673.672
1118,1118,002664.SZ,20220526,13.73,13.73,13.73,13.73,12.48,1.25,10.016,123825.36,170012.219
1151,1151,002699.SZ,20220526,5.23,5.81,5.11,5.81,5.28,0.53,10.0379,1744486.15,940898.873
1207,1207,002761.SZ,20220526,31.35,34.0,31.0,34.0,30.91,3.09,9.9968,361566.07,1207615.488
1228,1228,002786.SZ,20220526,5.98,6.5,5.98,6.5,5.91,0.59,9.9831,124858.51,80921.978
1364,1364,002933.SZ,20220526,25.28,28.05,24.8,28.05,25.5,2.55,10.0,43513.0,114413.688
1369,1369,002939.SZ,20220526,7.82,8.61,7.78,8.61,7.83,0.78,9.9617,554148.97,467781.595
1403,1403,002977.SZ,20220526,50.4,55.25,49.88,55.25,50.23,5.02,9.994,19393.79,104689.308
1416,1416,002990.SZ,20220526,22.77,25.21,22.35,25.21,22.92,2.29,9.9913,28837.36,69198.875
1420,1420,002995.SZ,20220526,20.9,22.14,20.75,22.14,20.13,2.01,9.9851,35736.68,77230.373
1434,1434,003009.SZ,20220526,37.61,41.38,37.35,41.38,37.62,3.76,9.9947,16358.8,65795.854
1451,1451,003028.SZ,20220526,28.53,31.35,27.86,31.35,28.5,2.85,10.0,30667.68,94007.029
2667,2667,600081.SH,20220526,12.96,12.96,12.81,12.96,11.78,1.18,10.017,120765.47,156454.314
2688,2688,600107.SH,20220526,5.93,5.93,5.92,5.93,5.39,0.54,10.0186,64785.0,38417.316
2807,2807,600248.SH,20220526,5.19,5.71,5.17,5.71,5.19,0.52,10.0193,1539247.93,858635.629
2836,2836,600283.SH,20220526,16.47,16.47,16.09,16.47,14.97,1.5,10.02,126705.14,208538.675
2934,2934,600403.SH,20220526,5.35,5.94,5.34,5.94,5.4,0.54,10.0,822390.24,475013.287
2959,2959,600448.SH,20220526,3.97,4.39,3.88,4.39,3.99,0.4,10.0251,1272682.81,534172.081
3003,3003,600508.SH,20220526,16.18,18.02,16.08,18.02,16.38,1.64,10.0122,607660.79,1044097.737
3153,3153,600686.SH,20220526,7.32,7.34,7.05,7.34,6.67,0.67,10.045,688417.86,504805.258
3236,3236,600778.SH,20220526,6.15,6.75,6.15,6.75,6.14,0.61,9.9349,72579.12,48506.444
3269,3269,600817.SH,20220526,11.72,12.29,11.7,12.29,11.17,1.12,10.0269,372414.56,453944.224
