,Unnamed: 0,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
40,40,000056.SZ,20220104,5.76,6.29,5.5,6.29,5.72,0.57,9.965,754386.59,450691.588
102,102,000506.SZ,20220104,3.2,3.53,3.2,3.53,3.21,0.32,9.9688,394599.86,135446.304
120,120,000530.SZ,20220104,6.24,6.24,6.24,6.24,5.67,0.57,10.0529,75840.96,47324.759
172,172,000597.SZ,20220104,6.82,6.84,6.47,6.84,6.22,0.62,9.9678,359203.96,242879.296
198,198,000629.SZ,20220104,3.93,4.28,3.9,4.28,3.89,0.39,10.0257,4227052.97,1757544.206
217,217,000665.SZ,20220104,6.37,6.9,6.17,6.9,6.27,0.63,10.0478,905789.76,594538.437
230,230,000681.SZ,20220104,24.4,26.29,23.95,26.29,23.9,2.39,10.0,547267.25,1401795.099
259,259,000719.SZ,20220104,7.58,8.27,7.55,8.27,7.52,0.75,9.9734,169123.58,135616.31
317,317,000810.SZ,20220104,10.01,10.84,9.95,10.84,9.85,0.99,10.0508,462080.46,493912.285
324,324,000819.SZ,20220104,18.45,20.27,18.0,20.27,18.43,1.84,9.9837,312007.59,614557.33
341,341,000848.SZ,20220104,10.88,11.94,10.83,11.94,10.85,1.09,10.0461,598054.65,688614.576
351,351,000863.SZ,20220104,3.52,3.88,3.49,3.88,3.53,0.35,9.915,517758.31,189086.209
412,412,000953.SZ,20220104,6.48,6.48,6.45,6.48,5.89,0.59,10.017,101550.0,65804.288
413,413,000955.SZ,20220104,4.91,5.41,4.9,5.41,4.92,0.49,9.9593,169224.18,90061.355
441,441,000989.SZ,20220104,11.15,11.95,11.15,11.95,10.86,1.09,10.0368,353484.57,418522.268
448,448,000999.SZ,20220104,37.66,37.66,36.77,37.66,34.24,3.42,9.9883,167219.85,628350.622
533,533,002059.SZ,20220104,5.95,6.61,5.92,6.61,6.01,0.6,9.9834,270178.94,173179.341
555,555,002083.SZ,20220104,4.74,5.07,4.73,5.07,4.61,0.46,9.9783,710771.03,354309.074
577,577,002105.SZ,20220104,9.99,10.99,9.91,10.99,9.99,1.0,10.01,203947.02,216918.713
579,579,002107.SZ,20220104,8.14,8.14,8.14,8.14,7.4,0.74,10.0,57458.4,46771.137
590,590,002118.SZ,20220104,3.63,3.77,3.47,3.77,3.43,0.34,9.9125,1608607.07,597873.279
639,639,002168.SZ,20220104,4.47,4.72,4.47,4.72,4.29,0.43,10.0233,277857.4,129849.713
648,648,002177.SZ,20220104,6.63,7.28,6.58,7.28,6.62,0.66,9.9698,952701.85,666095.398
666,666,002195.SZ,20220104,2.36,2.57,2.34,2.57,2.34,0.23,9.8291,5793914.09,1464287.139
681,681,002210.SZ,20220104,3.35,3.71,3.34,3.71,3.37,0.34,10.089,762070.57,269236.182
716,716,002246.SZ,20220104,11.23,11.23,10.2,11.23,10.21,1.02,9.9902,1132379.56,1237283.123
760,760,002292.SZ,20220104,6.51,6.96,6.34,6.96,6.33,0.63,9.9526,879705.7,590725.666
784,784,002316.SZ,20220104,4.68,5.2,4.68,5.2,4.73,0.47,9.9366,260305.89,130184.767
814,814,002347.SZ,20220104,4.97,5.6,4.96,5.6,5.09,0.51,10.0196,217353.3,117043.047
816,816,002349.SZ,20220104,12.41,12.41,12.41,12.41,11.28,1.13,10.0177,137510.46,170650.48
840,840,002374.SZ,20220104,10.92,11.99,10.9,11.99,10.9,1.09,10.0,1710747.35,1998603.415
878,878,002412.SZ,20220104,6.51,6.99,6.43,6.99,6.35,0.64,10.0787,227935.36,154782.167
909,909,002443.SZ,20220104,7.85,8.7,7.85,8.7,7.91,0.79,9.9874,564278.0,483917.551
958,958,002494.SZ,20220104,4.44,4.85,4.42,4.85,4.41,0.44,9.9773,175809.79,82621.04
1027,1027,002565.SZ,20220104,6.99,7.49,6.9,7.49,6.81,0.68,9.9853,1920804.12,1378925.358
1028,1028,002566.SZ,20220104,9.13,9.94,9.07,9.94,9.04,0.9,9.9558,205172.12,198512.267
1046,1046,002584.SZ,20220104,10.73,11.66,10.73,11.66,10.6,1.06,10.0,961995.88,1081304.63
1149,1149,002689.SZ,20220104,3.3,3.61,3.29,3.61,3.28,0.33,10.061,285468.43,101960.176
1154,1154,002694.SZ,20220104,4.93,4.93,4.86,4.93,4.48,0.45,10.0446,152598.43,75201.743
1177,1177,002721.SZ,20220104,3.29,3.6,3.28,3.6,3.27,0.33,10.0917,357244.49,124269.98
1178,1178,002723.SZ,20220104,14.89,16.24,14.75,16.24,14.76,1.48,10.0271,63701.18,100667.355
1204,1204,002750.SZ,20220104,17.0,17.74,16.2,17.74,16.13,1.61,9.9814,536114.03,919548.761
1239,1239,002788.SZ,20220104,7.92,8.59,7.92,8.59,7.81,0.78,9.9872,84943.7,72615.975
1253,1253,002803.SZ,20220104,21.45,23.35,21.04,23.35,21.23,2.12,9.9859,239594.67,531129.853
1287,1287,002840.SZ,20220104,17.28,19.01,16.93,19.01,17.28,1.73,10.0116,206901.42,375777.308
1303,1303,002858.SZ,20220104,15.33,16.81,15.32,16.81,15.28,1.53,10.0131,54891.0,88817.726
1318,1318,002873.SZ,20220104,22.11,22.22,20.8,22.22,20.2,2.02,10.0,93881.56,205258.782
1349,1349,002907.SZ,20220104,19.1,19.86,18.56,19.86,18.05,1.81,10.0277,126363.81,245795.88
1362,1362,002921.SZ,20220104,17.1,18.79,17.08,18.79,17.08,1.71,10.0117,55873.52,101797.422
1389,1389,002951.SZ,20220104,12.5,12.91,12.33,12.91,11.74,1.17,9.9659,184963.88,236665.086
1422,1422,002987.SZ,20220104,31.8,34.56,31.4,34.56,31.42,3.14,9.9936,187088.96,625360.568
1779,1779,300312.SZ,20220104,2.95,3.18,2.95,3.08,2.8,0.28,10.0,259421.38,80011.425
2125,2125,300668.SZ,20220104,17.89,19.97,17.88,19.66,17.88,1.78,9.9553,46993.5,90618.843
2624,2624,600077.SH,20220104,2.71,2.98,2.71,2.98,2.71,0.27,9.9631,350425.3,102689.013
2632,2632,600085.SH,20220104,49.0,49.48,48.09,49.48,44.98,4.5,10.0044,193195.26,951584.078
2659,2659,600116.SH,20220104,11.8,12.83,11.8,12.83,11.66,1.17,10.0343,1022582.11,1296231.169
2670,2670,600128.SH,20220104,7.5,8.15,7.47,8.15,7.41,0.74,9.9865,142002.53,111569.268
2671,2671,600129.SH,20220104,24.71,24.71,24.27,24.71,22.46,2.25,10.0178,207059.66,511445.919
2742,2742,600213.SH,20220104,8.25,9.08,8.19,9.08,8.25,0.83,10.0606,124768.01,109136.041
2778,2778,600257.SH,20220104,7.29,8.09,7.23,8.09,7.35,0.74,10.068,889719.98,698703.912
2790,2790,600272.SH,20220104,9.03,9.03,9.03,9.03,8.21,0.82,9.9878,10796.25,9749.014
2800,2800,600283.SH,20220104,12.86,13.92,12.86,13.92,12.65,1.27,10.0395,99501.26,137478.349
2826,2826,600313.SH,20220104,5.28,5.81,5.27,5.81,5.28,0.53,10.0379,818298.39,460316.771
2911,2911,600421.SH,20220104,9.6,10.54,9.58,10.53,9.58,0.95,9.9165,142446.84,145980.999
2935,2935,600463.SH,20220104,8.0,8.92,7.94,8.92,8.11,0.81,9.9877,170976.82,145591.948
2943,2943,600477.SH,20220104,4.13,4.54,4.13,4.54,4.13,0.41,9.9274,1272020.19,572303.948
2945,2945,600479.SH,20220104,13.36,13.81,13.02,13.81,12.55,1.26,10.0398,437457.43,596169.668
3077,3077,600633.SH,20220104,8.81,9.69,8.81,9.69,8.81,0.88,9.9886,909485.7,858174.215
3108,3108,600668.SH,20220104,20.1,20.11,19.51,20.11,18.28,1.83,10.0109,238849.39,479351.488
3196,3196,600769.SH,20220104,6.25,6.91,6.25,6.91,6.28,0.63,10.0318,117170.12,79366.184
3265,3265,600847.SH,20220104,17.95,18.78,16.35,18.78,17.07,1.71,10.0176,165177.5,291728.365
3295,3295,600880.SH,20220104,8.26,8.26,7.9,8.26,7.51,0.75,9.9867,799333.9,659952.21
