,Unnamed: 0,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
18,18,000025.SZ,20220525,12.1,13.46,12.1,13.46,12.24,1.22,9.9673,66426.47,87804.715
60,60,000151.SZ,20220525,12.01,13.65,12.01,13.65,12.41,1.24,9.9919,813447.44,1061336.331
74,74,000404.SZ,20220525,4.38,4.83,4.36,4.83,4.39,0.44,10.0228,262572.9,123385.673
155,155,000582.SZ,20220525,7.75,8.38,7.71,8.38,7.62,0.76,9.9738,991656.43,816152.218
221,221,000681.SZ,20220525,11.82,13.04,11.77,13.04,11.85,1.19,10.0422,285066.07,356660.726
238,238,000707.SZ,20220525,13.04,14.18,12.88,14.18,12.89,1.29,10.0078,362680.48,496695.607
273,273,000757.SZ,20220525,4.32,4.73,4.32,4.73,4.3,0.43,10.0,150600.84,69679.933
292,292,000791.SZ,20220525,5.35,5.87,5.31,5.87,5.34,0.53,9.9251,394755.13,224404.312
298,298,000798.SZ,20220525,9.47,10.45,9.13,10.45,9.5,0.95,10.0,337818.21,339335.062
312,312,000816.SZ,20220525,3.76,4.18,3.73,4.18,3.8,0.38,10.0,1754494.32,704342.843
339,339,000862.SZ,20220525,6.5,7.17,6.49,7.17,6.52,0.65,9.9693,670258.3,468565.944
370,370,000909.SZ,20220525,11.9,11.97,11.86,11.97,10.88,1.09,10.0184,529442.77,633525.744
372,372,000911.SZ,20220525,10.8,10.88,10.8,10.88,9.89,0.99,10.0101,94768.73,103053.219
389,389,000931.SZ,20220525,6.25,6.51,6.13,6.51,5.92,0.59,9.9662,293235.16,190213.512
403,403,000957.SZ,20220525,9.5,10.25,9.47,10.25,9.32,0.93,9.9785,1403520.25,1392652.275
441,441,001205.SZ,20220525,18.5,20.38,18.31,20.38,18.53,1.85,9.9838,59458.52,118698.359
448,448,001212.SZ,20220525,37.5,37.5,37.5,37.5,34.09,3.41,10.0029,28920.52,108451.95
466,466,001318.SZ,20220525,18.13,18.13,18.13,18.13,16.48,1.65,10.0121,4121.02,7471.409
525,525,002053.SZ,20220525,12.73,13.94,12.51,13.94,12.67,1.27,10.0237,487980.99,644718.631
586,586,002116.SZ,20220525,10.13,11.48,9.91,11.48,10.44,1.04,9.9617,444958.58,498061.455
590,590,002121.SZ,20220525,4.99,4.99,4.99,4.99,4.54,0.45,9.9119,15813.93,7891.151
606,606,002137.SZ,20220525,6.27,6.29,6.18,6.29,5.72,0.57,9.965,300562.63,188858.353
693,693,002227.SZ,20220525,12.33,13.54,12.25,13.54,12.31,1.23,9.9919,48093.1,62109.817
726,726,002261.SZ,20220525,5.67,6.24,5.67,6.24,5.67,0.57,10.0529,185801.84,114636.098
742,742,002277.SZ,20220525,3.9,4.28,3.85,4.28,3.89,0.39,10.0257,1367485.22,554141.948
799,799,002334.SZ,20220525,5.2,5.68,5.2,5.68,5.16,0.52,10.0775,418810.29,233963.599
819,819,002355.SZ,20220525,4.91,5.4,4.71,5.4,4.91,0.49,9.9796,714432.77,371724.256
869,869,002406.SZ,20220525,6.13,6.13,5.83,6.13,5.57,0.56,10.0539,1250831.14,762395.7
882,882,002420.SZ,20220525,5.8,6.44,5.8,6.44,5.85,0.59,10.0855,84061.01,51804.423
895,895,002434.SZ,20220525,7.11,7.84,7.0,7.84,7.13,0.71,9.9579,469156.25,346990.353
1025,1025,002571.SZ,20220525,6.5,7.23,6.3,7.23,6.57,0.66,10.0457,220931.31,152152.7
1030,1030,002576.SZ,20220525,12.55,14.15,11.87,14.15,12.86,1.29,10.0311,338843.81,437747.58
1043,1043,002589.SZ,20220525,3.82,4.21,3.79,4.21,3.83,0.38,9.9217,714757.92,288526.765
1058,1058,002605.SZ,20220525,14.45,15.93,14.4,15.93,14.48,1.45,10.0138,98298.41,152622.262
1059,1059,002606.SZ,20220525,7.75,8.54,7.72,8.54,7.76,0.78,10.0515,199968.44,163030.32
1081,1081,002630.SZ,20220525,2.21,2.21,2.21,2.21,2.01,0.2,9.9502,212194.8,46895.051
1111,1111,002660.SZ,20220525,6.71,7.41,6.71,7.41,6.74,0.67,9.9407,120315.0,87138.16
1222,1222,002782.SZ,20220525,11.79,13.11,11.79,13.11,11.92,1.19,9.9832,158981.66,199133.143
1229,1229,002790.SZ,20220525,6.34,6.97,6.34,6.97,6.34,0.63,9.9369,55782.76,38598.275
1258,1258,002822.SZ,20220525,5.17,5.68,5.14,5.68,5.16,0.52,10.0775,266514.44,148615.716
1261,1261,002825.SZ,20220525,14.02,15.2,13.85,15.2,13.82,1.38,9.9855,46242.57,67145.309
1272,1272,002837.SZ,20220525,25.6,27.89,25.57,27.89,25.35,2.54,10.0197,179984.28,491102.622
1295,1295,002862.SZ,20220525,12.5,12.98,12.0,12.98,11.8,1.18,10.0,57595.36,72600.834
1310,1310,002878.SZ,20220525,16.98,18.87,16.9,18.87,17.15,1.72,10.0292,88306.18,160035.216
1317,1317,002885.SZ,20220525,20.45,22.46,20.0,22.46,20.42,2.04,9.9902,261444.55,569318.608
1335,1335,002905.SZ,20220525,6.6,7.13,6.47,7.13,6.48,0.65,10.0309,62769.2,43503.034
1361,1361,002933.SZ,20220525,23.02,25.5,23.0,25.5,23.18,2.32,10.0086,17283.75,42196.163
1397,1397,002973.SZ,20220525,13.9,13.9,13.9,13.9,12.64,1.26,9.9684,43038.65,59823.724
1410,1410,002987.SZ,20220525,18.7,20.67,18.51,20.67,18.79,1.88,10.0053,159048.52,320402.703
1417,1417,002995.SZ,20220525,18.3,20.13,18.29,20.13,18.3,1.83,10.0,39457.68,76717.52
1423,1423,003001.SZ,20220525,19.52,21.42,19.5,21.42,19.47,1.95,10.0154,98695.59,209298.546
2414,2414,300996.SZ,20220525,22.21,25.38,22.15,24.4,22.21,2.19,9.8604,67724.41,164230.971
2614,2614,600017.SH,20220525,2.84,3.11,2.83,3.11,2.83,0.28,9.894,1189445.21,364560.383
2659,2659,600077.SH,20220525,4.45,4.88,4.45,4.88,4.44,0.44,9.9099,862454.97,409182.629
2663,2663,600081.SH,20220525,10.75,11.78,10.7,11.78,10.71,1.07,9.9907,76007.67,87286.874
2675,2675,600098.SH,20220525,6.6,7.06,6.21,7.06,6.42,0.64,9.9688,1038869.99,702906.313
2678,2678,600101.SH,20220525,8.54,9.52,8.46,9.52,8.65,0.87,10.0578,584730.39,538410.602
2753,2753,600190.SH,20220525,3.2,3.53,3.2,3.53,3.21,0.32,9.9688,279773.22,96267.591
2825,2825,600277.SH,20220525,4.78,5.27,4.75,5.27,4.79,0.48,10.0209,1754830.88,889148.282
2831,2831,600283.SH,20220525,13.72,14.97,13.5,14.97,13.61,1.36,9.9927,245951.44,349102.328
2840,2840,600293.SH,20220525,3.24,3.54,3.21,3.54,3.22,0.32,9.9379,539623.41,187603.105
2842,2842,600297.SH,20220525,2.86,2.86,2.86,2.86,2.6,0.26,10.0,698929.72,199893.9
2907,2907,600375.SH,20220525,7.44,7.98,7.24,7.98,7.25,0.73,10.069,151268.07,115033.286
2911,2911,600379.SH,20220525,9.53,10.47,9.37,10.47,9.52,0.95,9.979,109401.14,109408.656
2937,2937,600416.SH,20220525,15.53,17.04,15.41,17.04,15.49,1.55,10.0065,444630.71,726319.085
2994,2994,600502.SH,20220525,6.67,7.37,6.67,7.37,6.7,0.67,10.0,3140365.9,2258049.868
3029,3029,600545.SH,20220525,3.38,3.74,3.38,3.74,3.4,0.34,10.0,187880.7,68944.568
3105,3105,600633.SH,20220525,6.4,7.21,6.31,7.2,6.55,0.65,9.9237,815697.82,560004.21
3121,3121,600651.SH,20220525,3.47,3.84,3.47,3.84,3.49,0.35,10.0287,187246.76,70786.756
3149,3149,600686.SH,20220525,6.06,6.67,5.9,6.67,6.06,0.61,10.066,573401.49,361112.667
3155,3155,600693.SH,20220525,4.31,4.76,4.31,4.76,4.33,0.43,9.9307,288965.57,134510.075
3174,3174,600715.SH,20220525,2.24,2.45,2.24,2.45,2.23,0.22,9.8655,314478.02,76007.821
3212,3212,600756.SH,20220525,12.5,13.0,12.5,13.0,11.82,1.18,9.9831,80394.34,103936.066
3255,3255,600805.SH,20220525,4.5,4.96,4.46,4.96,4.51,0.45,9.9778,214470.53,104231.019
3265,3265,600817.SH,20220525,9.75,11.17,9.14,11.17,10.15,1.02,10.0493,248308.87,246857.291
3270,3270,600822.SH,20220525,8.01,8.83,8.01,8.83,8.03,0.8,9.9626,139429.25,121054.012
3275,3275,600827.SH,20220525,10.7,11.79,10.69,11.79,10.72,1.07,9.9813,271971.05,314586.604
3302,3302,600859.SH,20220525,21.91,23.13,21.66,23.13,21.03,2.1,9.9857,380178.13,864621.431
3306,3306,600863.SH,20220525,3.5,3.86,3.49,3.86,3.51,0.35,9.9715,2316843.07,866822.333
3404,3404,601008.SH,20220525,3.78,4.15,3.76,4.15,3.77,0.38,10.0796,530055.85,212842.798
3450,3450,601179.SH,20220525,4.15,4.52,4.11,4.52,4.11,0.41,9.9757,889977.01,385415.37
3682,3682,603097.SH,20220525,26.35,28.99,25.01,28.99,26.35,2.64,10.019,333324.27,904915.142
3770,3770,603233.SH,20220525,28.6,31.48,28.2,31.48,28.62,2.86,9.993,101396.76,307616.921
