,Unnamed: 0,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
85,85,000419.SZ,20220128,5.02,5.64,5.02,5.64,5.13,0.51,9.9415,471560.24,258308.363
115,115,000524.SZ,20220128,7.13,7.85,7.13,7.85,7.14,0.71,9.944,69367.56,53203.406
192,192,000622.SZ,20220128,4.13,4.52,4.1,4.52,4.11,0.41,9.9757,154560.07,67810.514
252,252,000711.SZ,20220128,3.97,4.85,3.97,4.85,4.41,0.44,9.9773,2142235.41,942736.22
306,306,000796.SZ,20220128,7.64,8.4,7.64,8.4,7.64,0.76,9.9476,236661.55,193013.801
317,317,000810.SZ,20220128,11.58,12.46,11.57,12.46,11.33,1.13,9.9735,365637.94,440847.431
345,345,000856.SZ,20220128,7.65,8.62,7.65,8.62,7.84,0.78,9.949,307582.39,262118.978
393,393,000923.SZ,20220128,14.59,15.95,14.34,15.95,14.5,1.45,10.0,173267.75,265595.461
433,433,000978.SZ,20220128,5.55,6.11,5.54,6.11,5.55,0.56,10.0901,293389.31,174836.118
514,514,002037.SZ,20220128,11.14,11.14,10.92,11.14,10.13,1.01,9.9704,342251.1,381203.214
569,569,002095.SZ,20220128,13.83,14.77,13.7,14.77,13.43,1.34,9.9777,60766.56,87043.778
578,578,002104.SZ,20220128,7.56,8.51,7.56,8.51,7.74,0.77,9.9483,494375.72,415955.445
608,608,002134.SZ,20220128,10.78,11.74,10.78,11.74,10.67,1.07,10.0281,182237.19,209914.876
635,635,002162.SZ,20220128,4.07,4.38,4.05,4.38,3.98,0.4,10.0503,276030.48,118985.075
880,880,002411.SZ,20220128,8.8,8.93,8.41,8.93,8.12,0.81,9.9754,513985.98,448642.369
886,886,002417.SZ,20220128,7.81,7.81,7.81,7.81,7.1,0.71,10.0,260428.88,203394.955
901,901,002432.SZ,20220128,55.85,61.71,55.5,61.71,56.1,5.61,10.0,977682.49,5832211.089
954,954,002487.SZ,20220128,35.22,39.59,34.49,39.59,35.99,3.6,10.0028,303656.21,1134366.887
961,961,002494.SZ,20220128,4.85,5.04,4.85,5.04,4.58,0.46,10.0437,282280.73,142000.897
996,996,002531.SZ,20220128,18.02,19.93,17.61,19.93,18.12,1.81,9.989,627198.44,1215338.929
1107,1107,002644.SZ,20220128,8.9,8.9,8.9,8.9,8.09,0.81,10.0124,32731.0,29130.59
1117,1117,002654.SZ,20220128,4.15,5.03,4.15,5.03,4.57,0.46,10.0656,1130022.01,531596.688
1158,1158,002696.SZ,20220128,5.3,5.8,5.3,5.8,5.27,0.53,10.0569,81838.6,45437.78
1320,1320,002873.SZ,20220128,18.52,20.37,18.12,20.37,18.52,1.85,9.9892,129327.85,250276.22
1321,1321,002875.SZ,20220128,8.57,9.44,8.57,9.44,8.58,0.86,10.0233,55766.43,50850.979
1352,1352,002908.SZ,20220128,17.17,18.76,17.17,18.76,17.05,1.71,10.0293,103896.0,187714.011
1622,1622,300150.SZ,20220128,4.58,5.4,4.58,5.09,4.63,0.46,9.9352,408206.48,204051.666
2622,2622,600054.SH,20220128,9.7,10.65,9.7,10.64,9.68,0.96,9.9174,233793.31,245205.09
2673,2673,600113.SH,20220128,6.5,6.8,6.45,6.8,6.18,0.62,10.0324,155657.92,104704.657
2834,2834,600303.SH,20220128,4.66,5.05,4.66,5.05,4.59,0.46,10.0218,367467.8,183020.541
2854,2854,600327.SH,20220128,5.54,5.89,5.4,5.89,5.35,0.54,10.0935,199107.64,114515.591
2899,2899,600381.SH,20220128,6.92,7.43,6.82,7.43,6.75,0.68,10.0741,206162.52,148054.766
2912,2912,600396.SH,20220128,2.73,2.98,2.72,2.98,2.71,0.27,9.9631,682976.59,197058.837
2952,2952,600463.SH,20220128,8.11,8.8,8.02,8.8,8.0,0.8,10.0,54484.25,46905.223
3197,3197,600751.SH,20220128,2.52,2.76,2.52,2.76,2.51,0.25,9.9602,373363.0,102492.409
3198,3198,600753.SH,20220128,13.35,14.42,13.35,14.42,13.11,1.31,9.9924,86466.22,120617.054
3270,3270,600833.SH,20220128,8.44,9.2,8.39,9.2,8.36,0.84,10.0478,69572.56,63015.69
3299,3299,600866.SH,20220128,5.17,5.78,5.15,5.78,5.25,0.53,10.0952,783920.75,443062.789
3384,3384,600996.SH,20220128,7.0,7.28,6.72,7.28,6.62,0.66,9.9698,644678.94,459745.526
3629,3629,603029.SH,20220128,12.92,13.86,12.81,13.86,12.6,1.26,10.0,28975.85,39625.139
3675,3675,603099.SH,20220128,9.41,10.35,9.3,10.35,9.41,0.94,9.9894,107231.94,106753.707
3679,3679,603103.SH,20220128,12.13,13.5,12.13,13.5,12.27,1.23,10.0244,87931.16,115410.191
3686,3686,603112.SH,20220128,13.22,14.42,13.18,14.42,13.11,1.31,9.9924,110307.11,156249.002
3693,3693,603123.SH,20220128,17.38,20.24,17.38,20.24,18.4,1.84,10.0,1439647.48,2869167.466
3700,3700,603136.SH,20220128,15.9,17.42,15.75,17.42,15.84,1.58,9.9747,35792.06,60998.842
3734,3734,603199.SH,20220128,21.4,23.1,21.05,23.1,21.0,2.1,10.0,25607.38,58216.44
3740,3740,603214.SH,20220128,21.33,23.11,21.33,23.11,21.01,2.1,9.9952,38176.4,85523.867
3813,3813,603351.SH,20220128,28.45,31.27,28.45,31.27,28.43,2.84,9.9894,26530.48,79347.202
3841,3841,603398.SH,20220128,16.19,17.62,16.14,17.62,16.02,1.6,9.9875,69802.81,117858.512
4163,4163,605116.SH,20220128,20.15,21.26,20.1,21.26,19.33,1.93,9.9845,22373.5,47306.575
