,Unnamed: 0,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
324,324,000826.SZ,20220509,3.04,3.33,3.04,3.33,3.03,0.3,9.901,132522.73,42960.95
326,326,000829.SZ,20220509,8.91,9.54,8.67,9.54,8.67,0.87,10.0346,338586.4,315450.114
328,328,000831.SZ,20220509,22.73,25.01,22.71,25.01,22.74,2.27,9.9824,216409.57,530196.714
389,389,000926.SZ,20220509,4.29,4.44,4.25,4.44,4.04,0.4,9.901,112400.0,49203.457
397,397,000936.SZ,20220509,4.79,4.93,4.61,4.93,4.48,0.45,10.0446,88696.93,42893.864
417,417,000968.SZ,20220509,11.58,12.84,11.08,12.84,11.67,1.17,10.0257,1089322.23,1295685.145
460,460,001228.SZ,20220509,58.39,58.39,57.86,58.39,53.08,5.31,10.0038,86767.96,506530.359
463,463,001267.SZ,20220509,5.12,5.52,5.12,5.52,5.02,0.5,9.9602,62260.11,33970.224
536,536,002062.SZ,20220509,7.84,7.84,7.84,7.84,7.13,0.71,9.9579,251370.44,197074.424
541,541,002067.SZ,20220509,3.44,3.72,3.43,3.72,3.38,0.34,10.0592,554985.09,204012.338
575,575,002103.SZ,20220509,4.69,4.69,4.69,4.69,4.26,0.43,10.0939,53029.0,24870.601
644,644,002175.SZ,20220509,2.9,3.19,2.87,3.19,2.9,0.29,10.0,248491.8,76534.752
652,652,002183.SZ,20220509,5.8,6.02,5.47,6.02,5.47,0.55,10.0548,1887942.67,1093549.079
656,656,002187.SZ,20220509,8.28,9.27,8.28,9.27,8.43,0.84,9.9644,137884.3,123460.64
685,685,002216.SZ,20220509,20.78,23.1,20.32,23.1,21.0,2.1,10.0,279287.74,623670.464
695,695,002227.SZ,20220509,11.41,12.34,11.31,12.34,11.22,1.12,9.9822,45617.57,54274.995
712,712,002244.SZ,20220509,7.7,8.4,7.5,8.4,7.64,0.76,9.9476,517083.28,411785.455
749,749,002282.SZ,20220509,7.15,7.79,7.09,7.79,7.08,0.71,10.0282,29313.0,22227.494
831,831,002365.SZ,20220509,15.92,16.06,15.5,16.06,14.6,1.46,10.0,205774.45,328260.837
841,841,002375.SZ,20220509,4.93,5.24,4.93,5.24,4.76,0.48,10.084,66519.06,34272.809
866,866,002400.SZ,20220509,4.64,4.64,4.64,4.64,4.22,0.42,9.9526,118818.65,55131.853
890,890,002425.SZ,20220509,5.5,5.71,5.44,5.71,5.19,0.52,10.0193,736855.79,416377.704
896,896,002431.SZ,20220509,2.9,2.9,2.9,2.9,2.64,0.26,9.8485,91835.8,26632.382
907,907,002443.SZ,20220509,7.78,8.45,7.78,8.45,7.68,0.77,10.026,815164.65,674083.372
1007,1007,002550.SZ,20220509,6.2,6.7,6.11,6.7,6.09,0.61,10.0164,1063312.95,693961.581
1008,1008,002551.SZ,20220509,5.21,5.21,5.21,5.21,4.74,0.47,9.9156,112074.72,58390.929
1011,1011,002554.SZ,20220509,2.87,3.2,2.87,3.2,2.91,0.29,9.9656,382880.0,118349.751
1022,1022,002565.SZ,20220509,3.62,4.07,3.61,4.07,3.7,0.37,10.0,507240.41,202464.055
1048,1048,002591.SZ,20220509,5.12,5.5,5.12,5.5,5.0,0.5,10.0,68113.0,37061.272
1069,1069,002613.SZ,20220509,5.3,5.71,5.22,5.71,5.19,0.52,10.0193,736526.09,406640.762
1072,1072,002616.SZ,20220509,4.35,4.7,4.3,4.7,4.27,0.43,10.0703,96845.77,44172.491
1074,1074,002620.SZ,20220509,4.75,5.14,4.75,5.14,4.67,0.47,10.0642,39006.5,19768.681
1079,1079,002625.SZ,20220509,13.4,14.91,13.38,14.91,13.55,1.36,10.0369,399551.53,583896.911
1080,1080,002626.SZ,20220509,21.49,23.05,21.01,23.05,20.95,2.1,10.0239,71472.27,156887.322
1082,1082,002628.SZ,20220509,3.52,3.87,3.52,3.87,3.52,0.35,9.9432,252422.0,95560.375
1117,1117,002663.SZ,20220509,1.7,1.87,1.7,1.87,1.7,0.17,10.0,208114.32,37819.553
1133,1133,002679.SZ,20220509,9.52,10.46,9.52,10.46,9.51,0.95,9.9895,25107.79,25863.884
1137,1137,002685.SZ,20220509,3.66,4.0,3.49,4.0,3.64,0.36,9.8901,1085875.86,428055.748
1140,1140,002688.SZ,20220509,4.21,4.6,4.18,4.6,4.18,0.42,10.0478,295055.88,131798.76
1151,1151,002699.SZ,20220509,4.73,5.1,4.72,5.1,4.64,0.46,9.9138,1294226.31,647477.758
1162,1162,002713.SZ,20220509,7.14,7.14,7.14,7.14,6.49,0.65,10.0154,33854.23,24171.92
1207,1207,002761.SZ,20220509,40.0,40.93,37.61,40.93,37.21,3.72,9.9973,738863.75,2916618.369
1219,1219,002775.SZ,20220509,3.57,3.85,3.54,3.85,3.5,0.35,10.0,75419.58,28330.08
1231,1231,002789.SZ,20220509,19.04,19.04,18.48,19.04,17.31,1.73,9.9942,107428.77,204233.349
1235,1235,002793.SZ,20220509,8.29,8.83,8.16,8.83,8.03,0.8,9.9626,206564.02,176442.844
1260,1260,002822.SZ,20220509,4.79,5.21,4.79,5.21,4.74,0.47,9.9156,209913.22,106181.713
1304,1304,002869.SZ,20220509,12.52,12.53,12.23,12.53,11.39,1.14,10.0088,13149.0,16462.023
1369,1369,002940.SZ,20220509,36.57,39.61,35.95,39.61,36.01,3.6,9.9972,18765.9,71712.966
1380,1380,002952.SZ,20220509,11.65,12.79,11.52,12.79,11.63,1.16,9.9742,121861.53,152591.511
1434,1434,003010.SZ,20220509,20.0,20.08,17.98,20.08,18.25,1.83,10.0274,125937.51,246875.571
1513,1513,300051.SZ,20220509,4.08,4.6,4.08,4.5,4.09,0.41,10.0244,73795.29,32092.472
2254,2254,300823.SZ,20220509,18.25,21.09,18.06,19.78,17.97,1.81,10.0723,68443.66,135792.37
2471,2471,301052.SZ,20220509,34.2,38.16,34.15,37.16,33.78,3.38,10.0059,17648.72,63871.359
2607,2607,600007.SH,20220509,13.7,15.13,13.64,15.13,13.75,1.38,10.0364,115966.1,169316.459
2649,2649,600062.SH,20220509,30.16,30.16,30.16,30.16,27.42,2.74,9.9927,66493.68,200544.939
2660,2660,600077.SH,20220509,3.7,4.1,3.67,4.1,3.73,0.37,9.9196,925648.27,367169.971
2679,2679,600103.SH,20220509,2.26,2.42,2.26,2.42,2.2,0.22,10.0,320230.05,76528.215
2708,2708,600133.SH,20220509,5.4,5.84,5.4,5.84,5.31,0.53,9.9812,485956.86,281547.052
2720,2720,600152.SH,20220509,5.15,5.71,5.15,5.7,5.19,0.51,9.8266,156490.03,87616.35
2785,2785,600228.SH,20220509,7.99,7.99,7.98,7.99,7.26,0.73,10.0551,50431.14,40289.034
2792,2792,600235.SH,20220509,4.94,5.37,4.94,5.37,4.88,0.49,10.041,242598.08,128963.52
2816,2816,600267.SH,20220509,11.26,12.57,11.21,12.57,11.43,1.14,9.9738,332089.38,399784.46
2876,2876,600340.SH,20220509,3.59,3.99,3.55,3.99,3.63,0.36,9.9174,2550246.24,982141.224
2887,2887,600356.SH,20220509,6.41,6.96,6.4,6.96,6.33,0.63,9.9526,67338.12,46252.721
2900,2900,600371.SH,20220509,13.46,15.04,13.46,15.04,13.67,1.37,10.0219,247210.17,356807.776
2938,2938,600422.SH,20220509,11.84,11.84,11.84,11.84,10.76,1.08,10.0372,11128.0,13175.552
2944,2944,600433.SH,20220509,3.06,3.34,3.06,3.34,3.04,0.3,9.8684,206134.12,68073.092
2996,2996,600510.SH,20220509,8.96,9.59,8.85,9.59,8.72,0.87,9.9771,636311.81,596885.886
2998,2998,600512.SH,20220509,3.1,3.33,3.07,3.33,3.03,0.3,9.901,1340830.06,435692.312
3010,3010,600526.SH,20220509,5.18,5.59,5.17,5.59,5.08,0.51,10.0394,80738.0,44057.866
3097,3097,600628.SH,20220509,7.71,8.44,7.64,8.44,7.67,0.77,10.0391,347921.72,284599.72
3182,3182,600732.SH,20220509,17.44,17.44,17.44,17.44,15.85,1.59,10.0315,15333.02,26740.787
3185,3185,600736.SH,20220509,5.1,5.5,5.06,5.5,5.0,0.5,10.0,358879.23,191770.69
3216,3216,600770.SH,20220509,7.81,8.59,7.7,8.59,7.81,0.78,9.9872,465217.05,390965.649
3229,3229,600785.SH,20220509,13.61,15.33,13.61,15.33,13.94,1.39,9.9713,124457.61,184837.259
3235,3235,600793.SH,20220509,10.3,10.92,10.3,10.92,9.93,0.99,9.9698,9647.01,10458.622
3261,3261,600822.SH,20220509,7.19,7.96,7.19,7.96,7.24,0.72,9.9448,91048.98,69519.33
3276,3276,600838.SH,20220509,7.59,8.64,7.55,8.64,7.85,0.79,10.0637,684042.96,565372.503
3355,3355,600963.SH,20220509,4.69,4.93,4.62,4.93,4.48,0.45,10.0446,171775.43,83489.277
3357,3357,600966.SH,20220509,6.97,7.65,6.97,7.65,6.95,0.7,10.0719,98688.06,74351.595
3475,3475,601368.SH,20220509,6.04,6.56,6.04,6.56,5.96,0.6,10.0671,388186.06,252571.567
3495,3495,601579.SH,20220509,14.33,15.68,14.33,15.68,14.25,1.43,10.0351,365977.3,551683.688
3588,3588,601975.SH,20220509,2.2,2.4,2.17,2.4,2.18,0.22,10.0917,3871237.3,908430.131
3614,3614,603016.SH,20220509,16.28,17.93,16.23,17.93,16.3,1.63,10.0,11638.0,20375.209
3622,3622,603025.SH,20220509,17.06,18.72,17.01,18.72,17.02,1.7,9.9882,44026.54,80195.782
3654,3654,603070.SH,20220509,17.96,19.66,17.79,19.66,17.87,1.79,10.0168,136150.66,256927.908
3663,3663,603085.SH,20220509,7.04,7.28,7.04,7.28,6.62,0.66,9.9698,84785.31,61461.041
3680,3680,603108.SH,20220509,12.11,12.11,12.11,12.11,11.01,1.1,9.9909,28899.22,34996.955
3692,3692,603123.SH,20220509,13.56,14.41,13.2,14.41,13.1,1.31,10.0,502957.46,709920.326
3723,3723,603183.SH,20220509,5.43,5.84,5.38,5.84,5.31,0.53,9.9812,184446.43,104995.556
3729,3729,603191.SH,20220509,23.0,25.01,20.47,25.01,22.74,2.27,9.9824,625817.1,1380815.77
3738,3738,603206.SH,20220509,23.01,23.01,23.01,23.01,20.92,2.09,9.9904,5965.75,13727.191
3751,3751,603222.SH,20220509,15.99,17.41,15.92,17.41,15.83,1.58,9.981,246351.03,422966.434
3757,3757,603229.SH,20220509,78.65,78.66,74.73,78.66,71.51,7.15,9.9986,99934.79,781148.271
3793,3793,603316.SH,20220509,5.88,6.28,5.86,6.28,5.71,0.57,9.9825,140402.2,86207.659
3823,3823,603359.SH,20220509,9.45,10.42,9.45,10.42,9.47,0.95,10.0317,109894.67,112106.441
3862,3862,603500.SH,20220509,12.31,13.83,12.3,13.83,12.57,1.26,10.0239,90468.72,121138.997
3879,3879,603533.SH,20220509,14.53,14.53,14.53,14.53,13.21,1.32,9.9924,19385.56,28167.219
3907,3907,603598.SH,20220509,8.98,9.15,8.98,9.15,8.32,0.83,9.976,38952.73,35506.63
3916,3916,603608.SH,20220509,4.67,4.77,4.38,4.77,4.34,0.43,9.9078,56203.99,26195.09
3924,3924,603618.SH,20220509,5.49,5.49,5.49,5.49,4.99,0.5,10.02,42551.1,23360.554
4006,4006,603778.SH,20220509,4.51,4.84,4.5,4.84,4.4,0.44,10.0,263004.0,124004.565
4074,4074,603900.SH,20220509,6.27,6.82,6.21,6.82,6.2,0.62,10.0,19047.6,12556.987
4078,4078,603908.SH,20220509,66.58,76.65,66.1,76.65,69.68,6.97,10.0029,49019.08,349982.129
4106,4106,603963.SH,20220509,13.0,13.27,12.45,13.27,12.06,1.21,10.0332,302274.09,390457.276
4141,4141,605016.SH,20220509,32.96,36.18,32.92,36.18,32.89,3.29,10.003,22934.38,80692.442
4151,4151,605066.SH,20220509,7.36,8.14,7.36,8.14,7.4,0.74,10.0,123680.53,99827.446
4207,4207,605289.SH,20220509,21.24,23.13,21.08,23.13,21.03,2.1,9.9857,17252.63,38559.333
4212,4212,605303.SH,20220509,11.9,12.93,11.88,12.93,11.75,1.18,10.0426,10224.1,13167.714
4274,4274,688032.SH,20220509,652.0,727.0,652.0,726.58,660.58,66.0,9.9912,3649.0,258162.657
