,Unnamed: 0,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
11,11,000014.SZ,20220429,11.0,11.78,10.6,11.78,10.71,1.07,9.9907,483728.32,535720.643
17,17,000023.SZ,20220429,9.48,10.56,9.29,10.56,9.6,0.96,10.0,63320.88,62591.374
22,22,000029.SZ,20220429,8.44,8.87,8.32,8.87,8.06,0.81,10.0496,116888.11,101259.786
28,28,000036.SZ,20220429,3.66,3.96,3.65,3.96,3.6,0.36,10.0,292232.3,112551.223
33,33,000042.SZ,20220429,7.11,7.82,7.05,7.82,7.11,0.71,9.9859,38174.35,28660.069
102,102,000506.SZ,20220429,2.45,2.45,2.45,2.45,2.23,0.22,9.8655,82204.0,20139.98
108,108,000516.SZ,20220429,7.79,8.58,7.7,8.58,7.8,0.78,10.0,1042815.98,870774.031
136,136,000548.SZ,20220429,4.24,4.66,4.15,4.66,4.24,0.42,9.9057,386847.91,170448.086
180,180,000607.SZ,20220429,4.06,4.33,4.01,4.33,3.94,0.39,9.8985,206586.37,86710.676
194,194,000625.SZ,20220429,10.47,10.47,10.47,10.47,9.52,0.95,9.979,298727.48,312767.671
217,217,000665.SZ,20220429,7.0,7.55,6.9,7.55,6.86,0.69,10.0583,1202923.69,884220.37
259,259,000720.SZ,20220429,5.23,5.24,5.03,5.24,4.76,0.48,10.084,141147.91,73908.073
261,261,000722.SZ,20220429,15.11,15.11,14.95,15.11,13.74,1.37,9.9709,422643.97,638532.539
270,270,000733.SZ,20220429,98.25,105.71,98.2,105.71,96.1,9.61,10.0,100639.66,1043960.649
272,272,000736.SZ,20220429,23.95,25.41,23.01,25.41,23.1,2.31,10.0,987983.24,2393647.118
281,281,000756.SZ,20220429,13.74,13.74,13.74,13.74,12.49,1.25,10.008,40578.29,55754.57
293,293,000779.SZ,20220429,9.12,10.0,9.11,10.0,9.09,0.91,10.011,65096.04,63755.016
