,Unnamed: 0,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
88,88,000422.SZ,20220217,19.1,20.88,18.6,20.88,18.98,1.9,10.0105,1411727.49,2840729.628
134,134,000546.SZ,20220217,13.18,14.5,13.17,14.5,13.18,1.32,10.0152,601888.01,849988.695
330,330,000826.SZ,20220217,4.27,4.69,4.23,4.69,4.26,0.43,10.0939,115426.09,52971.962
467,467,001267.SZ,20220217,7.59,7.88,7.5,7.88,7.16,0.72,10.0559,460593.38,356531.463
471,471,001313.SZ,20220217,8.53,8.53,8.53,8.53,7.75,0.78,10.0645,3054.23,2605.258
608,608,002133.SZ,20220217,3.9,4.04,3.69,4.04,3.67,0.37,10.0817,1706543.71,672949.82
615,615,002140.SZ,20220217,12.45,13.7,12.29,13.7,12.45,1.25,10.0402,232460.15,308468.238
629,629,002155.SZ,20220217,11.06,12.1,10.9,12.1,11.0,1.1,10.0,1302011.24,1506607.901
792,792,002322.SZ,20220217,10.69,11.52,10.65,11.52,10.47,1.05,10.0287,76722.43,85845.596
934,934,002466.SZ,20220217,86.01,95.92,86.01,95.92,87.2,8.72,10.0,1127711.36,10537596.934
956,956,002489.SZ,20220217,3.37,3.73,3.35,3.73,3.39,0.34,10.0295,523397.51,189617.455
1122,1122,002658.SZ,20220217,8.33,8.94,8.2,8.94,8.13,0.81,9.9631,278304.64,244422.563
1131,1131,002667.SZ,20220217,17.6,17.71,16.25,17.71,16.1,1.61,10.0,287221.65,490913.605
1180,1180,002721.SZ,20220217,4.35,4.86,4.12,4.86,4.42,0.44,9.9548,1686153.22,766045.482
1197,1197,002738.SZ,20220217,73.0,81.39,73.0,81.39,73.99,7.4,10.0014,213345.68,1678372.817
1213,1213,002756.SZ,20220217,132.99,147.26,131.04,147.26,133.87,13.39,10.0022,119350.09,1694314.654
1218,1218,002761.SZ,20220217,17.53,17.53,16.78,17.53,15.94,1.59,9.9749,780489.02,1362135.406
1258,1258,002805.SZ,20220217,30.12,32.89,29.7,32.89,29.9,2.99,10.0,94466.5,296519.684
1268,1268,002816.SZ,20220217,18.11,19.79,17.94,19.79,17.99,1.8,10.0056,43327.5,83205.018
1335,1335,002887.SZ,20220217,10.29,11.17,10.22,11.17,10.15,1.02,10.0493,231276.95,253837.934
2662,2662,600096.SH,20220217,20.35,21.31,20.0,21.31,19.37,1.94,10.0155,1133147.1,2360221.717
2752,2752,600199.SH,20220217,17.33,17.33,17.33,17.33,15.75,1.58,10.0317,129987.89,225269.013
2784,2784,600235.SH,20220217,6.02,6.6,5.94,6.6,6.0,0.6,10.0,457586.04,294608.531
2822,2822,600283.SH,20220217,13.8,15.35,13.8,15.35,13.95,1.4,10.0358,146683.25,215845.577
2957,2957,600463.SH,20220217,9.23,10.19,9.15,10.17,9.26,0.91,9.8272,196854.25,193969.76
3002,3002,600520.SH,20220217,9.48,10.38,9.41,10.38,9.44,0.94,9.9576,84202.1,86556.863
3272,3272,600830.SH,20220217,5.36,5.9,5.27,5.9,5.36,0.54,10.0746,257627.79,146770.609
3415,3415,601069.SH,20220217,13.15,14.43,12.88,14.43,13.12,1.31,9.9848,383094.78,526788.843
3544,3544,601789.SH,20220217,5.69,5.69,5.69,5.69,5.17,0.52,10.058,243523.09,138564.638
3633,3633,603029.SH,20220217,19.71,21.25,18.88,21.25,19.32,1.93,9.9896,191154.2,390999.113
3697,3697,603122.SH,20220217,6.63,6.63,6.63,6.63,6.03,0.6,9.9502,4400.27,2917.379
3794,3794,603316.SH,20220217,8.29,8.29,8.29,8.29,7.54,0.75,9.9469,29279.3,24272.54
3840,3840,603388.SH,20220217,8.6,9.3,8.55,9.3,8.45,0.85,10.0592,302252.22,270297.145
3847,3847,603399.SH,20220217,13.3,14.6,13.18,14.6,13.27,1.33,10.0226,563754.17,801242.245
3884,3884,603551.SH,20220217,10.19,10.2,10.1,10.2,9.27,0.93,10.0324,32104.51,32733.409
3913,3913,603603.SH,20220217,5.12,5.59,5.12,5.59,5.08,0.51,10.0394,90499.0,49661.068
3956,3956,603679.SH,20220217,13.39,14.73,13.26,14.73,13.39,1.34,10.0075,50638.8,72640.402
4001,4001,603759.SH,20220217,17.56,19.16,17.37,19.16,17.42,1.74,9.9885,268565.62,508582.234
4027,4027,603815.SH,20220217,8.25,8.98,8.1,8.98,8.16,0.82,10.049,727674.62,613408.425
4209,4209,605289.SH,20220217,31.91,35.33,31.8,35.33,32.12,3.21,9.9938,28060.5,96180.566
