,Unnamed: 0,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
14,14,000019.SZ,20220321,7.5,8.26,7.49,8.26,7.51,0.75,9.9867,416096.67,337867.698
44,44,000061.SZ,20220321,5.63,6.16,5.63,6.16,5.6,0.56,10.0,227698.12,136241.898
100,100,000504.SZ,20220321,19.69,21.56,19.69,21.56,19.6,1.96,10.0,111104.27,235344.84
101,101,000505.SZ,20220321,8.0,8.64,7.86,8.64,7.85,0.79,10.0637,361485.41,300878.002
106,106,000513.SZ,20220321,39.18,41.25,38.58,41.25,37.5,3.75,10.0,443188.52,1800599.304
109,109,000517.SZ,20220321,3.11,3.11,3.11,3.11,2.83,0.28,9.894,504479.13,156893.009
115,115,000524.SZ,20220321,13.75,14.22,12.67,14.22,12.93,1.29,9.9768,408849.29,557761.1
190,190,000619.SZ,20220321,6.9,6.9,6.9,6.9,6.27,0.63,10.0478,32321.0,22301.49
207,207,000639.SZ,20220321,5.18,5.18,5.18,5.18,4.71,0.47,9.9788,119271.5,61782.637
222,222,000671.SZ,20220321,2.62,2.87,2.54,2.87,2.61,0.26,9.9617,5693736.16,1576697.417
247,247,000705.SZ,20220321,8.81,9.64,8.81,9.64,8.76,0.88,10.0457,436707.45,415784.699
276,276,000739.SZ,20220321,33.91,36.92,33.0,36.92,33.56,3.36,10.0119,508514.67,1779360.62
299,299,000788.SZ,20220321,13.0,15.4,13.0,15.4,14.0,1.4,10.0,1716534.79,2459966.902
339,339,000838.SZ,20220321,9.85,10.84,9.73,10.84,9.85,0.99,10.0508,555318.54,581470.355
345,345,000856.SZ,20220321,10.78,11.94,10.57,11.94,10.85,1.09,10.0461,383688.62,431915.423
348,348,000860.SZ,20220321,25.97,25.97,25.6,25.97,23.61,2.36,9.9958,206383.73,535857.267
352,352,000868.SZ,20220321,4.61,5.15,4.61,5.15,4.68,0.47,10.0427,747308.25,375594.525
388,388,000918.SZ,20220321,2.54,2.79,2.51,2.79,2.54,0.25,9.8425,1936269.82,525318.432
389,389,000919.SZ,20220321,8.25,8.4,7.77,8.4,7.64,0.76,9.9476,193724.2,159208.108
421,421,000965.SZ,20220321,4.26,4.33,4.06,4.33,3.94,0.39,9.8985,569494.27,242766.956
474,474,001313.SZ,20220321,15.38,17.06,15.18,17.06,15.51,1.55,9.9936,350131.53,572576.73
