,Unnamed: 0,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
21,21,000029.SZ,20220505,9.66,9.76,9.48,9.76,8.87,0.89,10.0338,112019.04,108512.867
71,71,000403.SZ,20220505,18.0,19.58,17.55,19.58,17.8,1.78,10.0,56302.73,106547.228
118,118,000533.SZ,20220505,2.9,3.18,2.9,3.18,2.89,0.29,10.0346,251053.02,76849.952
147,147,000567.SZ,20220505,15.2,16.72,15.2,16.72,15.2,1.52,10.0,60759.34,99374.509
186,186,000625.SZ,20220505,11.3,11.52,11.07,11.52,10.47,1.05,10.0287,1115967.05,1268369.644
220,220,000680.SZ,20220505,3.84,4.07,3.78,4.07,3.7,0.37,10.0,365645.61,143632.626
233,233,000700.SZ,20220505,4.1,4.32,4.1,4.32,3.93,0.39,9.9237,46940.78,20070.202
238,238,000707.SZ,20220505,11.4,12.2,11.23,12.2,11.09,1.11,10.009,209107.02,246781.188
242,242,000711.SZ,20220505,2.52,2.77,2.47,2.77,2.52,0.25,9.9206,246534.1,64606.436
252,252,000722.SZ,20220505,16.62,16.62,16.11,16.62,15.11,1.51,9.9934,669080.33,1106511.748
271,271,000756.SZ,20220505,15.11,15.11,15.11,15.11,13.74,1.37,9.9709,41572.67,62816.304
322,322,000833.SZ,20220505,6.76,7.5,6.74,7.5,6.82,0.68,9.9707,148807.22,107500.878
354,354,000893.SZ,20220505,35.4,39.16,35.01,39.16,35.6,3.56,10.0,244634.86,915213.451
405,405,000965.SZ,20220505,6.79,7.51,6.64,7.51,6.83,0.68,9.9561,2794791.64,1991980.256
427,427,000993.SZ,20220505,13.2,14.73,12.98,14.73,13.39,1.34,10.0075,586870.83,833278.418
451,451,001228.SZ,20220505,48.25,48.25,48.25,48.25,43.86,4.39,10.0091,2731.17,13177.895
488,488,002025.SZ,20220505,58.8,64.77,58.65,64.77,58.88,5.89,10.0034,66930.59,428410.19
525,525,002062.SZ,20220505,6.48,6.48,6.48,6.48,5.89,0.59,10.017,120017.34,77771.236
541,541,002081.SZ,20220505,4.9,5.24,4.88,5.24,4.76,0.48,10.084,226916.26,115896.57
545,545,002085.SZ,20220505,4.15,4.15,4.15,4.15,3.77,0.38,10.0796,55453.22,23013.086
548,548,002088.SZ,20220505,17.44,17.44,17.44,17.44,15.85,1.59,10.0315,9551.3,16657.467
551,551,002091.SZ,20220505,9.33,10.14,9.28,10.14,9.22,0.92,9.9783,330840.46,325335.178
556,556,002096.SZ,20220505,10.8,11.12,10.3,11.12,10.11,1.01,9.9901,60146.26,64707.342
571,571,002111.SZ,20220505,8.01,8.81,7.97,8.81,8.01,0.8,9.9875,84512.11,71662.455
586,586,002127.SZ,20220505,5.24,5.27,4.95,5.27,4.79,0.48,10.0209,1079936.02,554984.886
592,592,002133.SZ,20220505,3.56,3.63,3.46,3.63,3.3,0.33,10.0,358315.31,127937.484
663,663,002206.SZ,20220505,4.76,5.19,4.76,5.19,4.72,0.47,9.9576,189971.41,95062.168
768,768,002315.SZ,20220505,14.2,14.48,13.59,14.48,13.16,1.32,10.0304,92724.78,131616.484
801,801,002349.SZ,20220505,14.2,15.28,13.93,15.28,13.89,1.39,10.0072,1213345.75,1779838.698
816,816,002365.SZ,20220505,12.66,13.27,11.81,13.27,12.06,1.21,10.0332,668630.37,853898.349
849,849,002399.SZ,20220505,12.3,12.94,11.99,12.94,11.76,1.18,10.034,51417.32,64873.247
931,931,002489.SZ,20220505,3.56,3.63,3.41,3.63,3.3,0.33,10.0,514529.88,182308.29
947,947,002505.SZ,20220505,2.64,2.89,2.6,2.89,2.63,0.26,9.8859,1285887.13,359390.268
951,951,002510.SZ,20220505,3.33,3.33,3.33,3.33,3.03,0.3,9.901,31138.29,10369.05
958,958,002517.SZ,20220505,4.6,4.97,4.52,4.97,4.52,0.45,9.9558,903730.02,433531.282
983,983,002543.SZ,20220505,6.39,6.75,6.29,6.75,6.14,0.61,9.9349,47035.09,30951.254
