,Unnamed: 0,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
8,8,000010.SZ,20220516,3.52,3.83,3.35,3.83,3.48,0.35,10.0575,655203.96,236917.441
14,14,000019.SZ,20220516,7.97,8.45,7.88,8.45,7.68,0.77,10.026,168689.49,139091.857
33,33,000042.SZ,20220516,10.2,10.27,9.95,10.27,9.34,0.93,9.9572,137237.88,140504.279
99,99,000507.SZ,20220516,5.49,6.08,5.49,6.08,5.53,0.55,9.9458,603008.41,361638.433
105,105,000517.SZ,20220516,4.1,4.1,3.85,4.1,3.73,0.37,9.9196,1382404.1,556538.959
115,115,000529.SZ,20220516,6.0,6.57,5.94,6.57,5.97,0.6,10.0503,125069.62,78705.185
118,118,000532.SZ,20220516,10.4,11.44,10.39,11.44,10.4,1.04,10.0,174610.21,195249.473
132,132,000548.SZ,20220516,6.36,6.36,6.36,6.36,5.78,0.58,10.0346,27117.5,17246.73
136,136,000553.SZ,20220516,10.8,11.75,10.7,11.75,10.68,1.07,10.0187,212391.74,241204.787
181,181,000615.SZ,20220516,7.71,8.4,7.66,8.4,7.64,0.76,9.9476,619063.47,501050.544
195,195,000632.SZ,20220516,5.61,6.14,5.37,6.14,5.58,0.56,10.0358,1545043.63,899300.128
211,211,000665.SZ,20220516,8.39,9.17,8.33,9.17,8.34,0.83,9.952,2408953.73,2146365.327
240,240,000707.SZ,20220516,12.03,12.86,12.03,12.86,11.69,1.17,10.0086,160622.9,203896.314
246,246,000713.SZ,20220516,9.25,9.74,9.06,9.74,8.85,0.89,10.0565,550502.87,520570.779
250,250,000718.SZ,20220516,3.6,3.87,3.54,3.87,3.52,0.35,9.9432,535568.1,198116.714
254,254,000722.SZ,20220516,23.54,25.54,23.41,25.54,23.22,2.32,9.9914,996452.96,2507747.394
272,272,000753.SZ,20220516,3.55,3.85,3.49,3.85,3.5,0.35,10.0,295542.82,109593.567
293,293,000790.SZ,20220516,4.7,5.08,4.69,5.08,4.62,0.46,9.9567,537055.8,267382.349
387,387,000926.SZ,20220516,7.15,7.15,7.15,7.15,6.5,0.65,10.0,86900.92,62134.158
404,404,000953.SZ,20220516,7.01,7.67,7.0,7.67,6.97,0.7,10.043,308513.5,229250.736
406,406,000957.SZ,20220516,5.25,5.25,5.16,5.25,4.77,0.48,10.0629,232301.17,121903.423
435,435,000993.SZ,20220516,13.53,14.72,13.3,14.72,13.38,1.34,10.0149,534945.55,741285.615
467,467,001313.SZ,20220516,12.49,13.61,12.41,13.61,12.37,1.24,10.0243,165087.03,219452.498
469,469,001319.SZ,20220516,25.94,25.94,25.94,25.94,23.58,2.36,10.0085,3327.66,8631.95
490,490,002016.SZ,20220516,6.7,7.01,6.28,7.01,6.37,0.64,10.0471,266937.95,177526.89
514,514,002041.SZ,20220516,22.4,23.62,22.18,23.62,21.47,2.15,10.014,462621.18,1075480.608
611,611,002141.SZ,20220516,4.49,4.86,4.36,4.86,4.42,0.44,9.9548,460112.11,209006.23
631,631,002163.SZ,20220516,12.74,13.73,12.35,13.73,12.48,1.25,10.016,590870.68,777825.928
710,710,002243.SZ,20220516,9.26,9.26,9.05,9.26,8.42,0.84,9.9762,91788.33,84928.05
758,758,002292.SZ,20220516,4.49,4.55,4.03,4.55,4.14,0.41,9.9034,1049244.61,458059.746
812,812,002346.SZ,20220516,12.07,13.33,12.07,13.33,12.12,1.21,9.9835,99750.36,128253.47
842,842,002377.SZ,20220516,3.34,3.34,3.18,3.34,3.04,0.3,9.8684,1040367.01,345334.619
884,884,002420.SZ,20220516,5.35,5.76,5.32,5.76,5.24,0.52,9.9237,47363.0,26554.831
950,950,002492.SZ,20220516,5.46,5.95,5.46,5.95,5.41,0.54,9.9815,474922.07,275852.582
954,954,002496.SZ,20220516,3.35,3.42,3.11,3.42,3.11,0.31,9.9678,1034158.52,343459.741
1016,1016,002560.SZ,20220516,5.55,5.56,5.55,5.56,5.05,0.51,10.099,118352.18,65785.644
1017,1017,002561.SZ,20220516,13.29,15.44,12.93,15.44,14.04,1.4,9.9715,1071453.16,1517660.231
1067,1067,002612.SZ,20220516,24.55,26.73,24.55,26.73,24.3,2.43,10.0,268820.47,695763.066
1106,1106,002654.SZ,20220516,3.41,3.63,3.32,3.63,3.3,0.33,10.0,297456.34,105229.521
1162,1162,002715.SZ,20220516,14.85,14.85,14.85,14.85,13.5,1.35,10.0,8249.0,12249.765
1209,1209,002766.SZ,20220516,6.14,6.14,6.14,6.14,5.58,0.56,10.0358,2866.0,1759.724
1217,1217,002775.SZ,20220516,4.3,4.62,4.3,4.62,4.2,0.42,10.0,191879.84,86620.298
1316,1316,002883.SZ,20220516,14.78,16.26,14.1,16.26,14.78,1.48,10.0135,372545.46,585989.149
1318,1318,002885.SZ,20220516,15.94,17.27,15.7,17.27,15.7,1.57,10.0,180209.57,306377.86
1422,1422,002999.SZ,20220516,6.84,7.37,6.77,7.37,6.7,0.67,10.0,378825.84,274665.505
1433,1433,003010.SZ,20220516,17.81,20.36,17.53,20.36,18.51,1.85,9.9946,97493.15,190131.804
2666,2666,600084.SH,20220516,5.88,6.45,5.87,6.45,5.86,0.59,10.0683,582293.92,367121.897
2725,2725,600159.SH,20220516,3.1,3.33,3.05,3.33,3.03,0.3,9.901,830261.02,268730.317
2747,2747,600185.SH,20220516,5.45,5.86,5.29,5.86,5.33,0.53,9.9437,671120.71,374514.741
2770,2770,600212.SH,20220516,4.87,5.36,4.82,5.36,4.87,0.49,10.0616,215899.4,112806.849
2784,2784,600228.SH,20220516,6.95,7.77,6.63,7.77,7.06,0.71,10.0567,267283.42,193829.401
2853,2853,600313.SH,20220516,10.81,11.37,10.65,11.37,10.34,1.03,9.9613,1481265.29,1645044.247
2885,2885,600354.SH,20220516,5.98,6.31,5.85,6.31,5.74,0.57,9.9303,631805.63,391950.752
2920,2920,600395.SH,20220516,8.0,8.76,7.9,8.76,7.96,0.8,10.0503,342370.58,290705.275
2971,2971,600479.SH,20220516,11.41,11.41,11.16,11.41,10.37,1.04,10.0289,332680.75,379329.451
2995,2995,600508.SH,20220516,15.2,16.62,15.14,16.62,15.11,1.51,9.9934,775540.2,1255267.451
3024,3024,600543.SH,20220516,5.67,6.18,5.66,6.18,5.62,0.56,9.9644,132084.27,78867.46
3086,3086,600613.SH,20220516,5.96,6.33,5.9,6.33,5.75,0.58,10.087,217114.01,132688.249
3098,3098,600628.SH,20220516,8.3,9.66,8.28,9.66,8.78,0.88,10.0228,558576.68,494068.395
3105,3105,600638.SH,20220516,5.73,6.15,5.73,6.15,5.59,0.56,10.0179,76837.61,46384.117
3154,3154,600698.SH,20220516,4.79,5.17,4.74,5.17,4.7,0.47,10.0,1097739.34,555671.702
