,Unnamed: 0,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
13,13,000017.SZ,20220519,3.66,3.76,3.64,3.76,3.42,0.34,9.9415,133556.91,49894.435
33,33,000042.SZ,20220519,8.75,9.82,8.73,9.82,8.93,0.89,9.9664,135622.76,129036.203
40,40,000056.SZ,20220519,4.75,5.2,4.75,5.2,4.73,0.47,9.9366,286005.0,146342.034
60,60,000151.SZ,20220519,9.32,9.32,9.32,9.32,8.47,0.85,10.0354,48396.37,45105.417
142,142,000560.SZ,20220519,2.75,3.09,2.72,3.09,2.81,0.28,9.9644,1274848.27,382290.205
164,164,000592.SZ,20220519,2.3,2.55,2.28,2.55,2.32,0.23,9.9138,557904.6,138039.41
178,178,000609.SZ,20220519,6.0,6.52,6.0,6.52,5.93,0.59,9.9494,405048.94,258016.119
197,197,000635.SZ,20220519,8.49,9.35,8.36,9.35,8.5,0.85,10.0,160312.93,140475.272
210,210,000663.SZ,20220519,6.28,7.0,6.21,7.0,6.36,0.64,10.0629,65024.82,44148.733
272,272,000753.SZ,20220519,3.62,4.05,3.61,4.05,3.68,0.37,10.0543,269542.87,107055.605
274,274,000756.SZ,20220519,25.02,27.67,25.0,27.67,25.15,2.52,10.0199,540828.56,1456374.644
286,286,000779.SZ,20220519,15.98,16.18,15.65,16.18,14.71,1.47,9.9932,136324.96,218590.3
299,299,000797.SZ,20220519,3.58,3.99,3.56,3.99,3.63,0.36,9.9174,870137.15,336970.099
373,373,000909.SZ,20220519,8.61,8.61,8.61,8.61,7.83,0.78,9.9617,75745.32,65216.721
387,387,000926.SZ,20220519,6.02,6.9,5.9,6.9,6.27,0.63,10.0478,2703569.9,1791356.979
406,406,000957.SZ,20220519,7.0,7.0,7.0,7.0,6.36,0.64,10.0629,262782.06,183947.442
423,423,000976.SZ,20220519,4.06,4.54,4.05,4.54,4.13,0.41,9.9274,446365.66,196559.018
429,429,000985.SZ,20220519,19.16,20.25,19.16,20.25,18.41,1.84,9.9946,71196.71,140786.94
468,468,001319.SZ,20220519,34.52,34.52,34.52,34.52,31.38,3.14,10.0064,13306.33,45933.451
526,526,002053.SZ,20220519,11.05,12.38,11.02,12.38,11.25,1.13,10.0444,427689.97,518856.651
529,529,002056.SZ,20220519,18.85,20.92,18.85,20.92,19.02,1.9,9.9895,824602.73,1661842.674
587,587,002116.SZ,20220519,10.27,10.27,10.27,10.27,9.34,0.93,9.9572,118892.45,122102.546
626,626,002159.SZ,20220519,9.3,10.54,9.21,10.54,9.58,0.96,10.0209,153469.27,156175.481
629,629,002162.SZ,20220519,4.5,5.03,4.45,5.03,4.57,0.46,10.0656,334072.67,158607.457
754,754,002289.SZ,20220519,5.51,6.18,5.43,6.18,5.62,0.56,9.9644,122361.99,71470.259
774,774,002309.SZ,20220519,4.96,5.4,4.91,5.4,4.91,0.49,9.9796,1239702.62,649018.553
782,782,002317.SZ,20220519,14.73,16.54,14.65,16.54,15.04,1.5,9.9734,676105.79,1080000.089
798,798,002333.SZ,20220519,4.66,5.19,4.66,5.19,4.72,0.47,9.9576,122568.0,60876.795
871,871,002407.SZ,20220519,36.0,37.63,35.22,37.63,34.21,3.42,9.9971,545558.63,2021272.914
897,897,002435.SZ,20220519,5.01,5.56,4.92,5.56,5.05,0.51,10.099,775652.18,416279.319
944,944,002487.SZ,20220519,25.8,28.83,25.51,28.83,26.21,2.62,9.9962,475481.7,1308627.045
974,974,002518.SZ,20220519,18.0,20.49,17.71,20.49,18.63,1.86,9.9839,366584.22,715264.511
984,984,002529.SZ,20220519,12.7,14.11,12.6,14.11,12.83,1.28,9.9766,99796.73,135323.063
1016,1016,002561.SZ,20220519,16.89,17.55,16.44,17.55,15.95,1.6,10.0313,1187062.08,2050754.945
1036,1036,002581.SZ,20220519,15.9,17.64,15.75,17.64,16.04,1.6,9.9751,192354.0,326851.101
1061,1061,002607.SZ,20220519,5.05,5.39,4.97,5.39,4.9,0.49,10.0,1071236.94,554859.106
1072,1072,002620.SZ,20220519,5.71,6.42,5.65,6.42,5.84,0.58,9.9315,336233.85,212404.059
1131,1131,002679.SZ,20220519,10.3,11.36,10.13,11.36,10.33,1.03,9.971,55799.73,62201.225
1133,1133,002682.SZ,20220519,4.0,4.47,3.99,4.47,4.06,0.41,10.0985,347838.8,151373.739
1209,1209,002766.SZ,20220519,7.72,8.17,7.66,8.17,7.43,0.74,9.9596,268814.18,214886.228
1217,1217,002775.SZ,20220519,4.8,5.15,4.78,5.15,4.68,0.47,10.0427,1021876.36,515402.605
1246,1246,002808.SZ,20220519,6.31,6.94,6.25,6.94,6.31,0.63,9.9842,94988.44,64157.625
