,Unnamed: 0,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
180,180,000607.SZ,20220113,6.04,6.4,5.84,6.4,5.82,0.58,9.9656,1243138.92,756565.683
191,191,000620.SZ,20220113,3.39,3.64,3.27,3.64,3.31,0.33,9.9698,1289188.3,449952.656
192,192,000622.SZ,20220113,4.18,4.6,4.18,4.6,4.18,0.42,10.0478,147354.22,66726.941
261,261,000721.SZ,20220113,5.04,5.04,5.04,5.04,4.58,0.46,10.0437,139359.07,70236.971
294,294,000779.SZ,20220113,9.88,10.85,9.88,10.85,9.86,0.99,10.0406,104257.26,108884.604
317,317,000810.SZ,20220113,12.35,12.93,12.22,12.93,11.75,1.18,10.0426,376054.19,474871.508
337,337,000836.SZ,20220113,3.11,3.11,3.07,3.11,2.83,0.28,9.894,852465.93,265081.525
466,466,001234.SZ,20220113,28.8,28.8,28.8,28.8,26.18,2.62,10.0076,3349.82,9647.481
537,537,002062.SZ,20220113,4.45,4.88,4.43,4.88,4.44,0.44,9.9099,894369.92,427866.472
607,607,002134.SZ,20220113,9.42,10.36,9.35,10.36,9.42,0.94,9.9788,107915.03,108808.973
658,658,002186.SZ,20220113,11.11,12.3,10.95,12.3,11.18,1.12,10.0179,335931.95,397573.738
695,695,002224.SZ,20220113,5.38,5.93,5.36,5.93,5.39,0.54,10.0186,163863.65,95842.269
772,772,002303.SZ,20220113,3.91,4.18,3.8,4.18,3.8,0.38,10.0,792992.03,325386.132
799,799,002330.SZ,20220113,8.05,8.05,8.05,8.05,7.32,0.73,9.9727,32041.0,25793.005
805,805,002336.SZ,20220113,5.37,5.9,5.32,5.9,5.36,0.54,10.0746,57528.67,32422.301
818,818,002349.SZ,20220113,11.71,13.3,11.58,13.3,12.09,1.21,10.0083,1371630.66,1725462.884
880,880,002412.SZ,20220113,7.54,8.71,7.52,8.71,7.92,0.79,9.9747,892932.89,727157.323
900,900,002432.SZ,20220113,68.44,68.44,65.0,68.44,62.22,6.22,9.9968,313760.13,2143543.681
994,994,002530.SZ,20220113,6.65,7.32,6.61,7.32,6.65,0.67,10.0752,300331.34,211279.062
1001,1001,002537.SZ,20220113,7.71,8.45,7.64,8.45,7.68,0.77,10.026,2405087.59,1924360.257
1014,1014,002550.SZ,20220113,5.76,6.46,5.56,6.46,5.87,0.59,10.0511,1966006.02,1218515.644
1068,1068,002605.SZ,20220113,26.59,29.25,26.35,29.25,26.59,2.66,10.0038,297964.43,838409.11
