,Unnamed: 0,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
336,336,000836.SZ,20220118,3.97,3.97,3.97,3.97,3.61,0.36,9.9723,187397.77,74396.914
465,465,001227.SZ,20220118,5.65,5.65,5.65,5.65,5.14,0.51,9.9222,107114.59,60519.743
466,466,001234.SZ,20220118,37.0,38.34,36.35,38.34,34.85,3.49,10.0143,34119.23,128019.471
470,470,001317.SZ,20220118,76.39,85.03,75.76,85.03,77.3,7.73,10.0,70333.16,583004.739
537,537,002062.SZ,20220118,4.53,5.02,4.47,5.02,4.56,0.46,10.0877,619696.61,298260.696
544,544,002069.SZ,20220118,3.97,4.26,3.97,4.26,3.87,0.39,10.0775,841885.83,349918.243
782,782,002314.SZ,20220118,3.7,4.08,3.7,4.08,3.71,0.37,9.973,910550.38,363377.12
784,784,002316.SZ,20220118,6.3,6.92,5.86,6.92,6.29,0.63,10.0159,961958.11,643024.007
798,798,002330.SZ,20220118,10.73,10.73,10.73,10.73,9.75,0.98,10.0513,41765.34,44814.209
841,841,002374.SZ,20220118,8.18,9.04,8.01,9.04,8.22,0.82,9.9757,2892919.62,2493657.318
884,884,002417.SZ,20220118,6.3,6.31,6.29,6.31,5.74,0.57,9.9303,156461.64,98694.747
993,993,002530.SZ,20220118,9.75,9.75,9.75,9.75,8.86,0.89,10.0451,67425.48,65739.843
1068,1068,002606.SZ,20220118,10.28,11.53,10.28,11.53,10.48,1.05,10.0191,764069.86,835449.637
1391,1391,002951.SZ,20220118,15.22,17.55,14.36,17.55,15.95,1.6,10.0313,320136.52,507738.802
1474,1474,003042.SZ,20220118,33.24,36.5,29.86,36.5,33.18,3.32,10.006,148852.56,496159.206
2576,2576,430510.BJ,20220118,18.18,21.65,18.18,19.86,18.06,1.8,9.9668,11432.1,23143.064
2613,2613,600053.SH,20220118,17.01,18.85,16.95,18.85,17.14,1.71,9.9767,114783.77,209418.003
2774,2774,600238.SH,20220118,16.16,17.77,16.05,17.77,16.15,1.62,10.031,505754.9,888534.068
2836,2836,600315.SH,20220118,41.7,41.7,40.88,41.7,37.91,3.79,9.9974,280799.02,1169832.682
3086,3086,600633.SH,20220118,10.91,10.91,10.91,10.91,9.92,0.99,9.9798,211213.73,230434.179
3154,3154,600714.SH,20220118,15.13,16.59,15.08,16.59,15.08,1.51,10.0133,146088.23,234395.995
3193,3193,600756.SH,20220118,16.47,16.47,16.47,16.47,14.97,1.5,10.02,38117.7,62779.852
3375,3375,600996.SH,20220118,6.28,6.91,6.27,6.91,6.28,0.63,10.0318,649056.67,443622.999
3380,3380,601001.SH,20220118,10.89,11.68,10.72,11.67,10.62,1.05,9.887,1432741.01,1619584.666
3419,3419,601127.SH,20220118,45.75,51.93,44.82,51.93,47.21,4.72,9.9979,330668.82,1643943.546
3466,3466,601339.SH,20220118,6.97,6.97,6.89,6.97,6.34,0.63,9.9369,216635.79,150896.983
3534,3534,601800.SH,20220118,8.42,9.24,8.38,9.24,8.4,0.84,10.0,1757628.57,1583280.564
3570,3570,601929.SH,20220118,2.78,2.78,2.6,2.78,2.53,0.25,9.8814,3507818.38,954467.797
3683,3683,603123.SH,20220118,16.05,16.05,15.2,16.05,14.59,1.46,10.0069,1317319.72,2100952.606
3691,3691,603138.SH,20220118,24.75,24.75,24.75,24.75,22.5,2.25,10.0,54748.01,135501.325
3706,3706,603176.SH,20220118,7.03,7.03,7.03,7.03,6.39,0.64,10.0156,6044.16,4249.044
3740,3740,603227.SH,20220118,7.73,7.73,7.73,7.73,7.03,0.7,9.9573,61142.0,47262.766
3806,3806,603357.SH,20220118,10.64,11.7,10.3,11.7,10.64,1.06,9.9624,345061.11,388030.257
3908,3908,603616.SH,20220118,7.6,8.46,7.46,8.46,7.69,0.77,10.013,480048.4,385640.412
3966,3966,603716.SH,20220118,20.91,20.91,20.02,20.91,19.01,1.9,9.9947,225333.21,469482.315
4101,4101,603979.SH,20220118,20.86,22.77,20.6,22.77,20.7,2.07,10.0,71638.6,158520.437
4190,4190,605287.SH,20220118,31.46,34.73,30.16,34.73,31.57,3.16,10.0095,66776.99,217045.215
4201,4201,605333.SH,20220118,22.57,24.97,22.47,24.97,22.7,2.27,10.0,136895.73,324965.851
4219,4219,605499.SH,20220118,158.25,172.15,158.25,172.15,156.5,15.65,10.0,18949.79,320421.021
