,Unnamed: 0,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
92,92,000428.SZ,20220121,3.28,3.5,3.19,3.5,3.18,0.32,10.0629,613122.35,209781.721
156,156,000573.SZ,20220121,3.22,3.56,3.21,3.56,3.24,0.32,9.8765,355906.11,121059.803
190,190,000620.SZ,20220121,3.28,3.62,3.2,3.62,3.29,0.33,10.0304,2264553.72,781161.514
191,191,000622.SZ,20220121,3.98,4.43,3.98,4.43,4.03,0.4,9.9256,291420.56,124134.762
225,225,000677.SZ,20220121,3.2,3.53,3.19,3.53,3.21,0.32,9.9688,662831.07,229589.697
243,243,000701.SZ,20220121,5.45,6.0,5.28,6.0,5.45,0.55,10.0917,219158.08,127039.496
251,251,000711.SZ,20220121,2.92,3.21,2.89,3.21,2.92,0.29,9.9315,359508.8,113596.637
338,338,000838.SZ,20220121,6.41,7.07,6.36,7.07,6.43,0.64,9.9533,417552.54,283927.564
406,406,000948.SZ,20220121,15.15,16.29,15.0,16.29,14.81,1.48,9.9932,323385.18,521630.406
411,411,000953.SZ,20220121,6.36,7.01,6.22,7.01,6.37,0.64,10.0471,310228.08,212742.752
451,451,001205.SZ,20220121,27.85,30.82,27.69,30.82,28.02,2.8,9.9929,31500.86,92876.097
512,512,002037.SZ,20220121,7.65,8.38,7.59,8.38,7.62,0.76,9.9738,116457.21,95770.269
534,534,002059.SZ,20220121,7.58,7.84,7.58,7.84,7.13,0.71,9.9579,496710.86,386976.761
567,567,002095.SZ,20220121,15.3,16.94,15.25,16.94,15.4,1.54,10.0,120580.59,196812.728
668,668,002197.SZ,20220121,9.05,10.1,8.87,10.1,9.18,0.92,10.0218,755568.22,749461.595
705,705,002235.SZ,20220121,7.24,7.24,7.15,7.24,6.58,0.66,10.0304,1162229.73,841311.143
784,784,002316.SZ,20220121,9.16,9.21,8.48,9.21,8.37,0.84,10.0358,1228075.49,1106675.612
804,804,002336.SZ,20220121,5.62,6.26,5.62,6.26,5.69,0.57,10.0176,141762.98,85100.343
886,886,002419.SZ,20220121,8.56,8.56,8.15,8.56,7.78,0.78,10.0257,858220.52,733656.481
993,993,002530.SZ,20220121,12.89,12.98,12.42,12.98,11.8,1.18,10.0,2241179.01,2883341.225
1041,1041,002578.SZ,20220121,4.02,4.42,4.01,4.42,4.02,0.4,9.9502,547470.24,236209.97
1175,1175,002717.SZ,20220121,4.54,4.54,4.42,4.54,4.13,0.41,9.9274,1139299.95,516968.493
1325,1325,002879.SZ,20220121,24.87,27.32,24.1,27.32,24.84,2.48,9.9839,61854.76,160619.91
2673,2673,600123.SH,20220121,10.3,11.09,10.26,11.09,10.08,1.01,10.0198,795035.23,845992.988
2780,2780,600250.SH,20220121,4.95,5.38,4.95,5.38,4.89,0.49,10.0204,138843.59,73224.218
2868,2868,600358.SH,20220121,4.7,4.98,4.62,4.98,4.53,0.45,9.9338,374599.27,185665.893
2942,2942,600463.SH,20220121,8.1,9.1,8.04,9.1,8.27,0.83,10.0363,101824.49,89401.452
2949,2949,600476.SH,20220121,12.52,13.62,12.46,13.62,12.38,1.24,10.0162,72644.4,97114.489
3008,3008,600546.SH,20220121,9.92,9.92,9.92,9.92,9.02,0.9,9.9778,251019.93,249011.771
3145,3145,600706.SH,20220121,9.47,9.47,9.47,9.47,8.61,0.86,9.9884,60886.47,57659.487
3191,3191,600756.SH,20220121,17.71,20.17,17.5,20.17,18.34,1.83,9.9782,993839.75,1952838.223
3272,3272,600847.SH,20220121,23.69,23.69,21.55,23.69,21.54,2.15,9.9814,100108.86,232767.553
3289,3289,600866.SH,20220121,5.48,6.05,5.43,6.05,5.5,0.55,10.0,915101.8,537719.178
3345,3345,600961.SH,20220121,10.07,11.14,10.07,11.14,10.13,1.01,9.9704,261740.8,284193.306
3614,3614,603023.SH,20220121,4.84,4.85,4.72,4.85,4.41,0.44,9.9773,128245.96,62169.214
3667,3667,603101.SH,20220121,7.05,7.57,6.98,7.57,6.88,0.69,10.0291,274102.92,199139.675
3670,3670,603106.SH,20220121,6.21,6.92,6.17,6.92,6.29,0.63,10.0159,376302.03,250977.914
3705,3705,603176.SH,20220121,9.35,9.35,9.35,9.35,8.5,0.85,10.0,20079.11,18773.968
3796,3796,603337.SH,20220121,26.6,26.7,25.6,26.7,24.27,2.43,10.0124,119764.89,316900.295
3830,3830,603399.SH,20220121,11.8,12.68,11.68,12.68,11.53,1.15,9.974,418044.67,518970.224
4088,4088,603958.SH,20220121,8.0,8.8,7.76,8.8,8.0,0.8,10.0,272209.4,230184.515
4200,4200,605319.SH,20220121,17.16,18.73,17.05,18.73,17.03,1.7,9.9824,92370.46,171248.118
4216,4216,605398.SH,20220121,40.59,44.91,40.2,44.91,40.83,4.08,9.9927,27847.02,121051.956
