,Unnamed: 0,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
8,8,000010.SZ,20220524,3.39,3.67,3.37,3.67,3.34,0.33,9.8802,332203.32,119635.788
60,60,000151.SZ,20220524,10.86,12.41,10.86,12.41,11.28,1.13,10.0177,639467.22,759251.662
105,105,000517.SZ,20220524,3.51,3.83,3.37,3.83,3.48,0.35,10.0575,2143005.82,786669.588
152,152,000572.SZ,20220524,5.4,5.89,5.26,5.89,5.35,0.54,10.0935,822108.51,461089.546
165,165,000595.SZ,20220524,3.6,4.05,3.57,4.05,3.68,0.37,10.0543,681304.07,268162.577
273,273,000756.SZ,20220524,28.61,31.01,27.38,31.01,28.19,2.82,10.0035,1256541.21,3726347.004
299,299,000798.SZ,20220524,8.59,9.5,8.5,9.5,8.64,0.86,9.9537,269011.0,243470.32
404,404,000957.SZ,20220524,9.32,9.32,9.2,9.32,8.47,0.85,10.0354,764237.71,712184.825
455,455,001219.SZ,20220524,28.97,31.28,27.7,31.28,28.44,2.84,9.9859,123260.06,369544.025
467,467,001318.SZ,20220524,16.48,16.48,16.48,16.48,14.98,1.5,10.0134,9887.05,16293.858
481,481,002007.SZ,20220524,17.76,19.23,17.52,19.23,17.48,1.75,10.0114,997480.59,1846902.71
490,490,002016.SZ,20220524,6.52,7.22,6.41,7.22,6.56,0.66,10.061,226461.07,157636.58
591,591,002121.SZ,20220524,4.54,4.54,4.54,4.54,4.13,0.41,9.9274,11978.26,5438.13
607,607,002137.SZ,20220524,5.39,5.72,5.28,5.72,5.2,0.52,10.0,266711.29,148722.717
610,610,002140.SZ,20220524,10.6,11.11,10.35,11.11,10.1,1.01,10.0,368178.37,399644.379
743,743,002277.SZ,20220524,3.51,3.89,3.43,3.89,3.54,0.35,9.887,958310.89,363540.039
820,820,002355.SZ,20220524,4.47,4.91,4.34,4.91,4.46,0.45,10.0897,333704.54,153659.986
870,870,002406.SZ,20220524,5.02,5.57,5.02,5.57,5.06,0.51,10.0791,229272.42,125508.413
887,887,002424.SZ,20220524,7.57,7.95,7.28,7.95,7.23,0.72,9.9585,897644.68,682319.717
953,953,002496.SZ,20220524,3.76,3.76,3.46,3.76,3.42,0.34,9.9415,2078852.05,766402.832
984,984,002529.SZ,20220524,17.5,18.78,17.19,18.78,17.07,1.71,10.0176,350966.33,648355.439
1026,1026,002571.SZ,20220524,6.57,6.57,6.55,6.57,5.97,0.6,10.0503,178779.93,117455.315
1031,1031,002576.SZ,20220524,12.86,12.86,12.86,12.86,11.69,1.17,10.0086,55403.99,71249.531
1033,1033,002578.SZ,20220524,5.28,5.42,5.03,5.42,4.93,0.49,9.9391,1721206.33,921993.635
1281,1281,002846.SZ,20220524,6.71,6.71,6.71,6.71,6.1,0.61,10.0,32093.88,21534.993
1294,1294,002860.SZ,20220524,18.25,18.77,17.52,18.77,17.06,1.71,10.0234,182521.21,336466.526
1296,1296,002862.SZ,20220524,11.8,11.8,11.8,11.8,10.73,1.07,9.972,16869.52,19906.034
1382,1382,002956.SZ,20220524,13.5,14.78,13.3,14.78,13.44,1.34,9.9702,76755.6,109786.697
1398,1398,002973.SZ,20220524,11.54,12.64,11.32,12.64,11.49,1.15,10.0087,68398.73,84120.208
1459,1459,003039.SZ,20220524,19.52,21.45,19.31,21.45,19.5,1.95,10.0,219258.31,458807.588
2677,2677,600098.SH,20220524,6.42,6.42,6.33,6.42,5.84,0.58,9.9315,212553.52,136403.481
2831,2831,600283.SH,20220524,12.54,13.61,12.45,13.61,12.37,1.24,10.0243,200427.29,270286.609
3071,3071,600593.SH,20220524,16.99,17.3,16.52,17.3,15.73,1.57,9.9809,68396.18,116993.252
3264,3264,600817.SH,20220524,9.8,10.15,9.55,10.15,9.23,0.92,9.9675,221070.11,222226.926
3406,3406,601015.SH,20220524,5.38,5.93,5.33,5.93,5.39,0.54,10.0186,1293682.57,751262.33
3680,3680,603097.SH,20220524,26.35,26.35,26.35,26.35,23.95,2.4,10.0209,140020.37,368953.675
3720,3720,603166.SH,20220524,10.07,10.07,10.07,10.07,9.15,0.92,10.0546,73820.04,74336.78
3781,3781,603272.SH,20220524,23.76,23.76,23.76,23.76,21.6,2.16,10.0,3983.98,9465.936
3912,3912,603590.SH,20220524,30.36,30.36,30.14,30.36,27.6,2.76,10.0,35800.1,108684.031
3975,3975,603696.SH,20220524,9.88,10.88,9.43,10.88,9.89,0.99,10.0101,398110.61,408784.817
4104,4104,603937.SH,20220524,13.71,13.71,13.71,13.71,12.46,1.25,10.0321,15403.0,21117.513
4199,4199,605196.SH,20220524,7.3,8.03,7.22,8.03,7.3,0.73,10.0,501662.47,394474.432
4248,4248,605577.SH,20220524,11.84,12.72,11.16,12.72,11.56,1.16,10.0346,129966.37,157572.504
