,Unnamed: 0,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
101,101,000505.SZ,20220325,9.96,10.54,9.63,10.54,9.58,0.96,10.0209,586891.39,594490.488
124,124,000534.SZ,20220325,12.44,13.51,12.26,13.51,12.28,1.23,10.0163,61282.77,80652.756
217,217,000665.SZ,20220325,7.18,7.96,7.02,7.96,7.24,0.72,9.9448,1566627.86,1181485.13
220,220,000668.SZ,20220325,16.1,16.1,16.1,16.1,14.64,1.46,9.9727,38772.37,62423.515
247,247,000705.SZ,20220325,9.2,10.1,9.2,10.1,9.18,0.92,10.0218,436960.64,422457.732
272,272,000736.SZ,20220325,8.6,9.65,8.18,9.65,8.77,0.88,10.0342,342755.63,314873.873
419,419,000965.SZ,20220325,6.22,6.34,5.96,6.34,5.76,0.58,10.0694,2022162.5,1265777.939
452,452,001207.SZ,20220325,17.82,19.48,17.82,19.48,17.71,1.77,9.9944,15289.16,29382.191
465,465,001234.SZ,20220325,25.68,28.53,25.68,28.53,25.94,2.59,9.9846,68313.71,191186.334
498,498,002020.SZ,20220325,9.9,10.53,9.78,10.53,9.57,0.96,10.0313,1056743.95,1089459.821
515,515,002037.SZ,20220325,11.71,12.99,11.71,12.99,11.81,1.18,9.9915,304918.58,384653.469
538,538,002060.SZ,20220325,9.17,9.17,9.0,9.17,8.34,0.83,9.952,2591502.94,2375119.257
603,603,002127.SZ,20220325,4.88,5.36,4.85,5.36,4.87,0.49,10.0616,447024.79,234480.94
619,619,002144.SZ,20220325,9.88,10.79,9.83,10.79,9.81,0.98,9.9898,82452.01,87205.537
632,632,002157.SZ,20220325,6.55,7.22,6.49,7.22,6.56,0.66,10.061,1161292.77,812501.893
641,641,002166.SZ,20220325,10.0,10.85,9.94,10.85,9.86,0.99,10.0406,274425.09,290663.779
668,668,002193.SZ,20220325,6.75,7.16,6.75,7.16,6.51,0.65,9.9846,175107.25,124478.074
669,669,002194.SZ,20220325,10.69,11.53,10.48,11.53,10.48,1.05,10.0191,540084.39,603225.173
752,752,002280.SZ,20220325,3.19,3.5,3.17,3.5,3.18,0.32,10.0629,281914.6,95667.668
757,757,002285.SZ,20220325,3.92,4.42,3.88,4.42,4.02,0.4,9.9502,2762569.56,1180559.694
759,759,002287.SZ,20220325,27.79,29.27,27.3,29.27,26.61,2.66,9.9962,112477.85,325932.332
808,808,002336.SZ,20220325,6.79,7.43,6.78,7.43,6.75,0.68,10.0741,104667.6,75528.123
826,826,002354.SZ,20220325,4.6,5.02,4.57,5.02,4.56,0.46,10.0877,583469.13,283278.653
841,841,002370.SZ,20220325,7.8,8.26,7.8,8.26,7.51,0.75,9.9867,1979715.75,1614233.521
895,895,002424.SZ,20220325,6.93,7.48,6.82,7.48,6.8,0.68,10.0,333979.32,245082.044
955,955,002486.SZ,20220325,2.86,3.1,2.82,3.1,2.82,0.28,9.9291,527225.29,161102.125
1033,1033,002566.SZ,20220325,10.32,11.75,10.05,11.75,10.68,1.07,10.0187,741163.96,819729.82
1079,1079,002613.SZ,20220325,9.1,9.41,8.92,9.41,8.55,0.86,10.0585,2663907.99,2477270.177
1088,1088,002622.SZ,20220325,3.3,3.64,3.3,3.64,3.31,0.33,9.9698,171320.0,60993.855
1110,1110,002644.SZ,20220325,11.35,12.35,11.28,12.35,11.23,1.12,9.9733,561826.71,680249.058
1123,1123,002657.SZ,20220325,14.12,15.4,14.12,15.4,14.0,1.4,10.0,159731.84,242566.225
1186,1186,002725.SZ,20220325,10.78,10.79,10.31,10.79,9.81,0.98,9.9898,220894.63,237490.909
1259,1259,002803.SZ,20220325,13.46,14.6,13.35,14.6,13.27,1.33,10.0226,176091.31,251726.039
1284,1284,002830.SZ,20220325,11.73,12.88,11.65,12.88,11.71,1.17,9.9915,42549.05,53590.27
1315,1315,002864.SZ,20220325,58.1,58.1,58.1,58.1,52.82,5.28,9.9962,9839.68,57168.54
1319,1319,002868.SZ,20220325,11.08,12.06,11.0,12.06,10.96,1.1,10.0365,39143.5,45690.229
1358,1358,002910.SZ,20220325,12.79,14.06,12.78,14.06,12.78,1.28,10.0156,97320.92,133360.695
1532,1532,300052.SZ,20220325,25.58,28.88,25.18,27.66,25.16,2.5,9.9364,613786.77,1667304.51
2059,2059,300592.SZ,20220325,15.18,16.83,15.08,16.65,15.13,1.52,10.0463,32251.75,52488.758
2613,2613,600007.SH,20220325,13.92,15.13,13.9,15.13,13.75,1.38,10.0364,97842.43,146249.297
2659,2659,600067.SH,20220325,5.18,5.18,4.82,5.18,4.71,0.47,9.9788,3833835.37,1966203.278
2671,2671,600082.SH,20220325,4.3,4.32,3.92,4.32,3.93,0.39,9.9237,1186812.47,504512.536
2720,2720,600137.SH,20220325,14.38,15.82,14.38,15.82,14.38,1.44,10.0139,57767.42,90913.457
2733,2733,600156.SH,20220325,5.42,5.42,5.42,5.42,4.93,0.49,9.9391,35913.96,19465.366
2777,2777,600207.SH,20220325,6.58,7.26,6.49,7.26,6.6,0.66,10.0,329921.75,233716.096
2839,2839,600281.SH,20220325,5.13,5.6,5.1,5.6,5.09,0.51,10.0196,79008.32,43088.784
2867,2867,600313.SH,20220325,5.8,6.12,5.65,6.12,5.56,0.56,10.0719,567042.27,339303.041
2890,2890,600340.SH,20220325,3.33,3.73,3.25,3.73,3.39,0.34,10.0295,2805916.12,999961.078
3014,3014,600512.SH,20220325,3.83,4.21,3.8,4.21,3.83,0.38,9.9217,2400048.86,989374.844
3038,3038,600539.SH,20220325,8.15,8.95,8.1,8.95,8.14,0.81,9.9509,126613.0,110107.22
3117,3117,600630.SH,20220325,6.0,6.28,5.91,6.28,5.71,0.57,9.9825,216923.47,133521.313
3146,3146,600665.SH,20220325,3.84,4.21,3.72,4.21,3.83,0.38,9.9217,415157.92,169900.556
3164,3164,600689.SH,20220325,8.77,9.43,8.62,9.43,8.57,0.86,10.035,249238.13,225775.12
3173,3173,600698.SH,20220325,5.06,5.57,5.02,5.57,5.06,0.51,10.0791,962714.28,520550.342
3202,3202,600731.SH,20220325,6.91,7.6,6.91,7.6,6.91,0.69,9.9855,343349.27,258678.22
3284,3284,600822.SH,20220325,8.37,9.26,8.26,9.26,8.42,0.84,9.9762,202675.14,183516.288
3672,3672,603056.SH,20220325,18.38,20.23,18.35,20.23,18.39,1.84,10.0054,201577.86,394737.28
3673,3673,603058.SH,20220325,7.68,8.32,7.65,8.32,7.56,0.76,10.0529,112497.0,93044.238
3681,3681,603070.SH,20220325,38.71,38.71,38.71,38.71,35.19,3.52,10.0028,86682.0,335546.022
3754,3754,603188.SH,20220325,5.15,5.68,5.06,5.68,5.16,0.52,10.0775,617881.75,339219.844
3765,3765,603209.SH,20220325,34.09,34.09,34.09,34.09,30.99,3.1,10.0032,14484.2,49376.638
3773,3773,603219.SH,20220325,18.91,18.91,18.91,18.91,17.19,1.72,10.0058,58831.46,111250.291
3793,3793,603261.SH,20220325,60.82,60.82,60.82,60.82,55.29,5.53,10.0018,2042.16,12420.417
3835,3835,603335.SH,20220325,6.68,7.37,6.68,7.37,6.7,0.67,10.0,413062.63,299846.834
3871,3871,603399.SH,20220325,24.98,27.48,24.9,27.48,24.98,2.5,10.008,473971.79,1279568.292
4112,4112,603922.SH,20220325,21.82,23.79,21.26,23.79,21.63,2.16,9.9861,48542.71,110875.142
4157,4157,603999.SH,20220325,5.81,6.48,5.81,6.48,5.89,0.59,10.017,209758.82,134573.477
4198,4198,605136.SH,20220325,17.19,18.71,17.02,18.71,17.01,1.7,9.9941,54433.0,100643.21
4199,4199,605138.SH,20220325,10.64,11.67,10.64,11.67,10.61,1.06,9.9906,34765.19,40068.655
4261,4261,605507.SH,20220325,32.08,35.38,31.66,35.38,32.16,3.22,10.0124,206537.19,698807.025
