,Unnamed: 0,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
83,83,000416.SZ,20220421,4.17,4.62,4.07,4.62,4.2,0.42,10.0,869046.69,378602.116
253,253,000715.SZ,20220421,8.23,8.23,7.91,8.23,7.48,0.75,10.0267,596057.79,490028.161
280,280,000756.SZ,20220421,10.41,10.8,9.88,10.8,9.82,0.98,9.9796,461866.79,484957.61
336,336,000839.SZ,20220421,2.3,2.4,2.29,2.4,2.18,0.22,10.0917,758180.3,181241.557
461,461,001219.SZ,20220421,28.59,32.07,27.92,32.07,29.15,2.92,10.0172,97047.04,292758.532
463,463,001234.SZ,20220421,24.65,27.24,24.61,27.24,24.76,2.48,10.0162,47705.58,128737.352
471,471,001317.SZ,20220421,62.0,69.73,61.51,69.73,63.39,6.34,10.0016,130996.02,879915.499
636,636,002163.SZ,20220421,12.32,12.32,11.88,12.32,11.2,1.12,10.0,407152.81,499406.382
723,723,002251.SZ,20220421,12.0,12.62,10.59,12.62,11.47,1.15,10.0262,2165973.06,2555159.913
734,734,002264.SZ,20220421,5.05,5.58,4.93,5.58,5.07,0.51,10.0592,411808.16,223560.617
1324,1324,002877.SZ,20220421,7.62,8.17,7.41,8.17,7.43,0.74,9.9596,577697.37,454610.952
2656,2656,600051.SH,20220421,8.29,9.06,8.23,9.06,8.24,0.82,9.9515,543034.88,478027.39
2717,2717,600121.SH,20220421,4.32,4.71,4.28,4.71,4.28,0.43,10.0467,1081930.71,503483.814
2882,2882,600318.SH,20220421,6.8,7.41,6.57,7.41,6.74,0.67,9.9407,1099329.0,784719.91
3128,3128,600630.SH,20220421,5.57,6.05,5.57,6.05,5.5,0.55,10.0,569601.63,337802.321
3175,3175,600689.SH,20220421,7.85,8.48,7.74,8.48,7.71,0.77,9.987,263069.74,214123.214
3355,3355,600889.SH,20220421,4.93,5.46,4.87,5.46,4.96,0.5,10.0806,242269.74,129705.518
3357,3357,600892.SH,20220421,4.14,4.75,4.14,4.75,4.32,0.43,9.9537,703546.76,324285.884
3445,3445,601086.SH,20220421,4.89,5.28,4.59,5.28,4.8,0.48,10.0,888517.05,442942.314
3530,3530,601579.SH,20220421,12.45,12.84,12.11,12.84,11.67,1.17,10.0257,243669.21,309562.406
3690,3690,603070.SH,20220421,20.49,22.99,20.12,22.99,20.9,2.09,10.0,184759.94,413110.211
3773,3773,603209.SH,20220421,21.23,23.52,21.2,23.52,21.38,2.14,10.0094,148043.99,337129.415
3774,3774,603212.SH,20220421,18.8,19.35,18.5,19.35,17.59,1.76,10.0057,37588.88,71867.844
3801,3801,603261.SH,20220421,45.64,48.95,44.9,48.95,44.5,4.45,10.0,37452.67,178756.073
3837,3837,603327.SH,20220421,14.47,15.28,14.47,15.28,13.89,1.39,10.0072,48588.26,73091.545
3869,3869,603383.SH,20220421,27.05,30.86,27.01,30.86,28.05,2.81,10.0178,81578.19,247015.992
3915,3915,603536.SH,20220421,12.68,13.71,12.47,13.71,12.46,1.25,10.0321,358490.62,469210.196
4001,4001,603696.SH,20220421,14.07,14.11,13.25,14.11,12.83,1.28,9.9766,482637.72,669273.473
4031,4031,603755.SH,20220421,34.13,38.49,33.03,38.49,34.99,3.5,10.0029,54080.82,195160.239
4208,4208,605138.SH,20220421,11.98,12.77,11.88,12.77,11.61,1.16,9.9914,135739.16,169753.256
4333,4333,688072.SH,20220421,94.99,111.0,93.68,101.59,92.3,9.29,10.065,122896.17,1264254.924
