,Unnamed: 0,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
78,78,000409.SZ,20220214,6.94,7.67,6.94,7.67,6.97,0.7,10.043,420939.84,318211.486
92,92,000428.SZ,20220214,4.59,4.59,4.59,4.59,4.17,0.42,10.0719,132306.53,60728.697
115,115,000524.SZ,20220214,9.9,10.77,9.9,10.77,9.79,0.98,10.0102,480817.78,501026.02
172,172,000597.SZ,20220214,6.16,6.44,6.15,6.44,5.85,0.59,10.0855,260248.96,165347.397
180,180,000607.SZ,20220214,5.16,5.72,5.07,5.72,5.2,0.52,10.0,342166.71,187542.358
305,305,000795.SZ,20220214,6.75,7.47,6.71,7.47,6.79,0.68,10.0147,862153.41,634975.075
306,306,000796.SZ,20220214,11.8,11.83,11.11,11.83,10.75,1.08,10.0465,613495.58,724069.894
345,345,000856.SZ,20220214,12.8,14.5,12.35,14.5,13.18,1.32,10.0152,930211.47,1303159.531
412,412,000953.SZ,20220214,5.58,6.09,5.58,6.09,5.54,0.55,9.9278,87722.0,52264.017
413,413,000955.SZ,20220214,4.72,5.17,4.71,5.17,4.7,0.47,10.0,211025.38,105262.641
415,415,000958.SZ,20220214,5.3,5.39,5.23,5.39,4.9,0.49,10.0,1110470.91,596703.636
421,421,000965.SZ,20220214,3.35,3.62,3.3,3.62,3.29,0.33,10.0304,674494.8,238193.387
591,591,002116.SZ,20220214,9.42,10.6,9.35,10.6,9.64,0.96,9.9585,573225.29,591160.671
622,622,002148.SZ,20220214,5.42,5.96,5.39,5.96,5.42,0.54,9.9631,414774.19,238860.371
646,646,002172.SZ,20220214,3.73,4.15,3.7,4.15,3.77,0.38,10.0796,284043.01,113453.183
705,705,002232.SZ,20220214,16.86,17.99,16.61,17.99,16.35,1.64,10.0306,121078.19,211385.134
736,736,002265.SZ,20220214,17.14,18.47,17.02,18.47,16.79,1.68,10.006,259095.61,465986.813
769,769,002298.SZ,20220214,7.4,7.72,7.31,7.72,7.02,0.7,9.9715,272817.41,208879.181
779,779,002308.SZ,20220214,4.06,4.5,4.01,4.5,4.09,0.41,10.0244,282525.78,122814.157
820,820,002349.SZ,20220214,12.44,12.46,11.98,12.46,11.33,1.13,9.9735,530853.29,657995.133
839,839,002369.SZ,20220214,6.8,7.36,6.71,7.36,6.69,0.67,10.0149,324780.74,237071.8
840,840,002370.SZ,20220214,5.27,5.72,5.27,5.72,5.2,0.52,10.0,1053539.28,586300.145
853,853,002383.SZ,20220214,7.09,7.82,7.08,7.82,7.11,0.71,9.9859,179241.93,136551.36
870,870,002400.SZ,20220214,6.46,6.46,6.17,6.46,5.87,0.59,10.0511,2923928.49,1882552.6
990,990,002523.SZ,20220214,3.3,3.43,3.25,3.43,3.12,0.31,9.9359,1302704.27,444005.229
1030,1030,002564.SZ,20220214,4.5,4.5,4.5,4.5,4.09,0.41,10.0244,52224.0,23500.8
1086,1086,002621.SZ,20220214,5.76,5.76,5.6,5.76,5.24,0.52,9.9237,232423.83,133589.444
1107,1107,002642.SZ,20220214,6.71,7.45,6.65,7.45,6.77,0.68,10.0443,921813.91,661264.236
1119,1119,002654.SZ,20220214,5.27,5.8,5.12,5.8,5.27,0.53,10.0569,1296442.28,717636.766
1122,1122,002657.SZ,20220214,15.7,16.54,14.05,16.54,15.04,1.5,9.9734,668021.37,1014624.662
1132,1132,002667.SZ,20220214,12.2,13.31,12.0,13.31,12.1,1.21,10.0,104108.8,132185.653
1181,1181,002721.SZ,20220214,4.06,4.49,4.06,4.49,4.08,0.41,10.049,968287.25,424828.608
1207,1207,002748.SZ,20220214,11.41,12.64,11.36,12.64,11.49,1.15,10.0087,98148.03,120404.589
1209,1209,002750.SZ,20220214,12.86,13.92,12.8,13.92,12.65,1.27,10.0395,380921.3,519478.872
1219,1219,002761.SZ,20220214,13.87,13.87,13.51,13.87,12.61,1.26,9.9921,395833.6,548691.899
1251,1251,002796.SZ,20220214,8.61,9.81,8.61,9.81,8.92,0.89,9.9776,146989.02,140677.913
1282,1282,002830.SZ,20220214,11.16,11.89,11.16,11.89,10.81,1.08,9.9907,51981.4,60815.837
1326,1326,002878.SZ,20220214,31.6,32.75,31.5,32.75,29.77,2.98,10.0101,447018.34,1443083.371
1341,1341,002893.SZ,20220214,8.94,8.94,8.94,8.94,8.13,0.81,9.9631,9709.14,8679.971
1351,1351,002905.SZ,20220214,7.11,7.67,6.95,7.67,6.97,0.7,10.043,45480.56,33987.106
1366,1366,002921.SZ,20220214,17.97,19.67,17.69,19.67,17.88,1.79,10.0112,38125.46,73549.433
1415,1415,002976.SZ,20220214,22.9,25.6,22.89,25.6,23.27,2.33,10.0129,41723.33,105327.039
1419,1419,002980.SZ,20220214,31.24,31.24,31.24,31.24,28.4,2.84,10.0,5239.0,16366.636
1420,1420,002981.SZ,20220214,20.61,22.8,20.58,22.8,20.73,2.07,9.9855,22477.88,49709.803
1435,1435,002997.SZ,20220214,17.5,18.52,17.22,18.52,16.84,1.68,9.9762,236907.8,429752.287
1437,1437,002999.SZ,20220214,7.54,8.29,7.52,8.29,7.54,0.75,9.9469,366828.03,291244.784
1477,1477,003042.SZ,20220214,28.51,31.23,28.51,31.23,28.39,2.84,10.0035,108964.44,325634.991
2665,2665,600099.SH,20220214,8.17,8.95,8.1,8.95,8.14,0.81,9.9509,55706.6,48608.506
