,Unnamed: 0,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
13,13,000017.SZ,20220518,3.09,3.42,3.04,3.42,3.11,0.31,9.9678,169201.96,56269.301
29,29,000037.SZ,20220518,6.84,7.73,6.68,7.73,7.03,0.7,9.9573,340557.19,249494.216
49,49,000068.SZ,20220518,3.76,3.76,3.67,3.76,3.42,0.34,9.9415,359260.66,135073.871
60,60,000151.SZ,20220518,7.67,8.47,7.62,8.47,7.7,0.77,10.0,115309.0,93529.31
166,166,000595.SZ,20220518,3.15,3.51,3.15,3.51,3.19,0.32,10.0313,338952.3,114984.454
178,178,000609.SZ,20220518,5.5,5.93,5.4,5.93,5.39,0.54,10.0186,380951.12,219681.486
197,197,000635.SZ,20220518,7.79,8.5,7.66,8.5,7.73,0.77,9.9612,90941.01,75231.507
247,247,000715.SZ,20220518,5.81,6.47,5.8,6.47,5.88,0.59,10.034,263840.72,166096.534
286,286,000779.SZ,20220518,14.34,14.71,14.06,14.71,13.37,1.34,10.0224,165305.99,240425.617
331,331,000838.SZ,20220518,7.61,8.35,7.51,8.35,7.59,0.76,10.0132,514596.51,423061.214
373,373,000909.SZ,20220518,7.83,7.83,7.83,7.83,7.12,0.71,9.9719,58236.0,45598.788
406,406,000957.SZ,20220518,6.36,6.36,6.36,6.36,5.78,0.58,10.0346,65954.1,41946.808
430,430,000985.SZ,20220518,16.74,18.41,16.24,18.41,16.74,1.67,9.9761,109137.3,185469.576
469,469,001319.SZ,20220518,31.38,31.38,31.38,31.38,28.53,2.85,9.9895,3300.77,10357.816
510,510,002037.SZ,20220518,9.13,9.79,9.12,9.79,8.9,0.89,10.0,601058.81,575954.305
541,541,002068.SZ,20220518,10.14,10.97,10.14,10.97,9.97,1.0,10.0301,272816.58,291398.376
564,564,002093.SZ,20220518,5.23,5.58,5.2,5.58,5.07,0.51,10.0592,141726.88,77362.676
574,574,002103.SZ,20220518,4.75,4.86,4.75,4.86,4.42,0.44,9.9548,170020.86,82401.828
587,587,002116.SZ,20220518,8.77,9.34,8.51,9.34,8.49,0.85,10.0118,118044.55,107533.421
664,664,002197.SZ,20220518,9.0,9.64,9.0,9.64,8.76,0.88,10.0457,309882.43,292805.929
695,695,002229.SZ,20220518,5.87,5.87,5.8,5.87,5.34,0.53,9.9251,163059.89,95697.59
705,705,002239.SZ,20220518,2.35,2.56,2.34,2.56,2.33,0.23,9.8712,578114.83,144279.723
728,728,002263.SZ,20220518,2.6,2.85,2.58,2.85,2.59,0.26,10.0386,321925.52,88905.465
757,757,002292.SZ,20220518,5.51,5.51,5.3,5.51,5.01,0.5,9.98,518469.58,285039.146
