,Unnamed: 0,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
47,47,000065.SZ,20220309,9.84,10.79,9.66,10.79,9.81,0.98,9.9898,614370.95,637554.812
102,102,000506.SZ,20220309,3.87,3.87,3.64,3.87,3.52,0.35,9.9432,1227574.71,469476.909
299,299,000788.SZ,20220309,7.32,8.2,7.3,8.2,7.45,0.75,10.0671,330804.61,267094.296
321,321,000815.SZ,20220309,14.0,15.38,13.26,15.38,13.98,1.4,10.0143,1720941.42,2463731.037
366,366,000889.SZ,20220309,4.24,4.62,4.18,4.62,4.2,0.42,10.0,1946772.66,854179.244
466,466,001227.SZ,20220309,5.32,5.87,5.21,5.87,5.34,0.53,9.9251,2985989.97,1705075.737
472,472,001296.SZ,20220309,45.08,47.23,44.23,47.23,42.94,4.29,9.9907,118150.49,551294.092
532,532,002053.SZ,20220309,12.75,12.75,12.75,12.75,11.59,1.16,10.0086,88692.27,113082.644
837,837,002366.SZ,20220309,5.0,5.8,5.0,5.8,5.27,0.53,10.0569,1817655.15,1029489.885
864,864,002393.SZ,20220309,22.35,24.42,22.02,24.42,22.2,2.22,10.0,117478.06,281869.874
905,905,002435.SZ,20220309,6.99,7.43,6.99,7.43,6.75,0.68,10.0741,2099646.13,1543977.214
907,907,002437.SZ,20220309,2.98,3.18,2.94,3.18,2.89,0.29,10.0346,3109751.7,971376.139
943,943,002474.SZ,20220309,7.51,8.15,7.2,8.15,7.41,0.74,9.9865,781696.66,603015.418
1085,1085,002620.SZ,20220309,6.3,6.67,6.3,6.67,6.06,0.61,10.066,306567.43,203835.497
1190,1190,002730.SZ,20220309,10.6,11.01,10.4,11.01,10.01,1.0,9.99,244572.25,266668.018
1220,1220,002762.SZ,20220309,11.6,12.6,11.11,12.6,11.45,1.15,10.0437,732615.61,892283.493
1231,1231,002774.SZ,20220309,9.02,9.88,9.02,9.88,8.98,0.9,10.0223,240232.12,235075.658
1238,1238,002781.SZ,20220309,8.16,9.11,8.16,9.11,8.28,0.83,10.0242,336979.93,297609.925
1318,1318,002868.SZ,20220309,11.55,12.54,11.36,12.54,11.4,1.14,10.0,52023.77,62644.861
1385,1385,002941.SZ,20220309,13.9,15.46,13.82,15.46,14.05,1.41,10.0356,695563.15,1055511.96
2755,2755,600192.SH,20220309,5.43,6.06,5.43,6.06,5.51,0.55,9.9819,585193.65,349655.455
2761,2761,600199.SH,20220309,24.0,27.02,23.68,27.02,24.56,2.46,10.0163,1230975.12,3231647.356
2779,2779,600220.SH,20220309,2.97,2.97,2.97,2.97,2.7,0.27,10.0,297094.59,88237.093
2892,2892,600358.SH,20220309,6.29,7.21,6.1,7.21,6.55,0.66,10.0763,1025247.5,718874.982
3001,3001,600510.SH,20220309,14.58,15.54,14.21,15.54,14.13,1.41,9.9788,1461517.75,2225967.957
3010,3010,600520.SH,20220309,12.18,12.62,11.9,12.62,11.47,1.15,10.0262,286821.91,358542.243
3036,3036,600551.SH,20220309,10.4,10.84,10.4,10.84,9.85,0.99,10.0508,508133.83,546652.627
3256,3256,600804.SH,20220309,6.35,6.97,6.2,6.97,6.34,0.63,9.9369,1596014.47,1059535.944
3268,3268,600818.SH,20220309,16.83,17.15,16.68,17.15,15.59,1.56,10.0064,51940.7,88182.985
3298,3298,600853.SH,20220309,3.21,3.52,3.2,3.52,3.2,0.32,10.0,872747.02,303096.029
3590,3590,601933.SH,20220309,3.47,3.66,3.46,3.66,3.33,0.33,9.9099,1688509.25,610998.512
3702,3702,603122.SH,20220309,19.2,20.45,18.18,20.45,18.59,1.86,10.0054,643082.34,1263309.739
3818,3818,603335.SH,20220309,6.58,7.02,6.46,7.02,6.38,0.64,10.0313,896092.46,612163.581
3854,3854,603399.SH,20220309,23.28,25.99,23.2,25.99,23.63,2.36,9.9873,675814.63,1671978.712
3890,3890,603538.SH,20220309,40.06,40.06,40.06,40.06,36.42,3.64,9.9945,40937.32,163994.904
3936,3936,603628.SH,20220309,12.35,13.54,12.35,13.54,12.31,1.23,9.9919,218932.33,293274.781
3941,3941,603637.SH,20220309,8.55,9.36,8.51,9.36,8.51,0.85,9.9882,253240.68,234335.413
4072,4072,603887.SH,20220309,11.04,11.04,10.43,11.04,10.04,1.0,9.9602,307796.44,337350.311
4114,4114,603963.SH,20220309,8.98,10.98,8.98,10.98,9.98,1.0,10.02,313566.41,304088.774
4118,4118,603969.SH,20220309,5.14,5.64,5.06,5.64,5.13,0.51,9.9415,1010299.99,550288.173
4148,4148,605011.SH,20220309,18.03,19.84,17.85,19.84,18.04,1.8,9.9778,66366.03,125545.878
4152,4152,605028.SH,20220309,21.7,23.43,21.59,23.43,21.3,2.13,10.0,102154.68,238090.792
