,Unnamed: 0,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
82,82,000416.SZ,20220412,3.94,4.27,3.86,4.27,3.88,0.39,10.0515,484621.63,203931.639
91,91,000428.SZ,20220412,4.01,4.43,3.99,4.43,4.03,0.4,9.9256,723352.08,303860.435
93,93,000430.SZ,20220412,6.6,7.22,6.55,7.22,6.56,0.66,10.061,163408.97,116913.064
114,114,000524.SZ,20220412,12.28,13.9,12.01,13.9,12.64,1.26,9.9684,641286.45,833226.215
158,158,000582.SZ,20220412,10.55,11.44,9.96,11.44,10.4,1.04,10.0,1482962.53,1601846.581
179,179,000610.SZ,20220412,9.03,9.86,8.95,9.86,8.96,0.9,10.0446,336434.02,319542.443
224,224,000679.SZ,20220412,4.5,4.97,4.48,4.97,4.52,0.45,9.9558,152105.73,72188.935
302,302,000796.SZ,20220412,11.13,12.49,11.13,12.49,11.35,1.14,10.0441,965586.57,1142777.471
312,312,000809.SZ,20220412,3.25,3.51,3.2,3.51,3.19,0.32,10.0313,189011.5,64853.979
336,336,000848.SZ,20220412,8.7,9.01,8.49,9.01,8.19,0.82,10.0122,853703.33,759394.878
373,373,000905.SZ,20220412,7.75,8.67,7.72,8.67,7.88,0.79,10.0254,178694.93,147577.367
391,391,000927.SZ,20220412,3.64,3.88,3.43,3.88,3.53,0.35,9.915,2393942.73,890528.624
428,428,000978.SZ,20220412,6.31,6.93,6.22,6.93,6.3,0.63,10.0,490346.36,336060.727
439,439,000995.SZ,20220412,14.5,16.6,14.5,16.6,15.09,1.51,10.0066,299736.44,475839.157
470,470,001317.SZ,20220412,51.85,57.04,50.05,57.04,51.85,5.19,10.0096,109791.83,601014.427
515,515,002040.SZ,20220412,6.77,7.6,6.77,7.6,6.91,0.69,9.9855,214506.34,156199.844
534,534,002059.SZ,20220412,7.97,8.69,7.93,8.69,7.9,0.79,10.0,953515.89,817779.849
631,631,002159.SZ,20220412,10.93,11.78,10.72,11.78,10.71,1.07,9.9907,103607.15,120615.091
646,646,002174.SZ,20220412,11.39,11.39,11.2,11.39,10.35,1.04,10.0483,164481.73,187273.905
647,647,002175.SZ,20220412,3.67,3.67,3.67,3.67,3.34,0.33,9.8802,35106.0,12883.902
722,722,002251.SZ,20220412,7.24,7.63,7.24,7.63,6.94,0.69,9.9424,299816.51,224963.378
746,746,002277.SZ,20220412,3.4,3.74,3.36,3.74,3.4,0.34,10.0,843983.52,301635.044
775,775,002306.SZ,20220412,3.44,3.6,3.4,3.6,3.27,0.33,10.0917,227647.99,80554.454
789,789,002320.SZ,20220412,6.03,6.82,5.87,6.82,6.2,0.62,10.0,581831.52,373467.669
842,842,002374.SZ,20220412,5.1,5.51,5.1,5.51,5.01,0.5,9.98,1978165.62,1076570.074
900,900,002432.SZ,20220412,74.47,74.47,71.88,74.47,67.7,6.77,10.0,1007162.2,7474059.793
902,902,002434.SZ,20220412,6.79,7.4,6.72,7.4,6.73,0.67,9.9554,338886.57,241109.644
924,924,002457.SZ,20220412,10.12,11.31,9.91,11.31,10.28,1.03,10.0195,362865.99,398840.328
1025,1025,002561.SZ,20220412,8.23,9.24,8.05,9.24,8.4,0.84,10.0,456166.77,391340.411
1045,1045,002581.SZ,20220412,17.5,19.06,16.84,19.06,17.33,1.73,9.9827,358278.36,670298.908
1060,1060,002596.SZ,20220412,5.38,6.17,5.38,6.17,5.61,0.56,9.9822,3813044.33,2272802.439
1100,1100,002639.SZ,20220412,12.02,13.38,11.95,13.38,12.16,1.22,10.0329,1378905.22,1763598.931
1121,1121,002660.SZ,20220412,7.73,8.55,7.73,8.55,7.77,0.78,10.0386,415920.44,351736.636
1166,1166,002707.SZ,20220412,7.12,7.91,7.12,7.91,7.19,0.72,10.0139,1028324.13,781241.638
1347,1347,002903.SZ,20220412,13.1,14.19,12.9,14.19,12.9,1.29,10.0,23492.65,32599.585
1348,1348,002905.SZ,20220412,7.15,8.03,7.15,8.03,7.3,0.73,10.0,114090.82,86960.651
1361,1361,002919.SZ,20220412,27.85,29.62,27.8,29.62,26.93,2.69,9.9889,29316.85,86189.542
1441,1441,003007.SZ,20220412,24.66,27.25,24.32,27.25,24.77,2.48,10.0121,156975.3,410555.164
1464,1464,003032.SZ,20220412,15.31,16.8,15.31,16.8,15.27,1.53,10.0196,107294.21,172516.924
1992,1992,300529.SZ,20220412,45.1,48.64,45.05,48.34,44.01,4.33,9.8387,118191.81,556198.009
2646,2646,600051.SH,20220412,7.73,8.39,7.7,8.39,7.63,0.76,9.9607,171400.93,138864.779
2773,2773,600199.SH,20220412,23.58,26.1,23.4,26.1,23.73,2.37,9.9874,555271.4,1390320.069
2808,2808,600238.SH,20220412,12.3,13.78,12.22,13.78,12.53,1.25,9.9761,416052.54,554526.373
2822,2822,600258.SH,20220412,21.77,23.93,21.7,23.93,21.75,2.18,10.023,174433.99,401545.132
2839,2839,600279.SH,20220412,4.69,5.18,4.67,5.18,4.71,0.47,9.9788,551438.48,273000.931
2905,2905,600359.SH,20220412,9.6,10.29,9.5,10.29,9.35,0.94,10.0535,725051.07,728232.157
2925,2925,600381.SH,20220412,16.81,18.59,16.81,18.59,16.9,1.69,10.0,299032.78,541752.282
2978,2978,600463.SH,20220412,10.0,11.69,10.0,11.69,10.63,1.06,9.9718,210550.49,232685.913
3096,3096,600603.SH,20220412,5.19,5.19,5.19,5.19,4.72,0.47,9.9576,105479.13,54743.668
3118,3118,600629.SH,20220412,8.3,9.35,8.15,9.35,8.5,0.85,10.0,282639.93,248296.699
3169,3169,600692.SH,20220412,7.2,8.12,7.12,8.12,7.38,0.74,10.0271,586468.66,461505.086
3170,3170,600693.SH,20220412,5.43,5.43,5.43,5.43,4.94,0.49,9.919,78932.77,42860.494
3181,3181,600706.SH,20220412,13.12,14.45,13.0,14.45,13.14,1.31,9.9696,409362.41,575785.209
3188,3188,600714.SH,20220412,13.15,14.5,13.02,14.5,13.18,1.32,10.0152,75161.27,105426.348
3224,3224,600754.SH,20220412,49.1,54.01,49.0,54.01,49.1,4.91,10.0,115201.39,605185.583
3246,3246,600778.SH,20220412,5.25,5.75,5.06,5.75,5.23,0.52,9.9426,436052.99,233985.124
3254,3254,600787.SH,20220412,6.48,6.52,6.21,6.52,5.93,0.59,9.9494,1899098.66,1227819.725
3260,3260,600794.SH,20220412,3.77,3.77,3.77,3.77,3.43,0.34,9.9125,219916.19,82908.404
3264,3264,600798.SH,20220412,4.88,5.43,4.82,5.43,4.94,0.49,9.919,1010293.28,520743.55
3273,3273,600809.SH,20220412,234.43,252.81,233.06,252.81,229.83,22.98,9.9987,93816.97,2295343.906
3277,3277,600814.SH,20220412,7.67,8.47,7.67,8.47,7.7,0.77,10.0,264182.9,214538.803
3290,3290,600827.SH,20220412,11.54,12.51,11.37,12.51,11.37,1.14,10.0264,506339.21,613990.456
3295,3295,600833.SH,20220412,13.5,14.28,13.21,14.28,12.98,1.3,10.0154,544059.43,764084.369
3300,3300,600838.SH,20220412,7.43,8.25,7.41,8.25,7.5,0.75,10.0,450545.49,359485.013
