,Unnamed: 0,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
214,214,000665.SZ,20220419,7.8,8.71,7.71,8.71,7.92,0.79,9.9747,1878363.65,1560746.112
252,252,000715.SZ,20220419,6.1,6.8,5.61,6.8,6.18,0.62,10.0324,425011.58,261111.19
327,327,000826.SZ,20220419,3.33,3.63,3.32,3.63,3.3,0.33,10.0,108798.08,38814.997
387,387,000922.SZ,20220419,8.39,9.05,8.18,9.05,8.23,0.82,9.9635,205543.15,182096.36
419,419,000968.SZ,20220419,10.5,11.32,9.72,11.32,10.29,1.03,10.0097,1015226.31,1087436.413
436,436,000989.SZ,20220419,9.22,10.07,9.22,10.07,9.15,0.92,10.0546,406882.64,401166.664
469,469,001313.SZ,20220419,14.2,15.35,13.73,15.35,13.95,1.4,10.0358,476406.16,710450.234
642,642,002170.SZ,20220419,5.77,6.36,5.76,6.36,5.78,0.58,10.0346,724809.45,453879.075
679,679,002207.SZ,20220419,7.26,8.03,7.15,8.03,7.3,0.73,10.0,441059.0,339690.881
688,688,002216.SZ,20220419,18.17,18.47,18.02,18.47,16.79,1.68,10.006,371961.88,685281.552
722,722,002251.SZ,20220419,8.53,10.43,8.53,10.43,9.48,0.95,10.0211,2026135.03,1868268.207
826,826,002357.SZ,20220419,5.55,6.08,5.51,6.08,5.53,0.55,9.9458,130215.02,77240.821
978,978,002513.SZ,20220419,4.77,5.29,4.77,5.29,4.81,0.48,9.9792,95731.68,49325.016
1012,1012,002548.SZ,20220419,7.95,8.69,7.7,8.69,7.9,0.79,10.0,817996.51,691717.008
1091,1091,002629.SZ,20220419,3.62,3.98,3.62,3.98,3.62,0.36,9.9448,341272.0,132566.398
1150,1150,002689.SZ,20220419,3.57,3.89,3.56,3.89,3.54,0.35,9.887,169322.93,64994.115
1160,1160,002699.SZ,20220419,5.36,5.94,5.28,5.94,5.4,0.54,10.0,1201306.72,676888.947
1191,1191,002734.SZ,20220419,10.45,11.5,10.43,11.5,10.45,1.05,10.0478,82399.22,93637.113
1202,1202,002746.SZ,20220419,9.73,10.13,9.6,10.13,9.21,0.92,9.9891,704269.55,704833.096
1256,1256,002806.SZ,20220419,13.67,13.68,13.51,13.68,12.44,1.24,9.9678,78575.79,107421.358
1380,1380,002940.SZ,20220419,41.63,45.39,41.14,45.39,41.26,4.13,10.0097,58400.23,258136.554
1430,1430,002995.SZ,20220419,22.59,24.86,22.23,24.86,22.6,2.26,10.0,29605.0,71598.933
1434,1434,002999.SZ,20220419,7.76,8.49,7.65,8.49,7.72,0.77,9.9741,185853.92,153758.291
1565,1565,300092.SZ,20220419,9.97,11.5,9.88,10.82,9.85,0.97,9.8477,143448.63,152852.786
2661,2661,600062.SH,20220419,22.87,25.41,22.3,25.41,23.1,2.31,10.0,965247.28,2357773.992
2742,2742,600159.SH,20220419,3.43,3.76,3.35,3.76,3.42,0.34,9.9415,979020.0,360885.889
2760,2760,600180.SH,20220419,7.5,8.26,7.32,8.26,7.51,0.75,9.9867,362140.68,280809.737
2821,2821,600251.SH,20220419,10.06,11.0,10.03,11.0,10.0,1.0,10.0,431473.88,466012.389
2873,2873,600313.SH,20220419,9.18,9.82,8.68,9.82,8.93,0.89,9.9664,2815000.01,2617680.723
2936,2936,600389.SH,20220419,56.2,57.23,54.61,57.23,52.03,5.2,9.9942,48840.38,277113.909
2960,2960,600423.SH,20220419,4.18,4.66,4.13,4.66,4.24,0.42,9.9057,260215.34,118061.326
