,Unnamed: 0,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
65,65,000158.SZ,20220221,6.98,7.22,6.89,7.22,6.56,0.66,10.061,342444.77,244087.433
99,99,000503.SZ,20220221,11.38,12.19,11.12,12.19,11.08,1.11,10.0181,530163.45,623828.783
123,123,000533.SZ,20220221,3.55,3.88,3.51,3.88,3.53,0.35,9.915,351688.75,130698.31
161,161,000584.SZ,20220221,5.38,5.93,5.37,5.93,5.39,0.54,10.0186,265081.39,152358.41
282,282,000756.SZ,20220221,8.97,9.92,8.86,9.92,9.02,0.9,9.9778,263183.87,249601.294
294,294,000779.SZ,20220221,11.7,12.19,11.11,12.19,11.08,1.11,10.0181,128714.36,152467.191
302,302,000791.SZ,20220221,6.6,6.99,6.44,6.99,6.35,0.64,10.0787,807174.63,550943.143
321,321,000815.SZ,20220221,8.0,8.0,8.0,8.0,7.27,0.73,10.0413,21760.0,17408.0
366,366,000889.SZ,20220221,4.05,4.4,3.86,4.4,4.0,0.4,10.0,1147026.29,480123.148
470,470,001313.SZ,20220221,10.32,10.32,10.32,10.32,9.38,0.94,10.0213,6322.76,6525.088
483,483,002006.SZ,20220221,22.83,24.49,22.18,24.49,22.26,2.23,10.018,251763.39,597332.915
515,515,002039.SZ,20220221,17.69,19.34,17.69,19.34,17.58,1.76,10.0114,103390.64,194838.058
549,549,002075.SZ,20220221,7.01,7.23,6.97,7.23,6.57,0.66,10.0457,1384784.24,992336.129
569,569,002095.SZ,20220221,16.17,17.8,16.17,17.8,16.18,1.62,10.0124,228988.24,397379.328
578,578,002104.SZ,20220221,13.68,15.14,13.35,15.14,13.76,1.38,10.0291,2185647.68,3112367.546
590,590,002116.SZ,20220221,9.49,10.66,9.49,10.66,9.69,0.97,10.0103,287709.45,297253.132
635,635,002162.SZ,20220221,4.81,5.47,4.8,5.47,4.97,0.5,10.0604,881186.79,452898.421
645,645,002172.SZ,20220221,4.1,4.54,4.04,4.54,4.13,0.41,9.9274,509905.66,219799.526
646,646,002173.SZ,20220221,6.53,7.17,6.5,7.17,6.52,0.65,9.9693,134150.01,92032.852
651,651,002178.SZ,20220221,5.64,5.81,5.57,5.81,5.28,0.53,10.0379,504442.49,289701.826
670,670,002197.SZ,20220221,13.26,14.29,13.25,14.29,12.99,1.3,10.0077,669272.61,943893.525
703,703,002231.SZ,20220221,6.41,7.0,6.3,7.0,6.36,0.64,10.0629,285797.21,189708.217
778,778,002308.SZ,20220221,4.5,4.98,4.5,4.98,4.53,0.45,9.9338,362011.18,175686.947
819,819,002349.SZ,20220221,14.14,15.29,13.51,15.29,13.9,1.39,10.0,1387563.76,1988984.007
845,845,002376.SZ,20220221,8.42,9.24,8.42,9.24,8.4,0.84,10.0,274085.53,249084.106
890,890,002421.SZ,20220221,3.55,3.75,3.52,3.75,3.41,0.34,9.9707,1168998.14,432764.369
901,901,002432.SZ,20220221,69.88,73.1,67.68,73.1,66.45,6.65,10.0075,810487.68,5716028.554
904,904,002435.SZ,20220221,4.41,4.86,4.38,4.86,4.42,0.44,9.9548,464954.61,218970.605
907,907,002438.SZ,20220221,15.2,16.72,15.08,16.72,15.2,1.52,10.0,167536.82,273954.032
935,935,002467.SZ,20220221,4.46,4.77,4.42,4.77,4.34,0.43,9.9078,383019.24,178517.344
956,956,002489.SZ,20220221,4.16,4.51,3.97,4.51,4.1,0.41,10.0,2194446.64,928377.685
993,993,002528.SZ,20220221,3.7,4.05,3.7,4.05,3.68,0.37,10.0543,219223.54,86379.38
1046,1046,002581.SZ,20220221,16.3,17.82,16.3,17.82,16.2,1.62,10.0,266515.0,458363.07
1071,1071,002607.SZ,20220221,6.54,7.21,6.5,7.21,6.55,0.66,10.0763,1090771.82,756875.649
1085,1085,002621.SZ,20220221,6.14,6.7,6.08,6.7,6.09,0.61,10.0164,662524.44,425472.899
1106,1106,002642.SZ,20220221,7.61,8.2,7.51,8.2,7.45,0.75,10.0671,1245980.67,989956.64
1123,1123,002659.SZ,20220221,4.6,5.07,4.46,5.07,4.61,0.46,9.9783,1230892.68,590424.655
1131,1131,002667.SZ,20220221,20.0,21.43,19.5,21.43,19.48,1.95,10.0103,222454.83,468908.857
1214,1214,002757.SZ,20220221,17.25,17.9,16.88,17.9,16.27,1.63,10.0184,143691.17,252959.57
