,Unnamed: 0,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
14,14,000019.SZ,20220329,8.3,9.3,8.13,9.3,8.45,0.85,10.0592,389275.2,353150.175
88,88,000422.SZ,20220329,19.3,21.22,19.03,21.22,19.29,1.93,10.0052,1128633.25,2321986.33
101,101,000505.SZ,20220329,12.18,12.75,12.1,12.75,11.59,1.16,10.0086,367507.38,460282.367
133,133,000545.SZ,20220329,4.28,4.28,4.28,4.28,3.89,0.39,10.0257,156464.01,66966.596
156,156,000572.SZ,20220329,5.4,5.91,5.4,5.91,5.37,0.54,10.0559,719002.84,418656.338
219,219,000667.SZ,20220329,1.95,2.2,1.89,2.2,2.0,0.2,10.0,4052738.84,821558.551
248,248,000707.SZ,20220329,9.01,10.0,9.01,10.0,9.09,0.91,10.011,322725.85,312941.166
269,269,000731.SZ,20220329,9.02,9.88,8.92,9.87,8.98,0.89,9.9109,830944.78,793244.994
273,273,000736.SZ,20220329,10.62,11.68,9.56,11.68,10.62,1.06,9.9812,739037.4,822066.915
301,301,000790.SZ,20220329,5.49,6.02,5.43,6.02,5.47,0.55,10.0548,359639.41,210677.044
308,308,000798.SZ,20220329,7.86,8.68,7.81,8.68,7.89,0.79,10.0127,101272.69,85596.627
447,447,000999.SZ,20220329,39.85,43.35,38.66,43.35,39.41,3.94,9.9975,263442.61,1098114.771
496,496,002016.SZ,20220329,6.29,6.83,6.14,6.83,6.21,0.62,9.9839,83750.63,56025.914
548,548,002069.SZ,20220329,5.04,5.04,5.04,5.04,4.58,0.46,10.0437,127117.52,64067.23
601,601,002124.SZ,20220329,7.75,8.68,7.66,8.68,7.89,0.79,10.0127,1846354.82,1538740.187
604,604,002127.SZ,20220329,5.13,5.63,5.13,5.63,5.12,0.51,9.9609,1647325.12,897066.013
638,638,002162.SZ,20220329,5.93,6.3,5.93,6.3,5.73,0.57,9.9476,310596.06,193232.126
649,649,002173.SZ,20220329,8.09,8.51,7.81,8.51,7.74,0.77,9.9483,405475.81,337342.905
670,670,002194.SZ,20220329,13.3,13.95,12.9,13.95,12.68,1.27,10.0158,732549.65,987646.426
738,738,002265.SZ,20220329,15.72,17.28,15.72,17.28,15.71,1.57,9.9936,234950.93,399951.797
786,786,002313.SZ,20220329,11.7,12.63,11.5,12.63,11.48,1.15,10.0174,157694.86,196630.622
896,896,002424.SZ,20220329,8.3,9.05,8.01,9.05,8.23,0.82,9.9635,2400080.7,2085980.437
