,Unnamed: 0,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
151,151,000566.SZ,20220314,4.63,5.09,4.52,5.09,4.63,0.46,9.9352,741102.77,366354.43
161,161,000584.SZ,20220314,6.0,6.72,5.89,6.72,6.11,0.61,9.9836,626275.1,402990.199
299,299,000788.SZ,20220314,10.91,10.91,10.91,10.91,9.92,0.99,9.9798,91647.45,99987.367
352,352,000868.SZ,20220314,4.12,4.52,4.05,4.52,4.11,0.41,9.9757,421932.91,187970.523
579,579,002103.SZ,20220314,5.23,5.8,5.17,5.8,5.27,0.53,10.0569,537031.11,302609.885
593,593,002117.SZ,20220314,8.46,9.35,8.39,9.35,8.5,0.85,10.0,443830.57,405519.866
665,665,002190.SZ,20220314,27.19,29.87,26.84,29.87,27.15,2.72,10.0184,144097.8,424295.577
720,720,002246.SZ,20220314,12.43,12.43,11.81,12.43,11.3,1.13,10.0,857474.01,1065260.656
751,751,002279.SZ,20220314,5.08,5.61,5.0,5.61,5.1,0.51,10.0,316822.49,173398.326
773,773,002301.SZ,20220314,6.67,7.28,6.65,7.28,6.62,0.66,9.9698,201221.76,145018.368
803,803,002331.SZ,20220314,10.01,11.01,9.71,11.01,10.01,1.0,9.99,732272.71,793845.5
808,808,002336.SZ,20220314,6.31,6.86,6.31,6.86,6.24,0.62,9.9359,94197.3,62427.749
1017,1017,002550.SZ,20220314,6.4,6.4,6.4,6.4,5.82,0.58,9.9656,60246.0,38557.44
1070,1070,002603.SZ,20220314,29.0,29.52,28.05,29.52,26.84,2.68,9.9851,1358553.95,3968035.69
1192,1192,002731.SZ,20220314,11.55,12.63,11.5,12.63,11.48,1.15,10.0174,102576.56,125906.089
1239,1239,002781.SZ,20220314,8.83,9.78,8.62,9.78,8.89,0.89,10.0112,162133.0,152436.327
1358,1358,002910.SZ,20220314,13.95,14.47,13.79,14.47,13.15,1.32,10.038,152444.05,216422.125
1413,1413,002971.SZ,20220314,22.0,22.35,21.59,22.35,20.32,2.03,9.9902,17339.0,38504.532
1421,1421,002980.SZ,20220314,37.37,37.37,36.08,37.37,33.97,3.4,10.0088,56801.27,212110.644
1447,1447,003007.SZ,20220314,25.67,28.23,24.98,28.23,25.66,2.57,10.0156,189065.22,510703.355
2142,2142,300676.SZ,20220314,98.9,105.66,98.0,98.32,89.4,8.92,9.9776,301497.67,3030496.728
2563,2563,301159.SZ,20220314,53.01,61.1,52.5,56.0,50.92,5.08,9.9764,121863.88,687948.759
2642,2642,600056.SH,20220314,23.02,23.02,23.02,23.02,20.93,2.09,9.9857,55036.28,126693.517
2659,2659,600077.SH,20220314,4.06,4.07,3.36,4.07,3.7,0.37,10.0,1612437.12,631406.214
2824,2824,600272.SH,20220314,11.59,12.77,11.03,12.77,11.61,1.16,9.9914,342942.69,410272.1
2893,2893,600355.SH,20220314,3.15,3.49,3.1,3.49,3.17,0.32,10.0946,663737.55,223852.728
2959,2959,600448.SH,20220314,3.37,3.71,3.36,3.71,3.37,0.34,10.089,914439.85,336005.35
3017,3017,600523.SH,20220314,21.98,24.64,21.95,24.64,22.4,2.24,10.0,269680.51,650643.911
3034,3034,600545.SH,20220314,2.91,3.17,2.87,3.17,2.88,0.29,10.0694,342518.83,106275.364
3303,3303,600853.SH,20220314,3.35,3.71,3.32,3.71,3.37,0.34,10.089,675926.92,243607.085
3542,3542,601696.SH,20220314,12.2,13.04,12.12,13.04,11.85,1.19,10.0422,1617528.23,2072069.882
3663,3663,603056.SH,20220314,13.93,13.93,13.93,13.93,12.66,1.27,10.0316,77794.33,108367.502
3672,3672,603070.SH,20220314,16.41,16.41,16.41,16.41,14.92,1.49,9.9866,4815.46,7902.17
3772,3772,603229.SH,20220314,52.79,55.88,52.79,55.86,50.8,5.06,9.9606,129579.79,715168.094
3947,3947,603636.SH,20220314,12.25,12.25,12.25,12.25,11.14,1.11,9.9641,212083.37,259802.128
3994,3994,603712.SH,20220314,29.6,32.84,29.42,32.84,29.85,2.99,10.0168,106292.68,336450.845
3996,3996,603716.SH,20220314,16.23,16.23,15.65,16.23,14.75,1.48,10.0339,300641.08,486059.437
4022,4022,603778.SH,20220314,5.04,5.04,5.04,5.04,4.58,0.46,10.0437,30940.5,15594.012
4090,4090,603900.SH,20220314,8.21,9.0,8.13,9.0,8.18,0.82,10.0244,215671.7,191658.537
4103,4103,603922.SH,20220314,18.9,20.79,18.19,20.79,18.9,1.89,10.0,26432.0,51686.788
4182,4182,605116.SH,20220314,24.2,25.8,22.81,25.8,23.45,2.35,10.0213,231370.08,587248.355
