,Unnamed: 0,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
40,40,000056.SZ,20220225,8.11,8.8,8.07,8.8,8.0,0.8,10.0,449037.52,381551.998
60,60,000151.SZ,20220225,8.58,9.41,8.58,9.41,8.55,0.86,10.0585,62551.2,58457.626
83,83,000416.SZ,20220225,3.91,4.3,3.91,4.3,3.91,0.39,9.9744,360821.45,152334.069
112,112,000520.SZ,20220225,3.72,4.06,3.72,4.06,3.69,0.37,10.0271,491816.78,195696.399
128,128,000539.SZ,20220225,4.78,5.17,4.7,5.17,4.7,0.47,10.0,641445.65,317293.364
228,228,000679.SZ,20220225,4.01,4.39,4.01,4.39,3.99,0.4,10.0251,51222.29,22292.756
321,321,000815.SZ,20220225,11.72,11.72,11.72,11.72,10.65,1.07,10.0469,87289.1,102302.825
350,350,000862.SZ,20220225,8.17,8.97,8.14,8.97,8.15,0.82,10.0613,835250.01,715305.472
470,470,001289.SZ,20220225,24.2,26.28,23.51,26.28,23.89,2.39,10.0042,219487.33,554059.148
472,472,001313.SZ,20220225,14.6,15.11,14.51,15.11,13.74,1.37,9.9709,245553.8,365903.067
473,473,001317.SZ,20220225,54.0,59.77,54.0,59.77,54.34,5.43,9.9926,64916.81,378701.382
590,590,002114.SZ,20220225,8.02,8.72,7.99,8.72,7.93,0.79,9.9622,213450.0,180854.679
625,625,002150.SZ,20220225,6.93,7.54,6.89,7.54,6.85,0.69,10.073,152464.92,110776.368
682,682,002207.SZ,20220225,6.78,7.6,6.66,7.6,6.91,0.69,9.9855,643413.07,465010.505
785,785,002313.SZ,20220225,12.56,13.76,12.55,13.76,12.51,1.25,9.992,72867.53,98154.245
859,859,002388.SZ,20220225,5.6,5.98,5.56,5.98,5.44,0.54,9.9265,376002.83,222965.07
903,903,002433.SZ,20220225,5.19,5.72,5.19,5.72,5.2,0.52,10.0,499294.48,278055.527
975,975,002507.SZ,20220225,33.09,34.17,32.61,34.16,31.06,3.1,9.9807,289446.6,980481.33
1085,1085,002620.SZ,20220225,5.52,6.01,5.52,6.01,5.46,0.55,10.0733,60028.8,35448.441
1109,1109,002644.SZ,20220225,11.92,12.53,11.88,12.53,11.39,1.14,10.0088,204476.01,251459.587
1144,1144,002679.SZ,20220225,12.15,13.33,12.15,13.33,12.12,1.21,9.9835,166286.1,217911.684
1215,1215,002757.SZ,20220225,17.26,18.45,17.06,18.45,16.77,1.68,10.0179,226950.65,413715.516
1254,1254,002800.SZ,20220225,14.31,15.74,14.3,15.74,14.31,1.43,9.993,53617.66,82038.478
1264,1264,002811.SZ,20220225,11.35,11.35,11.35,11.35,10.32,1.03,9.9806,24431.64,27729.911
1266,1266,002813.SZ,20220225,25.31,27.64,25.31,27.64,25.13,2.51,9.9881,62026.74,167349.805
1314,1314,002865.SZ,20220225,69.47,75.28,69.46,75.28,68.44,6.84,9.9942,50281.13,371603.698
1386,1386,002943.SZ,20220225,33.02,35.65,32.96,35.65,32.41,3.24,9.9969,125821.0,437883.605
